tipnames	virus.subtype	host.class	host.order	collection.region.name	clade	tiplocation_lat	tiplocation_lon	cluster.number
H5N8.EPI_ISL_4062112.Anseriformes.japan.16.2020-12-22	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_710438.Galliformes.japan.16.2020-11-30	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile001
H5N8.EPI_ISL_710441.Galliformes.japan.16.2020-11-30	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile001
H5N8.EPI_ISL_17086220.Accipitriformes.japan.NA.2020-12-08	H5N8	Accipitriformes_wild	Accipitriformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile001
H5N8.EPI_ISL_710444.Galliformes.japan.16.2020-12-01	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile001
H5N8.EPI_ISL_17086229.environment.japan.NA.2020-12-02	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile001
H5N8.EPI_ISL_732934.Galliformes.japan.16.2020-12-15	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	33.5588035	133.5311675	profile001
H5N8.EPI_ISL_17086334.Galliformes.japan.NA.2020-12-12	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	33.5588035	133.5311675	profile001
H6N2.EPI_ISL_1184535.Anseriformes.russia.NA.2020-09-06	H6N2	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	52.7977	128.706	profile001
H6N2.EPI_ISL_1184525.Anseriformes.russia.NA.2020-10-06	H6N2	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	45.0526	135.2108	profile001
H5N8.EPI_ISL_985181.Anseriformes.south_korea.79.2020-12-04	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	34.8679	126.991	profile001
H5N8.EPI_ISL_1009706.NA.south_korea.79.2020-12-02	H5N8	unknown	NA	eastern asia	2.3.4.4b	36.4919	128.8889	profile001
H5N8.EPI_ISL_985182.Galliformes.south_korea.79.2020-12-06	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	44.4957481	11.2946868	profile001
H5N8.EPI_ISL_985198.Galliformes.south_korea.79.2020-12-21	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	44.4957481	11.2946868	profile001
H5N8.EPI_ISL_985208.Anseriformes.south_korea.79.2020-12-27	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.7197	127.1244	profile001
H5N8.EPI_ISL_985200.Anseriformes.south_korea.79.2020-12-22	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.8	127.7	profile001
H5N1.EPI_ISL_12572652.Galliformes.china.110.2022-03-03	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.844419	117.254331	profile001
H5N1.EPI_ISL_12572653.Galliformes.china.110.2021-12-07	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	29.1557051	113.7157613	profile001
H5N1.EPI_ISL_12572663.Columbiformes.china.110.2021-12-08	H5N1	Columbiformes_wild	Columbiformes	eastern asia	2.3.4.4b	29.1557051	113.7157613	profile001
H5N1.EPI_ISL_12572660.Anseriformes.china.110.2021-12-08	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	29.1557051	113.7157613	profile001
H5N1.EPI_ISL_12572657.Anseriformes.china.110.2021-11-27	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	30.9894798	112.8721355	profile001
H10N7.EPI_ISL_206696.Anseriformes.mongolia.NA.2015-08-31	H10N7	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	46.862496	103.846656	profile001
H6N1.EPI_ISL_397334.Anseriformes.china.NA.2017-01-19	H6N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	32.0922799	118.6126374	profile001
H1N1.EPI_ISL_209129.Anseriformes.mongolia.NA.2015-08-31	H1N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	46.862496	103.846656	profile001
H6N1.EPI_ISL_217485.Anseriformes.china.NA.2016-01-27	H6N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	30.9894798	112.8721355	profile001
H5N1.EPI_ISL_11211731.Anseriformes.bangladesh.19.2021-12-22	H5N1	Anseriformes_wild	Anseriformes	southern asia	2.3.4.4b	23.684994	90.356331	profile001
H5N1.EPI_ISL_14886675.Anseriformes.bangladesh.19.2021-12-19	H5N1	Anseriformes_wild	Anseriformes	southern asia	2.3.4.4b	23.684994	90.356331	profile001
H5N1.EPI_ISL_14886367.Anseriformes.bangladesh.19.2021-12-19	H5N1	Anseriformes_wild	Anseriformes	southern asia	2.3.4.4b	23.684994	90.356331	profile001
H5N1.EPI_ISL_china_2023087.Anseriformes.china.19.2021-11-20	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	30.9894798	112.8721355	profile001
H5N1.EPI_ISL_china_2023085.Anseriformes.china.19.2021-11-04	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	30.9894798	112.8721355	profile001
H5N1.EPI_ISL_china_20230812.Anseriformes.china.19.2021-11-16	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	30.9894798	112.8721355	profile001
H5N1.EPI_ISL_11633707.Anseriformes.china.NA.2021-12-20	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	30.9894798	112.8721355	profile001
H5N1.EPI_ISL_12572662.Anseriformes.china.19.2022-01-05	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	27.2498042	113.6176643	profile001
H5N1.EPI_ISL_15647834.Anseriformes.south_korea.19.2022-10-17	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile001
H5N1.EPI_ISL_15647837.Anseriformes.south_korea.19.2022-02-05	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile001
H5N1.EPI_ISL_17606861.Anseriformes.south_korea.19.2022-02-18	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.5184	126.8	profile001
H5N1.EPI_ISL_17606854.Galliformes.south_korea.19.2022-02-07	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	35.7197	127.1244	profile001
H5N1.EPI_ISL_17606851.Galliformes.south_korea.19.2022-02-06	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.5184	126.8	profile001
H5N1.EPI_ISL_17606863.Anseriformes.south_korea.19.2022-03-02	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	34.8679	126.991	profile001
H5N1.EPI_ISL_china_26.Podicipediformes.china.19.2022-07-15	H5N1	Podicipediformes_wild	Podicipediformes	eastern asia	2.3.4.4b	36.085841	120.3403854	profile001
H5N1.EPI_ISL_china_47.Charadriiformes.china.19.2022-07-22	H5N1	Charadriiformes_wild	Charadriiformes	eastern asia	2.3.4.4b	36.085841	120.3403854	profile001
H5N1.EPI_ISL_china_45.Charadriiformes.china.19.2022-07-22	H5N1	Charadriiformes_wild	Charadriiformes	eastern asia	2.3.4.4b	36.085841	120.3403854	profile001
H5N1.EPI_ISL_china_28.Podicipediformes.china.19.2022-07-21	H5N1	Podicipediformes_wild	Podicipediformes	eastern asia	2.3.4.4b	36.085841	120.3403854	profile001
H5N1.EPI_ISL_china_44.Charadriiformes.china.19.2022-07-22	H5N1	Charadriiformes_wild	Charadriiformes	eastern asia	2.3.4.4b	36.085841	120.3403854	profile001
H5N1.EPI_ISL_china_31.Charadriiformes.china.19.2022-06-20	H5N1	Charadriiformes_wild	Charadriiformes	eastern asia	2.3.4.4b	36.085841	120.3403854	profile001
H5N1.EPI_ISL_china_27.Charadriiformes.china.19.2022-07-23	H5N1	Charadriiformes_wild	Charadriiformes	eastern asia	2.3.4.4b	36.085841	120.3403854	profile001
H5N1.EPI_ISL_china_29.Podicipediformes.china.19.2022-07-15	H5N1	Podicipediformes_wild	Podicipediformes	eastern asia	2.3.4.4b	36.085841	120.3403854	profile001
H5N1.EPI_ISL_china_36.Anseriformes.china.19.2022-06-18	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.085841	120.3403854	profile001
H5N1.EPI_ISL_china_38.Anseriformes.china.19.2022-06-18	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.085841	120.3403854	profile001
H5N1.EPI_ISL_china_39.Anseriformes.china.19.2022-06-18	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.085841	120.3403854	profile001
H5N1.EPI_ISL_china_20230811.Anseriformes.china.19.2021-11-18	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	30.9894798	112.8721355	profile001
H5N1.EPI_ISL_china_20230848.Anseriformes.china.19.2021-12-02	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	32.1277675	114.0791925	profile001
H5N1.EPI_ISL_china_20230850.Anseriformes.china.19.2021-12-03	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	32.1277675	114.0791925	profile001
H5N1.EPI_ISL_china_20230854.Suliformes.china.19.2021-12-01	H5N1	Suliformes_wild	Suliformes	eastern asia	2.3.4.4b	31.844419	117.254331	profile001
H5N1.EPI_ISL_china_20230840.Anseriformes.china.19.2021-12-20	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	38.852843	105.7008601	profile001
H5N1.EPI_ISL_china_20230844.Anseriformes.china.19.2021-11-25	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	38.852843	105.7008601	profile001
H5N1.EPI_ISL_15647836.Anseriformes.south_korea.80.2022-10-10	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile001
H5N1.EPI_ISL_18284473.Galliformes.japan.NA.2022-12-16	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3852029	132.4552927	profile001
H5N1.EPI_ISL_17075759.Primates.china.19.2023-02-10	H5N1	Primates_wild	Primates	eastern asia	2.3.4.4b	32.0922799	118.6126374	profile001
H5N1.EPI_ISL_12917757.Galliformes.israel.2.2021-10-29	H5N1	Galliformes_domestic	Galliformes	western asia	2.3.4.4b	32.8404017	35.4781926000001	profile001
H5N1.EPI_ISL_9029957.Galliformes.united_kingdom.2.2021-11-16	H5N1	Galliformes_domestic	Galliformes	northern europe	2.3.4.4b	52.0190289	-0.770427400000017	profile001
H5N1.EPI_ISL_7753406.Anseriformes.germany.2.2021-10-25	H5N1	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	54.2193672	9.69611669999995	profile001
H5N1.EPI_ISL_10943657.Accipitriformes.sweden.2.2022-01-25	H5N1	Accipitriformes_wild	Accipitriformes	northern europe	2.3.4.4b	58.1599159	12.1360549	profile001
H5N1.EPI_ISL_14571443.Anseriformes.germany.NA.2021-10-30	H5N1	Anseriformes_domestic	Anseriformes	western europe	2.3.4.4b	54.2193672	9.69611669999995	profile001
H5N1.EPI_ISL_7753290.Galliformes.germany.2.2021-10-20	H5N1	Galliformes_domestic	Galliformes	western europe	2.3.4.4b	53.6126505	12.4295953	profile001
H5N1.EPI_ISL_13370696.Galliformes.united_kingdom.2.2022-01-23	H5N1	Galliformes_domestic	Galliformes	northern europe	2.3.4.4b	52.0190289	-0.770427400000017	profile001
H5N1.EPI_ISL_7753309.Anseriformes.germany.2.2021-10-20	H5N1	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	53.6126505	12.4295953	profile001
H5N1.EPI_ISL_10255580.NA.netherlands.2.2022-02-04	H5N1	unknown	NA	western europe	2.3.4.4b	52.045155	5.87182340000004	profile001
H5N1.EPI_ISL_11798570.Galliformes.denmark.2.2021-11-02	H5N1	Galliformes_domestic	Galliformes	northern europe	2.3.4.4b	55.4632518	11.7214979	profile001
H5N1.EPI_ISL_7753272.Accipitriformes.germany.2.2021-10-20	H5N1	Accipitriformes_wild	Accipitriformes	western europe	2.3.4.4b	53.6126505	12.4295953	profile001
H5N1.EPI_ISL_11798568.Anseriformes.denmark.2.2021-10-26	H5N1	Anseriformes_wild	Anseriformes	northern europe	2.3.4.4b	55.4632518	11.7214979	profile001
H5N1.EPI_ISL_13486975.Anseriformes.united_kingdom.2.2021-12-11	H5N1	Anseriformes_wild	Anseriformes	northern europe	2.3.4.4b	56.3953367	-3.43466100000001	profile001
H5N1.EPI_ISL_9029959.Anseriformes.united_kingdom.2.2021-11-18	H5N1	Anseriformes_domestic	Anseriformes	northern europe	2.3.4.4b	52.0190289	-0.770427400000017	profile001
H5N1.EPI_ISL_6761012.Anseriformes.netherlands.2.2021-11-02	H5N1	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	51.9053885	4.4038395	profile001
H5N1.EPI_ISL_9160206.Anseriformes.belgium.2.2021-11-21	H5N1	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	51.30054	3.15300000000002	profile001
H5N1.EPI_ISL_10255581.Carnivora.netherlands.2.2022-02-11	H5N1	Carnivora_wild	Carnivora	western europe	2.3.4.4b	52.045155	5.87182340000004	profile001
H5N1.EPI_ISL_9261751.Anseriformes.netherlands.2.2022-01-14	H5N1	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	52.3910158	4.91127089999998	profile001
H5N1.EPI_ISL_7952121.Charadriiformes.netherlands.2.2021-11-22	H5N1	Charadriiformes_wild	Charadriiformes	western europe	2.3.4.4b	53.1641642	5.78175420000002	profile001
H5N1.EPI_ISL_13370513.Anseriformes.united_kingdom.2.2021-12-04	H5N1	Anseriformes_domestic	Anseriformes	northern europe	2.3.4.4b	52.0190289	-0.770427400000017	profile001
H5N1.EPI_ISL_7952119.Charadriiformes.netherlands.2.2021-11-28	H5N1	Charadriiformes_wild	Charadriiformes	western europe	2.3.4.4b	53.1641642	5.78175420000002	profile001
H5N1.EPI_ISL_6761023.Anseriformes.netherlands.2.2021-11-13	H5N1	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	51.9053885	4.4038395	profile001
H5N1.EPI_ISL_6931288.Galliformes.poland.2.2021-11-05	H5N1	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	50.2558286	18.8555704	profile001
H5N1.EPI_ISL_9603819.Anseriformes.czech_republic.2.2021-11-18	H5N1	Anseriformes_wild	Anseriformes	eastern europe	2.3.4.4b	48.9457789	14.4416055	profile001
H5N1.EPI_ISL_7996371.Galliformes.netherlands.2.2021-12-20	H5N1	Galliformes_domestic	Galliformes	western europe	2.3.4.4b	50.9738973	5.34196769999994	profile001
H5N1.EPI_ISL_18445705.Anseriformes.france.NA.2022-01-24	H5N1	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	46.227638	2.21374900000001	profile001
H5N1.EPI_ISL_7753443.Accipitriformes.germany.2.2021-10-26	H5N1	Accipitriformes_wild	Accipitriformes	western europe	2.3.4.4b	54.2193672	9.69611669999995	profile001
H5N1.EPI_ISL_17529372.Anseriformes.egypt.3.2021-12-15	H5N1	Anseriformes_wild	Anseriformes	northern africa	2.3.4.4b	26.820553	30.802498	profile001
H5N1.EPI_ISL_13370621.Galliformes.united_kingdom.3.2021-12-27	H5N1	Galliformes_domestic	Galliformes	northern europe	2.3.4.4b	52.0190289	-0.770427400000017	profile001
H5N1.EPI_ISL_13369772.Galliformes.united_kingdom.3.2021-11-22	H5N1	Galliformes_domestic	Galliformes	northern europe	2.3.4.4b	52.0190289	-0.770427400000017	profile001
H5N1.EPI_ISL_5463801.Galliformes.russia.3.2021-09-30	H5N1	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	51.652	46.8634	profile001
H5N1.EPI_ISL_5463798.Anseriformes.russia.3.2021-09-30	H5N1	Anseriformes_wild	Anseriformes	eastern europe	2.3.4.4b	51.652	46.8634	profile001
H5N1.EPI_ISL_16676481.Charadriiformes.belgium.3.2022-06-16	H5N1	Charadriiformes_wild	Charadriiformes	western europe	2.3.4.4b	51.30054	3.15300000000002	profile001
H5N1.EPI_ISL_16838578.Anseriformes.russia.2.2021-08-08	H5N1	Anseriformes_wild	Anseriformes	central asia	2.3.4.4b	55.1512	61.4291	profile001
H5N1.EPI_ISL_5463795.Galliformes.russia.2.2021-10-06	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	49.5884314	117.4794621	profile001
H5N1.EPI_ISL_5463796.Galliformes.russia.2.2021-10-06	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	49.5884314	117.4794621	profile001
H5N1.EPI_ISL_16838579.Pelecaniformes.russia.2.2021-07-16	H5N1	Pelecaniformes_wild	Pelecaniformes	eastern europe	2.3.4.4b	61.52401	105.318756	profile001
H5N1.EPI_ISL_14070455.Carnivora.japan.2.2022-04-01	H5N1	Carnivora_wild	Carnivora	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_16831140.Passeriformes.japan.NA.2022-04-09	H5N1	Passeriformes_wild	Passeriformes	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N1.EPI_ISL_12174843.Passeriformes.japan.2.2022-03-29	H5N1	Passeriformes_wild	Passeriformes	eastern asia	2.3.4.4b	44	143	profile001
H5N2.EPI_ISL_15732741.Passeriformes.japan.297.2022-10-28	H5N2	Passeriformes_wild	Passeriformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_16955748.Passeriformes.japan.2.2022-11-24	H5N1	Passeriformes_wild	Passeriformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_18284477.Galliformes.japan.NA.2023-03-14	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	39.9725899	141.2125163	profile001
H5N1.EPI_ISL_18284462.Galliformes.japan.NA.2022-11-07	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_17999470.Falconiformes.japan.NA.2022-10-16	H5N1	Falconiformes_wild	Falconiformes	eastern asia	2.3.4.4b	37.9161924	139.0364126	profile001
H5N2.EPI_ISL_18284476.Galliformes.japan.NA.2023-01-17	H5N2	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	33.2395578	131.609272	profile001
H5N1.EPI_ISL_17267420.Galliformes.japan.2.2022-11-06	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_16698576.Gruiformes.japan.2.2022-11-20	H5N1	Gruiformes_wild	Gruiformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_15072539.Casuariiformes.japan.2.2022-04-16	H5N1	Casuariiformes_wild	Casuariiformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_18132957.Accipitriformes.united_states.NA.2022-04-26	H5N1	Accipitriformes_wild	Accipitriformes	northern america	2.3.4.4b	63.588753	-154.4930619	profile001
H5N1.EPI_ISL_16831328.Casuariiformes.japan.NA.2022-04-16	H5N1	Casuariiformes_wild	Casuariiformes	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N1.EPI_ISL_12572664.Anseriformes.china.2.2021-11-25	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	38.3905141	114.8555706	profile001
H5N1.EPI_ISL_china_20230820.Anseriformes.china.2.2021-11-16	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	30.9894798	112.8721355	profile001
H5N1.EPI_ISL_china_20230831.Anseriformes.china.2.2021-10-20	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	31.2313805	121.4137827	profile001
H5N1.EPI_ISL_7635907.Accipitriformes.sweden.2.2021-11-26	H5N1	Accipitriformes_wild	Accipitriformes	northern europe	2.3.4.4b	55.9902572	13.5957691999999	profile001
H5N1.EPI_ISL_14064986.Passeriformes.japan.2.2022-02-14	H5N1	Passeriformes_wild	Passeriformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_14064699.Passeriformes.japan.2.2022-02-07	H5N1	Passeriformes_wild	Passeriformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_16831329.Galliformes.japan.NA.2022-04-18	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N1.EPI_ISL_16831229.Passeriformes.japan.NA.2022-04-19	H5N1	Passeriformes_wild	Passeriformes	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N1.EPI_ISL_16831664.Casuariiformes.japan.NA.2022-05-12	H5N1	Casuariiformes_wild	Casuariiformes	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N1.EPI_ISL_17260669.Carnivora.united_states.2.2022-05-10	H5N1	Carnivora_wild	Carnivora	northern america	2.3.4.4b	63.588753	-154.4930619	profile001
H5N1.EPI_ISL_15072538.Galliformes.japan.2.2022-04-16	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_16831327.Galliformes.japan.NA.2022-04-16	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N1.EPI_ISL_16698579.Charadriiformes.japan.2.2022-11-06	H5N1	Charadriiformes_wild	Charadriiformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_16955765.Passeriformes.japan.2.2022-12-05	H5N1	Passeriformes_wild	Passeriformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_16955798.Charadriiformes.japan.2.2022-11-16	H5N1	Charadriiformes_wild	Charadriiformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_18007229.Passeriformes.japan.NA.2023-04-17	H5N1	Passeriformes_wild	Passeriformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_17950253.Passeriformes.japan.2.2023-03-30	H5N1	Passeriformes_wild	Passeriformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_18071580.Anseriformes.russia.NA.2022-10-09	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	59.5619	150.815	profile001
H5N1.EPI_ISL_16831319.Galliformes.japan.NA.2022-03-25	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	38.2590428	140.8307874	profile001
H5N1.EPI_ISL_15576616.Anseriformes.japan.2.2022-10-04	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	38.2590428	140.8307874	profile001
H5N1.EPI_ISL_17950254.Passeriformes.japan.15.2023-04-11	H5N1	Passeriformes_wild	Passeriformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_18007230.Passeriformes.japan.NA.2023-04-18	H5N1	Passeriformes_wild	Passeriformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_18066453.Passeriformes.japan.NA.2023-02-17	H5N1	Passeriformes_wild	Passeriformes	eastern asia	2.3.4.4b	33.5903547	130.4017155	profile001
H5N1.EPI_ISL_17857959.Carnivora.japan.NA.2023-02-20	H5N1	Carnivora_wild	Carnivora	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_18066451.Anseriformes.japan.NA.2023-02-09	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.3813638	139.7303175	profile001
H5N1.EPI_ISL_17766057.Carnivora.japan.15.2023-04-12	H5N1	Carnivora_wild	Carnivora	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_16698060.Galliformes.japan.15.2022-11-07	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_18284461.Galliformes.japan.NA.2022-10-28	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_16698546.Accipitriformes.japan.2.2022-10-21	H5N1	Accipitriformes_wild	Accipitriformes	eastern asia	2.3.4.4b	37.9161924	139.0364126	profile001
H5N1.EPI_ISL_18132953.Accipitriformes.united_states.NA.2022-04-27	H5N1	Accipitriformes_wild	Accipitriformes	northern america	2.3.4.4b	63.588753	-154.4930619	profile001
H5N1.EPI_ISL_14065167.Accipitriformes.japan.2.2022-02-10	H5N1	Accipitriformes_wild	Accipitriformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_16831026.Anseriformes.japan.NA.2022-02-08	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N1.EPI_ISL_16831114.Passeriformes.japan.NA.2022-04-06	H5N1	Passeriformes_wild	Passeriformes	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N1.EPI_ISL_16831103.Anseriformes.japan.NA.2022-03-18	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N1.EPI_ISL_15843373.Accipitriformes.canada.2.2022-02-03	H5N1	Accipitriformes_wild	Accipitriformes	northern america	2.3.4.4b	53.7266683	-127.6476206	profile001
H5N1.EPI_ISL_11330431.Accipitriformes.japan.2.2022-01-02	H5N1	Accipitriformes_wild	Accipitriformes	eastern asia	2.3.4.4b	44	143	profile001
H5N8.EPI_ISL_16209048.Anseriformes.cambodia.81.2021-09-16	H5N8	Anseriformes_wild	Anseriformes	south-eastern asia	2.3.4.4b	12.565679	104.990963	profile001
H5N8.EPI_ISL_13295077.Anseriformes.cambodia.81.2021-09-16	H5N8	Anseriformes_wild	Anseriformes	south-eastern asia	2.3.4.4b	11.558831	104.917445	profile001
H5N8.EPI_ISL_13295139.Anseriformes.cambodia.81.2021-09-16	H5N8	Anseriformes_wild	Anseriformes	south-eastern asia	2.3.4.4b	11.558831	104.917445	profile001
H5N8.EPI_ISL_17760581.Anseriformes.cambodia.81.2021-09-16	H5N8	Anseriformes_wild	Anseriformes	south-eastern asia	2.3.4.4b	12.565679	104.990963	profile001
H5N8.EPI_ISL_13295169.Anseriformes.cambodia.81.2021-10-15	H5N8	Anseriformes_wild	Anseriformes	south-eastern asia	2.3.4.4b	54.3267888	-2.74757769999997	profile001
H5N8.EPI_ISL_17760583.Anseriformes.cambodia.81.2021-10-15	H5N8	Anseriformes_wild	Anseriformes	south-eastern asia	2.3.4.4b	12.565679	104.990963	profile001
H5N8.EPI_ISL_13295170.Anseriformes.cambodia.81.2021-11-16	H5N8	Anseriformes_wild	Anseriformes	south-eastern asia	2.3.4.4b	10.9833333	104.7833333	profile001
H5N8.EPI_ISL_17760584.Anseriformes.cambodia.81.2021-11-16	H5N8	Anseriformes_wild	Anseriformes	south-eastern asia	2.3.4.4b	12.565679	104.990963	profile001
H3N2.EPI_ISL_9572777.Anseriformes.viet_nam.NA.2020-07-29	H3N2	Anseriformes_wild	Anseriformes	south-eastern asia	2.3.4.4b	14.058324	108.277199	profile001
H3N2.EPI_ISL_9572817.Anseriformes.viet_nam.NA.2020-09-25	H3N2	Anseriformes_wild	Anseriformes	south-eastern asia	2.3.4.4b	14.058324	108.277199	profile001
H5N1.EPI_ISL_15944667.Anseriformes.south_korea.128.2022-11-21	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile001
H5N1.EPI_ISL_18242686.Pelecaniformes.south_korea.NA.2023-03-06	H5N1	Pelecaniformes_wild	Pelecaniformes	eastern asia	NA	35.907757	127.766922	profile001
H5N1.EPI_ISL_18066450.Passeriformes.japan.NA.2023-01-06	H5N1	Passeriformes_wild	Passeriformes	eastern asia	NA	31.9076736	131.4202411	profile001
