tipnames	virus.subtype	host.class	host.order	collection.region.name	clade	tiplocation_lat	tiplocation_lon	cluster.number
H5N1.EPI_ISL_13370630.Accipitriformes.united_kingdom.2.2021-12-31	H5N1	Accipitriformes_wild	Accipitriformes	northern europe	2.3.4.4b	52.0190289	-0.770427400000017	profile001
H5N1.EPI_ISL_13370510.Galliformes.united_kingdom.2.2021-12-02	H5N1	Galliformes_domestic	Galliformes	northern europe	2.3.4.4b	56.3953367	-3.43466100000001	profile001
H5N1.EPI_ISL_13370700.Galliformes.united_kingdom.2.2022-01-27	H5N1	Galliformes_domestic	Galliformes	northern europe	2.3.4.4b	52.0190289	-0.770427400000017	profile001
H5N1.EPI_ISL_13369778.Anseriformes.united_kingdom.2.2021-11-25	H5N1	Anseriformes_wild	Anseriformes	northern europe	2.3.4.4b	54.7877149	-6.49231450000002	profile001
H5N1.EPI_ISL_13370894.Gruiformes.united_kingdom.2.2022-01-28	H5N1	Gruiformes_wild	Gruiformes	northern europe	2.3.4.4b	52.0190289	-0.770427400000017	profile001
H5N1.EPI_ISL_9160206.Anseriformes.belgium.2.2021-11-21	H5N1	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	51.30054	3.15300000000002	profile001
H5N1.EPI_ISL_14615036.Passeriformes.japan.2.2022-02-08	H5N1	Passeriformes_wild	Passeriformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_15843373.Accipitriformes.canada.2.2022-02-03	H5N1	Accipitriformes_wild	Accipitriformes	northern america	2.3.4.4b	53.7266683	-127.6476206	profile001
H5N1.EPI_ISL_16831140.Passeriformes.japan.NA.2022-04-09	H5N1	Passeriformes_wild	Passeriformes	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N1.EPI_ISL_16831329.Galliformes.japan.NA.2022-04-18	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N1.EPI_ISL_14064803.Passeriformes.japan.2.2022-02-07	H5N1	Passeriformes_wild	Passeriformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_16831310.Galliformes.japan.NA.2022-02-12	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N1.EPI_ISL_16831077.Anseriformes.japan.NA.2022-02-12	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N1.EPI_ISL_16831114.Passeriformes.japan.NA.2022-04-06	H5N1	Passeriformes_wild	Passeriformes	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N1.EPI_ISL_15072538.Galliformes.japan.2.2022-04-16	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_16698579.Charadriiformes.japan.2.2022-11-06	H5N1	Charadriiformes_wild	Charadriiformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_17950253.Passeriformes.japan.2.2023-03-30	H5N1	Passeriformes_wild	Passeriformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_15576616.Anseriformes.japan.2.2022-10-04	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	38.2590428	140.8307874	profile001
H5N1.EPI_ISL_17950254.Passeriformes.japan.15.2023-04-11	H5N1	Passeriformes_wild	Passeriformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_18007230.Passeriformes.japan.NA.2023-04-18	H5N1	Passeriformes_wild	Passeriformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_17857959.Carnivora.japan.NA.2023-02-20	H5N1	Carnivora_wild	Carnivora	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_18066451.Anseriformes.japan.NA.2023-02-09	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.3813638	139.7303175	profile001
H5N1.EPI_ISL_18066453.Passeriformes.japan.NA.2023-02-17	H5N1	Passeriformes_wild	Passeriformes	eastern asia	2.3.4.4b	33.5903547	130.4017155	profile001
H5N1.EPI_ISL_17766057.Carnivora.japan.15.2023-04-12	H5N1	Carnivora_wild	Carnivora	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_17267428.Passeriformes.japan.2.2022-12-21	H5N1	Passeriformes_wild	Passeriformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_17317372.Passeriformes.japan.15.2022-12-18	H5N1	Passeriformes_wild	Passeriformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_16698060.Galliformes.japan.15.2022-11-07	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_18284461.Galliformes.japan.NA.2022-10-28	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	44	143	profile001
H5N2.EPI_ISL_15732741.Passeriformes.japan.297.2022-10-28	H5N2	Passeriformes_wild	Passeriformes	eastern asia	2.3.4.4b	44	143	profile001
H5N2.EPI_ISL_18284476.Galliformes.japan.NA.2023-01-17	H5N2	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	33.2395578	131.609272	profile001
H5N1.EPI_ISL_15072539.Casuariiformes.japan.2.2022-04-16	H5N1	Casuariiformes_wild	Casuariiformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_17051464.Anseriformes.canada.NA.2022-12-19	H5N1	Anseriformes_wild	Anseriformes	northern america	2.3.4.4b	53.7266683	-127.6476206	profile001
H5N1.EPI_ISL_12572664.Anseriformes.china.2.2021-11-25	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	38.3905141	114.8555706	profile001
H5N1.EPI_ISL_16955829.Accipitriformes.japan.2.2022-11-23	H5N1	Accipitriformes_wild	Accipitriformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_china_20230820.Anseriformes.china.2.2021-11-16	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	30.9894798	112.8721355	profile001
H5N1.EPI_ISL_china_20230831.Anseriformes.china.2.2021-10-20	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	31.2313805	121.4137827	profile001
H5N1.EPI_ISL_16698546.Accipitriformes.japan.2.2022-10-21	H5N1	Accipitriformes_wild	Accipitriformes	eastern asia	2.3.4.4b	37.9161924	139.0364126	profile001
H5N1.EPI_ISL_18284477.Galliformes.japan.NA.2023-03-14	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	39.9725899	141.2125163	profile001
H5N1.EPI_ISL_16698576.Gruiformes.japan.2.2022-11-20	H5N1	Gruiformes_wild	Gruiformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_12174842.Carnivora.japan.2.2022-03-31	H5N1	Carnivora_wild	Carnivora	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_16698477.Galliformes.japan.2.2023-01-11	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_18284462.Galliformes.japan.NA.2022-11-07	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_18074199.Passeriformes.russia.NA.2022-04-15	H5N1	Passeriformes_wild	Passeriformes	eastern asia	2.3.4.4b	50.5888431	135	profile001
H5N1.EPI_ISL_12749687.Galliformes.israel.2.2021-10-12	H5N1	Galliformes_domestic	Galliformes	western asia	2.3.4.4b	32.8404017	35.4781926000001	profile001
H5N1.EPI_ISL_11633614.Anseriformes.china.19.2021-12-20	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	30.9894798	112.8721355	profile001
H5N1.EPI_ISL_china_20230840.Anseriformes.china.19.2021-12-20	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	38.852843	105.7008601	profile001
H5N1.EPI_ISL_china_20230843.Anseriformes.china.19.2021-11-25	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	38.852843	105.7008601	profile001
H5N1.EPI_ISL_12572662.Anseriformes.china.19.2022-01-05	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	27.2498042	113.6176643	profile001
H5N1.EPI_ISL_china_2023082.Anseriformes.china.19.2021-11-04	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	30.9894798	112.8721355	profile001
H5N1.EPI_ISL_15647836.Anseriformes.south_korea.80.2022-10-10	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile001
H5N1.EPI_ISL_17075747.Primates.china.19.2023-02-10	H5N1	Primates_wild	Primates	eastern asia	2.3.4.4b	32.0922799	118.6126374	profile001
H5N1.EPI_ISL_china_26.Podicipediformes.china.19.2022-07-15	H5N1	Podicipediformes_wild	Podicipediformes	eastern asia	2.3.4.4b	36.085841	120.3403854	profile001
H5N1.EPI_ISL_china_42.Charadriiformes.china.19.2022-07-21	H5N1	Charadriiformes_wild	Charadriiformes	eastern asia	2.3.4.4b	36.085841	120.3403854	profile001
H5N1.EPI_ISL_china_30.Charadriiformes.china.19.2022-07-23	H5N1	Charadriiformes_wild	Charadriiformes	eastern asia	2.3.4.4b	36.085841	120.3403854	profile001
H5N1.EPI_ISL_china_43.Charadriiformes.china.19.2022-07-21	H5N1	Charadriiformes_wild	Charadriiformes	eastern asia	2.3.4.4b	36.085841	120.3403854	profile001
H5N1.EPI_ISL_china_40.Podicipediformes.china.19.2022-07-21	H5N1	Podicipediformes_wild	Podicipediformes	eastern asia	2.3.4.4b	36.085841	120.3403854	profile001
H5N1.EPI_ISL_china_29.Podicipediformes.china.19.2022-07-15	H5N1	Podicipediformes_wild	Podicipediformes	eastern asia	2.3.4.4b	36.085841	120.3403854	profile001
H5N1.EPI_ISL_china_34.Anseriformes.china.19.2022-06-18	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.085841	120.3403854	profile001
H5N1.EPI_ISL_china_39.Anseriformes.china.19.2022-06-18	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.085841	120.3403854	profile001
H5N1.EPI_ISL_china_32.Anseriformes.china.19.2022-06-18	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.085841	120.3403854	profile001
H5N1.EPI_ISL_15647834.Anseriformes.south_korea.19.2022-10-17	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile001
H5N1.EPI_ISL_15647837.Anseriformes.south_korea.19.2022-02-05	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile001
H5N1.EPI_ISL_18373238.Anseriformes.south_korea.NA.2022-02-07	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile001
H5N1.EPI_ISL_17606854.Galliformes.south_korea.19.2022-02-07	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	35.7197	127.1244	profile001
H5N1.EPI_ISL_17606861.Anseriformes.south_korea.19.2022-02-18	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.5184	126.8	profile001
H5N1.EPI_ISL_17606851.Galliformes.south_korea.19.2022-02-06	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.5184	126.8	profile001
H5N1.EPI_ISL_17606863.Anseriformes.south_korea.19.2022-03-02	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	34.8679	126.991	profile001
H5N1.EPI_ISL_china_20230845.Anseriformes.china.19.2021-12-01	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	32.1277675	114.0791925	profile001
H5N1.EPI_ISL_13352728.Anseriformes.china.NA.2021-12-17	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	32.1277675	114.0791925	profile001
H5N1.EPI_ISL_china_20230854.Suliformes.china.19.2021-12-01	H5N1	Suliformes_wild	Suliformes	eastern asia	2.3.4.4b	31.844419	117.254331	profile001
H5N1.EPI_ISL_13352722.Anseriformes.china.NA.2021-12-17	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	32.1277675	114.0791925	profile001
H5N1.EPI_ISL_13352702.Anseriformes.china.NA.2021-12-17	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	28.4560996	117.9215965	profile001
H5N1.EPI_ISL_china_20230846.Anseriformes.china.19.2021-12-02	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	32.1277675	114.0791925	profile001
H5N1.EPI_ISL_17684608.Galliformes.italy.2.2021-11-14	H5N1	Galliformes_domestic	Galliformes	southern europe	2.3.4.4b	45.7223889	11.3879145	profile001
H5N1.EPI_ISL_14760569.Galliformes.italy.2.2021-11-12	H5N1	Galliformes_domestic	Galliformes	southern europe	2.3.4.4b	41.87194	12.56738	profile001
H5N1.EPI_ISL_14760638.Galliformes.italy.2.2021-11-26	H5N1	Galliformes_domestic	Galliformes	southern europe	2.3.4.4b	41.87194	12.56738	profile001
H5N1.EPI_ISL_china_2023081.Anseriformes.china.19.2021-11-19	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	30.9894798	112.8721355	profile001
H5N1.EPI_ISL_11633708.Anseriformes.china.NA.2021-12-20	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	30.9894798	112.8721355	profile001
H5N1.EPI_ISL_16838578.Anseriformes.russia.2.2021-08-08	H5N1	Anseriformes_wild	Anseriformes	central asia	2.3.4.4b	55.1512	61.4291	profile001
H5N1.EPI_ISL_12917757.Galliformes.israel.2.2021-10-29	H5N1	Galliformes_domestic	Galliformes	western asia	2.3.4.4b	32.8404017	35.4781926000001	profile001
H5N1.EPI_ISL_16838580.Pelecaniformes.russia.2.2021-06-29	H5N1	Pelecaniformes_wild	Pelecaniformes	eastern europe	2.3.4.4b	61.52401	105.318756	profile001
H5N1.EPI_ISL_17719670.Anseriformes.bosnia-herzegovina.NA.2021-11-18	H5N1	Anseriformes_wild	Anseriformes	southern europe	2.3.4.4b	43.915886	17.679076	profile001
H5N1.EPI_ISL_16838577.Anseriformes.russia.2.2021-09-14	H5N1	Anseriformes_wild	Anseriformes	central asia	2.3.4.4b	55.1512	61.4291	profile001
H5N1.EPI_ISL_18361460.Pelecaniformes.croatia.NA.2021-12-08	H5N1	Pelecaniformes_wild	Pelecaniformes	southern europe	2.3.4.4b	45.1	15.2	profile001
H5N8.EPI_ISL_738050.Galliformes.japan.16.2020-12-15	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile001
H5N8.EPI_ISL_17086334.Galliformes.japan.NA.2020-12-12	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	33.5588035	133.5311675	profile001
H5N8.EPI_ISL_732933.Galliformes.japan.16.2020-12-15	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	33.5588035	133.5311675	profile001
H5N8.EPI_ISL_17086231.environment.japan.NA.2020-12-07	H5N8	unknown	environment	eastern asia	2.3.4.4b	34.3852029	132.4552927	profile001
H5N8.EPI_ISL_710434.Galliformes.japan.16.2020-12-06	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3852029	132.4552927	profile001
H5N8.EPI_ISL_710453.Galliformes.japan.16.2020-12-05	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.6850869	135.8050002	profile001
H5N8.EPI_ISL_17086230.environment.japan.NA.2020-12-06	H5N8	unknown	environment	eastern asia	2.3.4.4b	34.6850869	135.8050002	profile001
H5N8.EPI_ISL_718119.Galliformes.japan.16.2020-12-10	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.6551456	133.9195019	profile001
H5N8.EPI_ISL_732942.Galliformes.japan.16.2020-12-13	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile001
H5N8.EPI_ISL_1063533.Anseriformes.japan.16.2020-12-22	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_854607.Galliformes.japan.16.2021-01-12	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_1009684.Anseriformes.south_korea.16.2020-12-30	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.7197	127.1244	profile001
H5N8.EPI_ISL_1273440.Galliformes.japan.16.2021-03-13	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.3813638	139.7303175	profile001
H5N8.EPI_ISL_17086353.environment.japan.NA.2021-03-13	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.3813638	139.7303175	profile001
H5N8.EPI_ISL_17086337.environment.japan.NA.2021-01-13	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_854605.Galliformes.japan.16.2021-01-12	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_732936.Galliformes.japan.16.2020-12-13	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile001
H5N8.EPI_ISL_17086229.environment.japan.NA.2020-12-02	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile001
H5N8.EPI_ISL_17805822.NA.japan.16.2021-02-01	H5N8	unknown	NA	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N8.EPI_ISL_15613491.Anseriformes.japan.NA.2021-01-24	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile001
H5N8.EPI_ISL_16718460.Accipitriformes.japan.16.2021-02-01	H5N8	Accipitriformes_wild	Accipitriformes	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_14770166.Anseriformes.china.16.2020-11-23	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.674306	117.059933	profile001
H5N8.EPI_ISL_17086344.Falconiformes.japan.NA.2020-12-04	H5N8	Falconiformes_wild	Falconiformes	eastern asia	2.3.4.4b	34.6551456	133.9195019	profile001
H5N8.EPI_ISL_681283.Galliformes.japan.16.2020-11-24	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	33.5903547	130.4017155	profile001
H5N8.EPI_ISL_1009700.Anseriformes.south_korea.16.2020-11-26	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	44.4957481	11.2946868	profile001
H5N8.EPI_ISL_985203.Anseriformes.south_korea.16.2020-12-23	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	34.8679	126.991	profile001
H5N8.EPI_ISL_985201.Anseriformes.south_korea.16.2020-12-22	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.7197	127.1244	profile001
H5N8.EPI_ISL_985192.Galliformes.south_korea.16.2020-12-14	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	35.7197	127.1244	profile001
H5N8.EPI_ISL_17086227.environment.japan.NA.2020-11-25	H5N8	unknown	environment	eastern asia	2.3.4.4b	33.5903547	130.4017155	profile001
H5N8.EPI_ISL_1009697.NA.south_korea.16.2020-11-23	H5N8	unknown	NA	eastern asia	2.3.4.4b	35.7197	127.1244	profile001
H5N8.EPI_ISL_17086343.Anseriformes.japan.NA.2020-12-03	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	34.2305113	135.1708083	profile001
H5N8.EPI_ISL_1184517.Accipitriformes.japan.16.2021-02-24	H5N8	Accipitriformes_wild	Accipitriformes	eastern asia	2.3.4.4b	36.6959518	137.2136768	profile001
H5N8.EPI_ISL_17086354.Anseriformes.japan.NA.2021-01-29	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	34.0702703	134.5548438	profile001
H5N8.EPI_ISL_978906.Galliformes.japan.16.2021-01-22	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.6959518	137.2136768	profile001
H5N8.EPI_ISL_1184518.Accipitriformes.japan.16.2021-02-24	H5N8	Accipitriformes_wild	Accipitriformes	eastern asia	2.3.4.4b	36.6959518	137.2136768	profile001
H5N8.EPI_ISL_17086339.Galliformes.japan.NA.2021-01-23	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.6959518	137.2136768	profile001
H5N8.EPI_ISL_978909.Galliformes.japan.16.2021-01-22	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.6959518	137.2136768	profile001
H5N8.EPI_ISL_759854.Galliformes.japan.16.2020-12-22	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile001
H5N8.EPI_ISL_759855.Galliformes.japan.16.2020-12-22	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile001
H5N8.EPI_ISL_1009703.Anseriformes.south_korea.16.2020-12-01	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	44.4957481	11.2946868	profile001
H5N8.EPI_ISL_1009704.Anseriformes.south_korea.16.2020-12-01	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.5184	126.8	profile001
H5N8.EPI_ISL_710441.Galliformes.japan.16.2020-11-30	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile001
H5N8.EPI_ISL_17086220.Accipitriformes.japan.NA.2020-12-08	H5N8	Accipitriformes_wild	Accipitriformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile001
H5N8.EPI_ISL_718108.Galliformes.japan.16.2020-12-07	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile001
H5N8.EPI_ISL_985183.Galliformes.south_korea.16.2020-12-07	H5N8	Galliformes_wild	Galliformes	eastern asia	2.3.4.4b	36.8	127.7	profile001
H5N8.EPI_ISL_732943.Galliformes.japan.16.2020-12-12	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	35.2771489	136.2463682	profile001
H5N8.EPI_ISL_732946.Galliformes.japan.16.2020-12-12	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	35.2771489	136.2463682	profile001
H5N8.EPI_ISL_17086333.environment.japan.NA.2020-12-12	H5N8	unknown	environment	eastern asia	2.3.4.4b	35.2771489	136.2463682	profile001
H5N8.EPI_ISL_854609.Galliformes.japan.16.2020-12-29	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile001
H5N8.EPI_ISL_1009681.Galliformes.south_korea.16.2020-12-29	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.5184	126.8	profile001
H5N8.EPI_ISL_718114.Galliformes.japan.16.2020-12-09	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	33.2395578	131.609272	profile001
H5N8.EPI_ISL_718123.Galliformes.japan.16.2020-12-09	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.2305113	135.1708083	profile001
H5N8.EPI_ISL_17086303.environment.japan.NA.2020-12-10	H5N8	unknown	environment	eastern asia	2.3.4.4b	34.2305113	135.1708083	profile001
H5N8.EPI_ISL_1041172.Accipitriformes.japan.16.2021-02-10	H5N8	Accipitriformes_wild	Accipitriformes	eastern asia	2.3.4.4b	36.6959518	137.2136768	profile001
H5N8.EPI_ISL_1184509.Galliformes.japan.16.2021-02-24	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile001
H5N8.EPI_ISL_1184510.Galliformes.japan.16.2021-02-24	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile001
H5N8.EPI_ISL_985189.Anseriformes.south_korea.16.2020-12-11	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	34.8679	126.991	profile001
H6N2.EPI_ISL_1184535.Anseriformes.russia.NA.2020-09-06	H6N2	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	52.7977	128.706	profile001
H5N8.EPI_ISL_985195.Galliformes.south_korea.79.2020-12-16	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	44.4957481	11.2946868	profile001
H5N8.EPI_ISL_985208.Anseriformes.south_korea.79.2020-12-27	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.7197	127.1244	profile001
H5N8.EPI_ISL_985181.Anseriformes.south_korea.79.2020-12-04	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	34.8679	126.991	profile001
H5N8.EPI_ISL_985182.Galliformes.south_korea.79.2020-12-06	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	44.4957481	11.2946868	profile001
H5N8.EPI_ISL_985200.Anseriformes.south_korea.79.2020-12-22	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.8	127.7	profile001
H5N8.EPI_ISL_985209.Galliformes.south_korea.79.2020-12-28	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	44.4957481	11.2946868	profile001
H5N8.EPI_ISL_1009706.NA.south_korea.79.2020-12-02	H5N8	unknown	NA	eastern asia	2.3.4.4b	36.4919	128.8889	profile001
H5N8.EPI_ISL_16405673.environment.japan.10.2020-12-07	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_17805824.environment.japan.10.2020-12-07	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N8.EPI_ISL_16405675.environment.japan.10.2020-12-21	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_16718466.Anseriformes.japan.10.2020-12-18	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_17805901.NA.japan.10.2020-12-18	H5N8	unknown	NA	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N8.EPI_ISL_17805874.environment.japan.10.2020-12-07	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N8.EPI_ISL_738059.Galliformes.japan.10.2020-12-18	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.0702703	134.5548438	profile001
H5N8.EPI_ISL_17805890.NA.japan.10.2021-02-05	H5N8	unknown	NA	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N8.EPI_ISL_16718462.Gruiformes.japan.10.2021-02-05	H5N8	Gruiformes_wild	Gruiformes	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_978898.Galliformes.japan.10.2021-02-01	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.2869206	140.4245143	profile001
H5N8.EPI_ISL_17086340.Galliformes.japan.NA.2021-02-02	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.2869206	140.4245143	profile001
H5N8.EPI_ISL_1041176.Strigiformes.japan.10.2021-02-16	H5N8	Strigiformes_wild	Strigiformes	eastern asia	2.3.4.4b	36.3813638	139.7303175	profile001
H5N8.EPI_ISL_854602.Galliformes.japan.10.2021-01-01	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	35.4232984	136.7606537	profile001
