tipnames	virus.subtype	collection.date	collection.datedecimal	collection.datemonth	collection.region.name	collection.country.name	collection.country.code	collection.country.lat	collection.country.long	collection.subdiv1.name	collection.subdiv1.code	collection.subdiv1.lat	collection.subdiv1.long	collection.original	collection.tipdate	cluster.number	host.order	tiplocation_lon	tiplocation_lat
H5N1.NA.EPI_ISL_16831291.galliformes.japan.NA.2022-04-13	H5N1	2022-04-13	2022.28	2022-04-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	NA	2022-04-13	profileNA	galliformes	137.574137168765	37.3996665395305
H5N1.2344b.EPI_ISL_17606852.anseriformes.south_korea.22.2022-02-07	H5N1	2022-02-07	2022.1	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongbuk-do	kr.gb	36.737850075983	127.830446360213	Asia / Korea / CB / NA / NA	2022-02-07	profile001	anseriformes	127.830446360213	36.737850075983
H5N1.2344b.EPI_ISL_17606817.anseriformes.south_korea.22.2022-01-13	H5N1	2022-01-13	2022.03	2022-01-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / CN / NA / NA	2022-01-13	profile001	anseriformes	126.847825775926	36.5298116066164
H5N1.2344b.EPI_ISL_17606818.anseriformes.south_korea.22.2022-02-08	H5N1	2022-02-08	2022.1	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeonggi-do	kr.kg	37.5315346337798	127.181023197189	Asia / Korea / GG / NA / NA	2022-02-08	profile001	anseriformes	127.181023197189	37.5315346337798
H5N1.2344b.EPI_ISL_17606860.galliformes.south_korea.22.2022-02-12	H5N1	2022-02-12	2022.12	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongbuk-do	kr.gb	36.737850075983	127.830446360213	Asia / Korea / CB / NA / NA	2022-02-12	profile001	galliformes	127.830446360213	36.737850075983
H5N1.2344b.EPI_ISL_17606849.galliformes.south_korea.22.2022-02-03	H5N1	2022-02-03	2022.09	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / CN / NA / NA	2022-02-03	profile001	galliformes	126.847825775926	36.5298116066164
H5N1.2344b.EPI_ISL_17606853.galliformes.south_korea.22.2022-02-07	H5N1	2022-02-07	2022.1	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeonggi-do	kr.kg	37.5315346337798	127.181023197189	Asia / Korea / GG / NA / NA	2022-02-07	profile001	galliformes	127.181023197189	37.5315346337798
H5N1.2344b.EPI_ISL_17606822.anseriformes.south_korea.22.2021-11-17	H5N1	2021-11-17	2021.88	2021-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2021-11-17	profile001	anseriformes	126.897223705092	34.8733358026855
H5N1.2344b.EPI_ISL_17606865.anseriformes.south_korea.22.2021-11-14	H5N1	2021-11-14	2021.87	2021-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongbuk-do	kr.gb	36.737850075983	127.830446360213	Asia / Korea / CB / NA / NA	2021-11-14	profile001	anseriformes	127.830446360213	36.737850075983
H5N1.NA.EPI_ISL_18373218.anseriformes.south_korea.NA.2021-11-16	H5N1	2021-11-16	2021.87	2021-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2021-11-16	profileNA	anseriformes	127.784630688405	36.341057964317
H5N1.2344b.EPI_ISL_17606823.galliformes.south_korea.22.2021-11-21	H5N1	2021-11-21	2021.89	2021-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongbuk-do	kr.gb	36.737850075983	127.830446360213	Asia / Korea / CB / NA / NA	2021-11-21	profile001	galliformes	127.830446360213	36.737850075983
H5N1.2344b.EPI_ISL_17606844.anseriformes.south_korea.22.2022-01-25	H5N1	2022-01-25	2022.07	2022-01-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollabuk-do	kr.cb	35.7159281817874	127.140659781938	Asia / Korea / JB / NA / NA	2022-01-25	profile001	anseriformes	127.140659781938	35.7159281817874
H5N1.2344b.EPI_ISL_17606829.anseriformes.south_korea.22.2021-12-13	H5N1	2021-12-13	2021.95	2021-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2021-12-13	profile001	anseriformes	126.897223705092	34.8733358026855
H5N1.2344b.EPI_ISL_17606850.galliformes.south_korea.22.2022-02-04	H5N1	2022-02-04	2022.09	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollabuk-do	kr.cb	35.7159281817874	127.140659781938	Asia / Korea / JB / NA / NA	2022-02-04	profile001	galliformes	127.140659781938	35.7159281817874
H5N1.2344b.EPI_ISL_17606834.galliformes.south_korea.22.2021-12-20	H5N1	2021-12-20	2021.97	2021-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2021-12-20	profile001	galliformes	126.897223705092	34.8733358026855
H5N1.2344b.EPI_ISL_17606838.anseriformes.south_korea.22.2022-01-06	H5N1	2022-01-06	2022.01	2022-01-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollabuk-do	kr.cb	35.7159281817874	127.140659781938	Asia / Korea / JB / NA / NA	2022-01-06	profile001	anseriformes	127.140659781938	35.7159281817874
H5N1.2344b.EPI_ISL_17606862.anseriformes.south_korea.22.2022-02-21	H5N1	2022-02-21	2022.14	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeongsangnam-do	kr.kn	35.3225325644814	128.261669154089	Asia / Korea / GN / NA / NA	2022-02-21	profile001	anseriformes	128.261669154089	35.3225325644814
H5N1.2344b.EPI_ISL_17606863.anseriformes.south_korea.19.2022-03-02	H5N1	2022-03-02	2022.16	2022-03-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2022-03-02	profile001	anseriformes	126.897223705092	34.8733358026855
H5N1.2344b.EPI_ISL_17606851.galliformes.south_korea.19.2022-02-06	H5N1	2022-02-06	2022.1	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / CN / NA / NA	2022-02-06	profile001	galliformes	126.847825775926	36.5298116066164
H5N8.2344b.EPI_ISL_china_2.galliformes.china.1.2021-05-31	H5N8	2021-05-31	2021.41	2021-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	anhui	cn.ah	31.8128943962267	117.235219497068	Asia / China / Anhui / NA / NA	2021-05-31	profile002	galliformes	117.235219497068	31.8128943962267
H5N2.2344b.EPI_ISL_china_12.anseriformes.china.101.2022-01-26	H5N2	2022-01-26	2022.07	2022-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hunan	cn.hn	27.5978523947888	111.713471439142	Asia / China / Hunan / NA / NA	2022-01-26	profile014	anseriformes	111.713471439142	27.5978523947888
H5N1.2344b.EPI_ISL_china_18.na.china.80.2023-01-01	H5N1	2023-01-01	2023	2023-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	zhejiang	cn.zj	29.1745873279179	120.086382279697	Asia / China / Zhejiang / NA / NA	2023-01-01	profile001	na	120.086382279697	29.1745873279179
H5N1.2344b.EPI_ISL_china_2023086.anseriformes.china.22.2021-11-18	H5N1	2021-11-18	2021.88	2021-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	Asia / China / Hubei / NA / NA	2021-11-18	profile001	anseriformes	112.277189482252	30.9806813015582
H5N1.2344b.EPI_ISL_china_20230831.anseriformes.china.2.2021-10-20	H5N1	2021-10-20	2021.8	2021-10-01	eastern asia	china	chn	36.6848135465548	103.513718494908	ningxia hui	cn.nx	37.2602231520297	106.161545856493	Asia / China / Ningxia / NA / NA	2021-10-20	profile001	anseriformes	106.161545856493	37.2602231520297
H5N1.2344b.EPI_ISL_china_20230836.anseriformes.china.22.2021-10-16	H5N1	2021-10-16	2021.79	2021-10-01	eastern asia	china	chn	36.6848135465548	103.513718494908	nei mongol	cn.nm	44.083329648604	113.188484632426	Asia / China / Inner_Mongolia / _Mongolia / _Mongolia	2021-10-16	profile001	anseriformes	113.188484632426	44.083329648604
H5N1.2344b.EPI_ISL_china_20230845.anseriformes.china.19.2021-12-01	H5N1	2021-12-01	2021.92	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	henan	cn.he	33.8761853651454	113.614527263456	Asia / China / Henan / NA / NA	2021-12-01	profile001	anseriformes	113.614527263456	33.8761853651454
H5N1.2344b.EPI_ISL_china_20230854.suliformes.china.19.2021-12-01	H5N1	2021-12-01	2021.92	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	anhui	cn.ah	31.8128943962267	117.235219497068	Asia / China / Anhui / NA / NA	2021-12-01	profile001	suliformes	117.235219497068	31.8128943962267
H6N8.NA.EPI_ISL_328187.anseriformes.china.NA.2015-05-16	H6N8	2015-05-16	2015.37	2015-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	NA	NA	NA	NA	NA	2015-05-16	profile001	anseriformes	103.513718494908	36.6848135465548
H6N6.NA.EPI_ISL_199204.anseriformes.china.NA.2015-04-22	H6N6	2015-04-22	2015.3	2015-04-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	NA	2015-04-22	profile001	anseriformes	113.398153372919	23.33624359406
H6N6.NA.EPI_ISL_200589.anseriformes.china.NA.2015-02-11	H6N6	2015-02-11	2015.11	2015-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	NA	2015-02-11	profile001	anseriformes	113.398153372919	23.33624359406
H6N6.NA.EPI_ISL_199429.anseriformes.china.NA.2015-02-11	H6N6	2015-02-11	2015.11	2015-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	NA	2015-02-11	profile001	anseriformes	113.398153372919	23.33624359406
H3N2.NA.EPI_ISL_15723969.environment.china.NA.2021-08-30	H3N2	2021-08-30	2021.66	2021-08-01	eastern asia	china	chn	36.6848135465548	103.513718494908	sichuan	cn.sc	30.6066264180489	102.711402322843	NA	2021-08-30	profile001	environment	102.711402322843	30.6066264180489
H3N2.NA.EPI_ISL_15723976.environment.china.NA.2022-01-25	H3N2	2022-01-25	2022.07	2022-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	fujian	cn.fj	26.075276028757	117.983759853528	NA	2022-01-25	profile001	environment	117.983759853528	26.075276028757
H3N2.NA.EPI_ISL_9572777.anseriformes.vietnam.NA.2020-07-29	H3N2	2020-07-29	2020.57	2020-07-01	south-eastern asia	vietnam	vnm	16.5422416723933	106.354375350692	NA	NA	NA	NA	NA	2020-07-29	profile001	anseriformes	106.354375350692	16.5422416723933
H10N7.NA.EPI_ISL_16886894.anseriformes.south_korea.NA.2022-01-11	H10N7	2022-01-11	2022.03	2022-01-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2022-01-11	profile001	anseriformes	127.784630688405	36.341057964317
H3N2.NA.EPI_ISL_9572817.anseriformes.vietnam.NA.2020-09-25	H3N2	2020-09-25	2020.73	2020-09-01	south-eastern asia	vietnam	vnm	16.5422416723933	106.354375350692	NA	NA	NA	NA	NA	2020-09-25	profile001	anseriformes	106.354375350692	16.5422416723933
H5N3.EAnonGsGD.EPI_ISL_11212324.anseriformes.bangladesh.211.2022-01-10	H5N3	2022-01-10	2022.02	2022-01-01	southern asia	bangladesh	bgd	23.8299093538119	90.2865403636969	NA	NA	NA	NA	Asia / Bangladesh / NA / NA / NA	2022-01-10	profile001	anseriformes	90.2865403636969	23.8299093538119
H11N9.NA.EPI_ISL_707689.anseriformes.south_korea.NA.2019-11-19	H11N9	2019-11-19	2019.88	2019-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2019-11-19	profile001	anseriformes	127.784630688405	36.341057964317
H5N1.NA.EPI_ISL_18373232.anseriformes.south_korea.NA.2022-01-25	H5N1	2022-01-25	2022.07	2022-01-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2022-01-25	profile001	anseriformes	127.784630688405	36.341057964317
H5N1.NA.EPI_ISL_17371282.anseriformes.indonesia.NA.2022-04-04	H5N1	2022-04-04	2022.25	2022-04-01	south-eastern asia	indonesia	idn	-2.28622572968828	117.242699644596	kalimantan selatan	id.ks	-2.99309303653839	115.439680623362	NA	2022-04-04	profile001	anseriformes	115.439680623362	-2.99309303653839
H5N1.2344b.EPI_ISL_13370570.galliformes.united_kingdom.3.2021-12-11	H5N1	2021-12-11	2021.94	2021-12-01	northern europe	united kingdom	gbr	54.0438440515314	-2.78687513666638	NA	NA	NA	NA	Europe / United Kingdom / England / NA / NA	2021-12-11	profile001	galliformes	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_7753272.accipitriformes.germany.2.2021-10-20	H5N1	2021-10-20	2021.8	2021-10-01	western europe	germany	deu	51.0533277435649	10.373650933319	mecklenburg-vorpommern	de.mv	53.7551744161606	12.5509509363277	Europe / Germany / Mecklenburg-Vorpommern / Vorpommern-Greifswald / NA	2021-10-20	profile001	accipitriformes	12.5509509363277	53.7551744161606
H5N1.2344b.EPI_ISL_10943657.accipitriformes.sweden.2.2022-01-25	H5N1	2022-01-25	2022.07	2022-01-01	northern europe	sweden	swe	62.374013544985	16.2835241791686	västra götaland	se.vg	58.2955067014075	12.8595382920252	Europe / Sweden / Vastra Gotalands Lan / Goteborgs Kommun / NA	2022-01-25	profile001	accipitriformes	12.8595382920252	58.2955067014075
H5N1.2344b.EPI_ISL_7753309.anseriformes.germany.2.2021-10-20	H5N1	2021-10-20	2021.8	2021-10-01	western europe	germany	deu	51.0533277435649	10.373650933319	mecklenburg-vorpommern	de.mv	53.7551744161606	12.5509509363277	Europe / Germany / Mecklenburg-Vorpommern / Vorpommern-Greifswald / NA	2021-10-20	profile001	anseriformes	12.5509509363277	53.7551744161606
H5N1.2344b.EPI_ISL_7753406.anseriformes.germany.2.2021-10-25	H5N1	2021-10-25	2021.81	2021-10-01	western europe	germany	deu	51.0533277435649	10.373650933319	schleswig-holstein	de.sh	54.1814850326718	9.81577342948134	Europe / Germany / Schleswig-Holstein / Dithmarschen / NA	2021-10-25	profile001	anseriformes	9.81577342948134	54.1814850326718
H5N1.2344b.EPI_ISL_11798568.anseriformes.denmark.2.2021-10-26	H5N1	2021-10-26	2021.82	2021-10-01	northern europe	denmark	dnk	55.9512996898935	10.0707816763207	sjælland	dk.sl	55.2791973821106	11.7026524381832	Europe / Denmark / Region Sjaland / Guldborgsund / NA	2021-10-26	profile001	anseriformes	11.7026524381832	55.2791973821106
H5N1.2344b.EPI_ISL_13370513.anseriformes.united_kingdom.2.2021-12-04	H5N1	2021-12-04	2021.92	2021-12-01	northern europe	united kingdom	gbr	54.0438440515314	-2.78687513666638	NA	NA	NA	NA	Europe / United Kingdom / England / NA / NA	2021-12-04	profile001	anseriformes	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_6761012.anseriformes.netherlands.2.2021-11-02	H5N1	2021-11-02	2021.84	2021-11-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	zuid-holland	na	51.9374604216783	4.46477045234472	Europe / Netherlands / South Holland / NA / NA	2021-11-02	profile001	anseriformes	4.46477045234472	51.9374604216783
H5N1.2344b.EPI_ISL_9261751.anseriformes.netherlands.2.2022-01-14	H5N1	2022-01-14	2022.04	2022-01-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	noord-holland	nl.nh	52.5811544669078	4.87272777813315	Europe / Netherlands / Provincie Noord-Holland / De Kreupel / NA	2022-01-14	profile001	anseriformes	4.87272777813315	52.5811544669078
H5N1.NA.EPI_ISL_14571443.anseriformes.germany.NA.2021-10-30	H5N1	2021-10-30	2021.83	2021-10-01	western europe	germany	deu	51.0533277435649	10.373650933319	schleswig-holstein	de.sh	54.1814850326718	9.81577342948134	NA	2021-10-30	profile001	anseriformes	9.81577342948134	54.1814850326718
H5N1.2344b.EPI_ISL_10255581.carnivora.netherlands.2.2022-02-11	H5N1	2022-02-11	2022.11	2022-02-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	gelderland	nl.ge	52.0617180422494	5.94466833784019	Europe / Netherlands / Provincie Gelderland / NA / NA	2022-02-11	profile001	carnivora	5.94466833784019	52.0617180422494
H5N1.2344b.EPI_ISL_7952119.charadriiformes.netherlands.2.2021-11-28	H5N1	2021-11-28	2021.91	2021-11-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	fryslân	nl.fr	53.1100430768808	5.84863928632393	Europe / Netherlands / Provincie Friesland / NA / NA	2021-11-28	profile001	charadriiformes	5.84863928632393	53.1100430768808
H5N1.2344b.EPI_ISL_7753290.galliformes.germany.2.2021-10-20	H5N1	2021-10-20	2021.8	2021-10-01	western europe	germany	deu	51.0533277435649	10.373650933319	mecklenburg-vorpommern	de.mv	53.7551744161606	12.5509509363277	Europe / Germany / Mecklenburg-Vorpommern / Vorpommern-Greifswald / NA	2021-10-20	profile001	galliformes	12.5509509363277	53.7551744161606
H5N1.2344b.EPI_ISL_11798570.galliformes.denmark.2.2021-11-02	H5N1	2021-11-02	2021.84	2021-11-01	northern europe	denmark	dnk	55.9512996898935	10.0707816763207	sjælland	dk.sl	55.2791973821106	11.7026524381832	Europe / Denmark / Region Sjaland / Slagelse Kommune / NA	2021-11-02	profile001	galliformes	11.7026524381832	55.2791973821106
H5N1.2344b.EPI_ISL_9029957.galliformes.united_kingdom.2.2021-11-16	H5N1	2021-11-16	2021.87	2021-11-01	northern europe	united kingdom	gbr	54.0438440515314	-2.78687513666638	NA	NA	NA	NA	Europe / United Kingdom / Derbyshire / England / NA	2021-11-16	profile001	galliformes	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_7952121.charadriiformes.netherlands.2.2021-11-22	H5N1	2021-11-22	2021.89	2021-11-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	fryslân	nl.fr	53.1100430768808	5.84863928632393	Europe / Netherlands / Provincie Friesland / NA / NA	2021-11-22	profile001	charadriiformes	5.84863928632393	53.1100430768808
H5N1.2344b.EPI_ISL_10255580.na.netherlands.2.2022-02-04	H5N1	2022-02-04	2022.09	2022-02-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	gelderland	nl.ge	52.0617180422494	5.94466833784019	Europe / Netherlands / Provincie Gelderland / NA / NA	2022-02-04	profile001	na	5.94466833784019	52.0617180422494
H5N1.2344b.EPI_ISL_5463798.anseriformes.russia.3.2021-09-30	H5N1	2021-09-30	2021.75	2021-09-01	eastern europe	russia	rus	66.0376616061812	95.7970903417469	saratov	ru.sr	51.5994582882348	46.8369479833559	Europe / Russia / Saratov Oblast / Saratov / NA	2021-09-30	profile001	anseriformes	46.8369479833559	51.5994582882348
H5N1.2344b.EPI_ISL_5463800.galliformes.russia.3.2021-09-30	H5N1	2021-09-30	2021.75	2021-09-01	eastern europe	russia	rus	66.0376616061812	95.7970903417469	saratov	ru.sr	51.5994582882348	46.8369479833559	Europe / Russia / Saratov Oblast / Saratov / NA	2021-09-30	profile001	galliformes	46.8369479833559	51.5994582882348
H7N3.NA.EPI_ISL_331290.anseriformes.russia.NA.2018-01-23	H7N3	2018-01-23	2018.06	2018-01-01	eastern europe	russia	rus	66.0376616061812	95.7970903417469	dagestan	ru.da	43.0199724243525	46.8879064209307	NA	2018-01-23	profileNA	anseriformes	46.8879064209307	43.0199724243525
H5N1.NA.EPI_ISL_18132388.accipitriformes.united_states.NA.2022-04-06	H5N1	2022-04-06	2022.26	2022-04-01	northern america	united states	usa	44.75294654392	-103.651025114044	north dakota	us.nd	47.4503665532251	-100.466131733191	NA	2022-04-06	profile003	accipitriformes	-100.466131733191	47.4503665532251
H5N1.2344b.EPI_ISL_16183656.anseriformes.canada.9.2022-04-27	H5N1	2022-04-27	2022.32	2022-04-01	northern america	canada	can	60.4247452861293	-96.5129185126773	alberta	ca.ab	54.9859148218572	-114.405475342745	North America / North America / NA / NA / NA	2022-04-27	profile003	anseriformes	-114.405475342745	54.9859148218572
H5N1.2344b.EPI_ISL_16243926.anseriformes.united_states.9.2022-05-16	H5N1	2022-05-16	2022.37	2022-05-01	northern america	united states	usa	44.75294654392	-103.651025114044	idaho	us.id	44.3508979602385	-114.612704502938	North America / United States / Idaho / Canyon County / NA	2022-05-16	profile003	anseriformes	-114.612704502938	44.3508979602385
H5N1.2344b.EPI_ISL_16240353.anseriformes.united_states.9.2022-05-07	H5N1	2022-05-07	2022.35	2022-05-01	northern america	united states	usa	44.75294654392	-103.651025114044	minnesota	us.mn	46.3193148536411	-94.1968042401401	North America / United States / Minnesota / Todd County / NA	2022-05-07	profile003	anseriformes	-94.1968042401401	46.3193148536411
H5N1.NA.EPI_ISL_18132418.anseriformes.united_states.NA.2022-04-14	H5N1	2022-04-14	2022.28	2022-04-01	northern america	united states	usa	44.75294654392	-103.651025114044	minnesota	us.mn	46.3193148536411	-94.1968042401401	NA	2022-04-14	profile003	anseriformes	-94.1968042401401	46.3193148536411
H5N1.2344b.EPI_ISL_13052720.carnivora.united_states.9.2022-04-22	H5N1	2022-04-22	2022.3	2022-04-01	northern america	united states	usa	44.75294654392	-103.651025114044	minnesota	us.mn	46.3193148536411	-94.1968042401401	North America / United States / Minnesota / Anoka County / NA	2022-04-22	profile003	carnivora	-94.1968042401401	46.3193148536411
H5N1.2344b.EPI_ISL_16189981.charadriiformes.canada.9.2022-04-28	H5N1	2022-04-28	2022.32	2022-04-01	northern america	canada	can	60.4247452861293	-96.5129185126773	alberta	ca.ab	54.9859148218572	-114.405475342745	North America / Canada / Alberta / NA / NA	2022-04-28	profile003	charadriiformes	-114.405475342745	54.9859148218572
H5N1.2344b.EPI_ISL_16023376.carnivora.canada.9.2022-05-31	H5N1	2022-05-31	2022.41	2022-05-01	northern america	canada	can	60.4247452861293	-96.5129185126773	alberta	ca.ab	54.9859148218572	-114.405475342745	North America / Canada / Alberta / NA / NA	2022-05-31	profile003	carnivora	-114.405475342745	54.9859148218572
H5N1.2344b.EPI_ISL_16183504.galliformes.canada.9.2022-05-16	H5N1	2022-05-16	2022.37	2022-05-01	northern america	canada	can	60.4247452861293	-96.5129185126773	alberta	ca.ab	54.9859148218572	-114.405475342745	North America / Canada / Alberta / NA / NA	2022-05-16	profile003	galliformes	-114.405475342745	54.9859148218572
H5N1.2344b.EPI_ISL_16244014.galliformes.united_states.9.2022-05-17	H5N1	2022-05-17	2022.37	2022-05-01	northern america	united states	usa	44.75294654392	-103.651025114044	idaho	us.id	44.3508979602385	-114.612704502938	North America / United States / Idaho / Canyon County / NA	2022-05-17	profile003	galliformes	-114.612704502938	44.3508979602385
H5N1.2344b.EPI_ISL_16240229.galliformes.united_states.9.2022-05-08	H5N1	2022-05-08	2022.35	2022-05-01	northern america	united states	usa	44.75294654392	-103.651025114044	minnesota	us.mn	46.3193148536411	-94.1968042401401	North America / United States / Minnesota / Crow Wing County / NA	2022-05-08	profile003	galliformes	-94.1968042401401	46.3193148536411
H5N1.2344b.EPI_ISL_11971481.galliformes.united_states.9.2022-03-21	H5N1	2022-03-21	2022.22	2022-03-01	northern america	united states	usa	44.75294654392	-103.651025114044	south dakota	us.sd	44.4440561554676	-100.227146799835	North America / United States / South Dakota / Hanson / NA	2022-03-21	profile003	galliformes	-100.227146799835	44.4440561554676
H5N1.NA.EPI_ISL_18132762.galliformes.united_states.NA.2022-03-21	H5N1	2022-03-21	2022.22	2022-03-01	northern america	united states	usa	44.75294654392	-103.651025114044	south dakota	us.sd	44.4440561554676	-100.227146799835	NA	2022-03-21	profile003	galliformes	-100.227146799835	44.4440561554676
H5N1.2344b.EPI_ISL_16189912.strigiformes.canada.9.2022-04-28	H5N1	2022-04-28	2022.32	2022-04-01	northern america	canada	can	60.4247452861293	-96.5129185126773	alberta	ca.ab	54.9859148218572	-114.405475342745	North America / Canada / Alberta / NA / NA	2022-04-28	profile003	strigiformes	-114.405475342745	54.9859148218572
H5N1.NA.EPI_ISL_18133185.na.united_states.NA.2022-04-11	H5N1	2022-04-11	2022.27	2022-04-01	northern america	united states	usa	44.75294654392	-103.651025114044	minnesota	us.mn	46.3193148536411	-94.1968042401401	NA	2022-04-11	profile003	na	-94.1968042401401	46.3193148536411
H6N2.NA.EPI_ISL_205145.na.china.NA.2015-01-01	H6N2	2015-01-01	2015	2015-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hebei	cn.hb	39.5182972347816	116.100714730353	NA	2015-01-01	profile001	na	116.100714730353	39.5182972347816
H6N1.NA.EPI_ISL_212406.na.china.NA.2014-12-23	H6N1	2014-12-23	2014.98	2014-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	NA	2014-12-23	profileNA	na	112.277189482252	30.9806813015582
H5N3.NA.EPI_ISL_369332.anseriformes.south_korea.NA.2015-12-07	H5N3	2015-12-07	2015.93	2015-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2015-12-07	profile001	anseriformes	127.784630688405	36.341057964317
H5N3.NA.EPI_ISL_369308.na.south_korea.NA.2015-11-19	H5N3	2015-11-19	2015.88	2015-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2015-11-19	profile001	na	127.784630688405	36.341057964317
H6N2.NA.EPI_ISL_244545.anseriformes.china.NA.2014-12-22	H6N2	2014-12-22	2014.97	2014-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	NA	NA	NA	NA	NA	2014-12-22	profile001	anseriformes	103.513718494908	36.6848135465548
H1N1.NA.EPI_ISL_266413.anseriformes.china.NA.2014-12-22	H1N1	2014-12-22	2014.97	2014-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	anhui	cn.ah	31.8128943962267	117.235219497068	NA	2014-12-22	profile001	anseriformes	117.235219497068	31.8128943962267
H9N2.NA.EPI_ISL_205133.anseriformes.china.NA.2014-12-01	H9N2	2014-12-01	2014.92	2014-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hebei	cn.hb	39.5182972347816	116.100714730353	NA	2014-12-01	profile001	anseriformes	116.100714730353	39.5182972347816
H1N1.NA.EPI_ISL_302712.anseriformes.china.NA.2015-02-05	H1N1	2015-02-05	2015.1	2015-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	NA	2015-02-05	profile001	anseriformes	112.277189482252	30.9806813015582
H10N5.NA.EPI_ISL_181611.anseriformes.china.NA.2013-12-08	H10N5	2013-12-08	2013.93	2013-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	jiangxi	cn.jx	27.6016362656629	115.709570895796	NA	2013-12-08	profile001	anseriformes	115.709570895796	27.6016362656629
H1N1.NA.EPI_ISL_257730.na.south_korea.NA.2014-12-02	H1N1	2014-12-02	2014.92	2014-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2014-12-02	profile001	na	127.784630688405	36.341057964317
