tipnames	virus.subtype	collection.date	collection.datedecimal	collection.datemonth	collection.region.name	collection.country.name	collection.country.code	collection.country.lat	collection.country.long	collection.subdiv1.name	collection.subdiv1.code	collection.subdiv1.lat	collection.subdiv1.long	collection.original	collection.tipdate	cluster.number	host.order	tiplocation_lon	tiplocation_lat
H5N1.NA.EPI_ISL_15063426.galliformes.japan.NA.2021-12-12	H5N1	2021-12-12	2021.95	2021-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	aomori	jp.ao	40.7809617343859	140.828641268451	NA	2021-12-12	profile002	galliformes	140.828641268451	40.7809617343859
H5N1.NA.EPI_ISL_15063423.galliformes.japan.NA.2021-11-17	H5N1	2021-11-17	2021.88	2021-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hyōgo	jp.hg	35.0390049694389	134.828550655208	NA	2021-11-17	profile002	galliformes	134.828550655208	35.0390049694389
H5N8.2344b.EPI_ISL_7381115.anseriformes.china.1.2021-06	H5N8	NA	NA	2021-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	liaoning	cn.ln	41.2987124958383	122.600275282862	Asia / China / Liaoning Province / NA / NA	2021-06	profile003	anseriformes	122.600275282862	41.2987124958383
H5N8.2344b.EPI_ISL_7458702.anseriformes.china.1.2021-03	H5N8	NA	NA	2021-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	Asia / China / Shandong Province / NA / NA	2021-03	profile003	anseriformes	118.136153809721	36.3536638777003
H5N6.2344b.EPI_ISL_11208199.anseriformes.china.73.2021-12-03	H5N6	2021-12-03	2021.92	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	zhejiang	cn.zj	29.1745873279179	120.086382279697	Asia / China / Zhejiang / NA / NA	2021-12-03	profile020	anseriformes	120.086382279697	29.1745873279179
H5N6.2344b.EPI_ISL_7983813.na.china.73.2021-12-22	H5N6	2021-12-22	2021.97	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	zhejiang	cn.zj	29.1745873279179	120.086382279697	Asia / China / Zhejiang Province / Hangzhou / NA	2021-12-22	profile020	na	120.086382279697	29.1745873279179
H5N6.2344b.EPI_ISL_8518268.galliformes.china.73.2021-12-23	H5N6	2021-12-23	2021.98	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	zhejiang	cn.zj	29.1745873279179	120.086382279697	Asia / China / Zhejiang / NA / NA	2021-12-23	profile020	galliformes	120.086382279697	29.1745873279179
H5N6.2344b.EPI_ISL_8517996.environment.china.73.2021-12-23	H5N6	2021-12-23	2021.98	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	zhejiang	cn.zj	29.1745873279179	120.086382279697	Asia / China / Zhejiang / NA / NA	2021-12-23	profile020	environment	120.086382279697	29.1745873279179
H5N8.2344b.EPI_ISL_985200.anseriformes.south_korea.79.2020-12-22	H5N8	2020-12-22	2020.97	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongbuk-do	kr.gb	36.737850075983	127.830446360213	Asia / Korea / CB / NA / NA	2020-12-22	profile001	anseriformes	127.830446360213	36.737850075983
H5N8.2344b.EPI_ISL_985198.galliformes.south_korea.79.2020-12-21	H5N8	2020-12-21	2020.97	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeonggi-do	kr.kg	37.5315346337798	127.181023197189	Asia / Korea / GG / NA / NA	2020-12-21	profile001	galliformes	127.181023197189	37.5315346337798
H5N8.2344b.EPI_ISL_985195.galliformes.south_korea.79.2020-12-16	H5N8	2020-12-16	2020.96	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeonggi-do	kr.kg	37.5315346337798	127.181023197189	Asia / Korea / GG / NA / NA	2020-12-16	profile001	galliformes	127.181023197189	37.5315346337798
H5N8.2344b.EPI_ISL_1063533.anseriformes.japan.16.2020-12-22	H5N8	2020-12-22	2020.97	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / Kagoshima / NA / NA	2020-12-22	profile009	anseriformes	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_978898.galliformes.japan.10.2021-02-01	H5N8	2021-02-01	2021.08	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	ibaraki	jp.ib	36.3027610877484	140.318971903473	Asia / Japan / Ibaraki / NA / NA	2021-02-01	profile006	galliformes	140.318971903473	36.3027610877484
H5N8.NA.EPI_ISL_17086340.galliformes.japan.NA.2021-02-02	H5N8	2021-02-02	2021.09	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	ibaraki	jp.ib	36.3027610877484	140.318971903473	NA	2021-02-02	profileNA	galliformes	140.318971903473	36.3027610877484
H5N8.2344b.EPI_ISL_1273440.galliformes.japan.16.2021-03-13	H5N8	2021-03-13	2021.19	2021-03-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	tochigi	jp.tc	36.6894768729176	139.818920628006	Asia / Japan / Tochigi / NA / NA	2021-03-13	profile009	galliformes	139.818920628006	36.6894768729176
H5N8.NA.EPI_ISL_17086353.environment.japan.NA.2021-03-13	H5N8	2021-03-13	2021.19	2021-03-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	tochigi	jp.tc	36.6894768729176	139.818920628006	NA	2021-03-13	profileNA	environment	139.818920628006	36.6894768729176
H5N8.2344b.EPI_ISL_1760451.anseriformes.china.1.2020-11-10	H5N8	2020-11-10	2020.86	2020-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shanxi	cn.sx	37.5496375119255	112.274268590565	Asia / China / Shanxi Province / NA / NA	2020-11-10	profile003	anseriformes	112.274268590565	37.5496375119255
H5N2.2344b.EPI_ISL_1760455.anseriformes.china.286.2020-11-10	H5N2	2020-11-10	2020.86	2020-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shanxi	cn.sx	37.5496375119255	112.274268590565	Asia / China / Shanxi Province / NA / NA	2020-11-10	profile022	anseriformes	112.274268590565	37.5496375119255
H9N2.NA.EPI_ISL_1760456.anseriformes.china.NA.2020-11-10	H9N2	2020-11-10	2020.86	2020-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shanxi	cn.sx	37.5496375119255	112.274268590565	NA	2020-11-10	profileNA	anseriformes	112.274268590565	37.5496375119255
H5N8.2344b.EPI_ISL_2555538.anseriformes.china.1.2020-11-16	H5N8	2020-11-16	2020.87	2020-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	Asia / China / Jiangxi Province / NA / NA	2020-11-16	profile003	anseriformes	112.277189482252	30.9806813015582
H5N6.2344b.EPI_ISL_6757630.anseriformes.china.61.2021-04	H5N6	NA	NA	2021-04-01	eastern asia	china	chn	36.6848135465548	103.513718494908	sichuan	cn.sc	30.6066264180489	102.711402322843	Asia / China / Sichuan Province / NA / NA	2021-04	profile018	anseriformes	102.711402322843	30.6066264180489
H5N6.2344b.EPI_ISL_6772739.galliformes.china.127.2021-08	H5N6	NA	NA	2021-08-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	Asia / China / Guangdong Province / NA / NA	2021-08	profile026	galliformes	113.398153372919	23.33624359406
H5N6.2344b.EPI_ISL_6772898.anseriformes.china.209.2021-08	H5N6	NA	NA	2021-08-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	Asia / China / Guangdong Province / NA / NA	2021-08	profile003	anseriformes	113.398153372919	23.33624359406
H5N6.2344b.EPI_ISL_7457654.galliformes.china.209.2021-08	H5N6	NA	NA	2021-08-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	Asia / China / Guangdong Province / NA / NA	2021-08	profile003	galliformes	113.398153372919	23.33624359406
H5N8.2344b.EPI_ISL_2932609.anseriformes.kazakhstan.1.2020-09-15	H5N8	2020-09-15	2020.7	2020-09-01	central asia	kazakhstan	kaz	48.3645677524915	67.2060737287064	north kazakhstan	kz.nk	53.8421826489217	69.2722074369824	Asia / Kazakhstan / North Kazakhstan / Timiryazevsky district, Timiryazevo village / NA	2020-09-15	profile003	anseriformes	69.2722074369824	53.8421826489217
H5N8.2344b.EPI_ISL_2932682.columbiformes.kazakhstan.1.2020-09-15	H5N8	2020-09-15	2020.7	2020-09-01	central asia	kazakhstan	kaz	48.3645677524915	67.2060737287064	north kazakhstan	kz.nk	53.8421826489217	69.2722074369824	Asia / Kazakhstan / North Kazakhstan / Petropavlovsk city / NA	2020-09-15	profile003	columbiformes	69.2722074369824	53.8421826489217
H5N8.2344b.EPI_ISL_2932617.passeriformes.kazakhstan.1.2020-09-15	H5N8	2020-09-15	2020.7	2020-09-01	central asia	kazakhstan	kaz	48.3645677524915	67.2060737287064	north kazakhstan	kz.nk	53.8421826489217	69.2722074369824	Asia / Kazakhstan / North Kazakhstan / Petropavlovsk city / NA	2020-09-15	profile003	passeriformes	69.2722074369824	53.8421826489217
H5N8.2344b.EPI_ISL_2932683.galliformes.kazakhstan.1.2020-10-09	H5N8	2020-10-09	2020.77	2020-10-01	central asia	kazakhstan	kaz	48.3645677524915	67.2060737287064	north kazakhstan	kz.nk	53.8421826489217	69.2722074369824	Asia / Kazakhstan / North Kazakhstan / Tayinshinsky district, Roshchinsky, Dimitrovka village / NA	2020-10-09	profile003	galliformes	69.2722074369824	53.8421826489217
H5N1.2344b.EPI_ISL_14886367.anseriformes.bangladesh.19.2021-12-19	H5N1	2021-12-19	2021.96	2021-12-01	southern asia	bangladesh	bgd	23.8299093538119	90.2865403636969	NA	NA	NA	NA	Asia / Bangladesh / NA / NA / NA	2021-12-19	profile002	anseriformes	90.2865403636969	23.8299093538119
H5N1.2344b.EPI_ISL_16955829.accipitriformes.japan.2.2022-11-23	H5N1	2022-11-23	2022.89	2022-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Urahoro / NA	2022-11-23	profile002	accipitriformes	142.542521870972	43.3824165431654
H5N1.2344b.EPI_ISL_12174842.carnivora.japan.2.2022-03-31	H5N1	2022-03-31	2022.24	2022-03-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Sapporo city / NA	2022-03-31	profile002	carnivora	142.542521870972	43.3824165431654
H5N1.2344b.EPI_ISL_15072539.casuariiformes.japan.2.2022-04-16	H5N1	2022-04-16	2022.29	2022-04-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Abashiri / NA	2022-04-16	profile002	casuariiformes	142.542521870972	43.3824165431654
H5N1.2344b.EPI_ISL_14064986.passeriformes.japan.2.2022-02-14	H5N1	2022-02-14	2022.12	2022-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Rishirifuji / NA	2022-02-14	profile002	passeriformes	142.542521870972	43.3824165431654
H5N1.2344b.EPI_ISL_16698576.gruiformes.japan.2.2022-11-20	H5N1	2022-11-20	2022.88	2022-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Otobetsu / NA	2022-11-20	profile002	gruiformes	142.542521870972	43.3824165431654
H5N1.2344b.EPI_ISL_16698579.charadriiformes.japan.2.2022-11-06	H5N1	2022-11-06	2022.85	2022-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Syari / NA	2022-11-06	profile002	charadriiformes	142.542521870972	43.3824165431654
H5N1.2344b.EPI_ISL_16698477.galliformes.japan.2.2023-01-11	H5N1	2023-01-11	2023.03	2023-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Date / NA	2023-01-11	profile002	galliformes	142.542521870972	43.3824165431654
H5N1.2344b.EPI_ISL_china_20230823.anseriformes.china.19.2021-11-16	H5N1	2021-11-16	2021.87	2021-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	Asia / China / Hubei / NA / NA	2021-11-16	profile001	anseriformes	112.277189482252	30.9806813015582
H5N8.2344b.EPI_ISL_14874401.galliformes.kazakhstan.1.2020-08-01	H5N8	2020-08-01	2020.58	2020-08-01	central asia	kazakhstan	kaz	48.3645677524915	67.2060737287064	NA	NA	NA	NA	Asia / Kazakhstan / NA / NA / NA	2020-08-01	profile003	galliformes	67.2060737287064	48.3645677524915
H5N8.2344b.EPI_ISL_13632084.galliformes.kazakhstan.1.2020-08-01	H5N8	2020-08-01	2020.58	2020-08-01	central asia	kazakhstan	kaz	48.3645677524915	67.2060737287064	almaty	kz.aa	44.9554808695858	77.9603747475348	Asia / Kazakhstan / Almaty Province / NA / NA	2020-08-01	profile003	galliformes	77.9603747475348	44.9554808695858
H5N8.2344b.EPI_ISL_14835974.anseriformes.china.1.2020-11-13	H5N8	2020-11-13	2020.87	2020-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	henan	cn.he	33.8761853651454	113.614527263456	Asia / China / Henan Province / NA / NA	2020-11-13	profile003	anseriformes	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14823812.anseriformes.china.1.2020-11-09	H5N8	2020-11-09	2020.86	2020-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	henan	cn.he	33.8761853651454	113.614527263456	Asia / China / Henan Province / NA / NA	2020-11-09	profile003	anseriformes	113.614527263456	33.8761853651454
H5N6.2344b.EPI_ISL_8517998.environment.china.73.2021-12-23	H5N6	2021-12-23	2021.98	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	zhejiang	cn.zj	29.1745873279179	120.086382279697	Asia / China / Zhejiang / NA / NA	2021-12-23	profile020	environment	120.086382279697	29.1745873279179
H5N1.2344b.EPI_ISL_12572658.anseriformes.china.110.2022-01-10	H5N1	2022-01-10	2022.02	2022-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	Asia / China / Hubei / NA / NA	2022-01-10	profile003	anseriformes	112.277189482252	30.9806813015582
H5N1.2344b.EPI_ISL_12572660.anseriformes.china.110.2021-12-08	H5N1	2021-12-08	2021.93	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	jiangxi	cn.jx	27.6016362656629	115.709570895796	Asia / China / Jiangxi / NA / NA	2021-12-08	profile003	anseriformes	115.709570895796	27.6016362656629
H5N1.2344b.EPI_ISL_12572663.columbiformes.china.110.2021-12-08	H5N1	2021-12-08	2021.93	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	jiangxi	cn.jx	27.6016362656629	115.709570895796	Asia / China / Jiangxi / NA / NA	2021-12-08	profile003	columbiformes	115.709570895796	27.6016362656629
H5N1.2344b.EPI_ISL_12572652.galliformes.china.110.2022-03-03	H5N1	2022-03-03	2022.17	2022-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	anhui	cn.ah	31.8128943962267	117.235219497068	Asia / China / Anhui / NA / NA	2022-03-03	profile003	galliformes	117.235219497068	31.8128943962267
H5N1.2344b.EPI_ISL_12572653.galliformes.china.110.2021-12-07	H5N1	2021-12-07	2021.93	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	jiangxi	cn.jx	27.6016362656629	115.709570895796	Asia / China / Jiangxi / NA / NA	2021-12-07	profile003	galliformes	115.709570895796	27.6016362656629
H5N1.2344b.EPI_ISL_12572654.anseriformes.china.22.2021-12-08	H5N1	2021-12-08	2021.93	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	Asia / China / Guangdong / NA / NA	2021-12-08	profile002	anseriformes	113.398153372919	23.33624359406
H5N1.2344b.EPI_ISL_17606814.anseriformes.south_korea.22.2021-11-05	H5N1	2021-11-05	2021.84	2021-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollabuk-do	kr.cb	35.7159281817874	127.140659781938	Asia / Korea / JB / NA / NA	2021-11-05	profile002	anseriformes	127.140659781938	35.7159281817874
H5N1.2344b.EPI_ISL_17606858.anseriformes.south_korea.22.2022-02-12	H5N1	2022-02-12	2022.12	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongbuk-do	kr.gb	36.737850075983	127.830446360213	Asia / Korea / CB / NA / NA	2022-02-12	profile002	anseriformes	127.830446360213	36.737850075983
H5N1.2344b.EPI_ISL_17606817.anseriformes.south_korea.22.2022-01-13	H5N1	2022-01-13	2022.03	2022-01-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / CN / NA / NA	2022-01-13	profile002	anseriformes	126.847825775926	36.5298116066164
H5N1.2344b.EPI_ISL_17606818.anseriformes.south_korea.22.2022-02-08	H5N1	2022-02-08	2022.1	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeonggi-do	kr.kg	37.5315346337798	127.181023197189	Asia / Korea / GG / NA / NA	2022-02-08	profile002	anseriformes	127.181023197189	37.5315346337798
H5N1.NA.EPI_ISL_18373226.anseriformes.south_korea.NA.2022-01-18	H5N1	2022-01-18	2022.05	2022-01-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2022-01-18	profile002	anseriformes	127.784630688405	36.341057964317
H5N1.NA.EPI_ISL_18373246.pelecaniformes.south_korea.NA.2022-02-15	H5N1	2022-02-15	2022.12	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2022-02-15	profile002	pelecaniformes	127.784630688405	36.341057964317
H5N1.2344b.EPI_ISL_17606860.galliformes.south_korea.22.2022-02-12	H5N1	2022-02-12	2022.12	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongbuk-do	kr.gb	36.737850075983	127.830446360213	Asia / Korea / CB / NA / NA	2022-02-12	profile002	galliformes	127.830446360213	36.737850075983
H5N1.2344b.EPI_ISL_17606849.galliformes.south_korea.22.2022-02-03	H5N1	2022-02-03	2022.09	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / CN / NA / NA	2022-02-03	profile002	galliformes	126.847825775926	36.5298116066164
H5N1.2344b.EPI_ISL_17606853.galliformes.south_korea.22.2022-02-07	H5N1	2022-02-07	2022.1	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeonggi-do	kr.kg	37.5315346337798	127.181023197189	Asia / Korea / GG / NA / NA	2022-02-07	profile002	galliformes	127.181023197189	37.5315346337798
H5N1.2344b.EPI_ISL_17606864.galliformes.south_korea.22.2022-04-07	H5N1	2022-04-07	2022.26	2022-04-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeongsangnam-do	kr.kn	35.3225325644814	128.261669154089	Asia / Korea / GN / NA / NA	2022-04-07	profile002	galliformes	128.261669154089	35.3225325644814
H5N1.NA.EPI_ISL_15613496.galliformes.japan.NA.2022-01-04	H5N1	2022-01-04	2022.01	2022-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	ehime	jp.eh	33.6241552530827	132.855377949405	NA	2022-01-04	profile002	galliformes	132.855377949405	33.6241552530827
H5N1.NA.EPI_ISL_15063425.galliformes.japan.NA.2021-12-07	H5N1	2021-12-07	2021.93	2021-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	saitama	jp.st	35.9972673234424	139.347759410476	NA	2021-12-07	profile002	galliformes	139.347759410476	35.9972673234424
H5N1.2344b.EPI_ISL_12572656.anseriformes.china.22.2022-02-22	H5N1	2022-02-22	2022.14	2022-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guizhou	cn.gz	26.8128279303549	106.867407716617	Asia / China / Guizhou / NA / NA	2022-02-22	profile002	anseriformes	106.867407716617	26.8128279303549
H5N1.2344b.EPI_ISL_15647837.anseriformes.south_korea.19.2022-02-05	H5N1	2022-02-05	2022.1	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	Asia / Korea / NA / NA / NA	2022-02-05	profile001	anseriformes	127.784630688405	36.341057964317
H5N1.2344b.EPI_ISL_17606854.galliformes.south_korea.19.2022-02-07	H5N1	2022-02-07	2022.1	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollabuk-do	kr.cb	35.7159281817874	127.140659781938	Asia / Korea / JB / NA / NA	2022-02-07	profile001	galliformes	127.140659781938	35.7159281817874
H5N1.NA.EPI_ISL_18373252.na.south_korea.NA.2022-03-03	H5N1	2022-03-03	2022.17	2022-03-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2022-03-03	profileNA	na	127.784630688405	36.341057964317
H5N1.2344b.EPI_ISL_15944665.anseriformes.south_korea.128.2022-11-17	H5N1	2022-11-17	2022.88	2022-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	Asia / Korea / NA / NA / NA	2022-11-17	profile001	anseriformes	127.784630688405	36.341057964317
H5N1.2344b.EPI_ISL_15943002.anseriformes.south_korea.128.2022-11-17	H5N1	2022-11-17	2022.88	2022-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / Chungcheongnam-do / NA / NA	2022-11-17	profile001	anseriformes	126.847825775926	36.5298116066164
H5N1.2344b.EPI_ISL_15943015.na.south_korea.128.2022-11-07	H5N1	2022-11-07	2022.85	2022-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / Chungcheongnam-do / NA / NA	2022-11-07	profile001	na	126.847825775926	36.5298116066164
H5N8.2344b.EPI_ISL_13295169.anseriformes.cambodia.81.2021-10-15	H5N8	2021-10-15	2021.79	2021-10-01	south-eastern asia	cambodia	khm	12.7097809911859	104.914484966688	kândal	kh.kn	11.423085577617	105.017943157818	Asia / Cambodia / Khett Kandal / NA / NA	2021-10-15	profile001	anseriformes	105.017943157818	11.423085577617
H5N8.2344b.EPI_ISL_17760583.anseriformes.cambodia.81.2021-10-15	H5N8	2021-10-15	2021.79	2021-10-01	south-eastern asia	cambodia	khm	12.7097809911859	104.914484966688	NA	NA	NA	NA	Asia / Cambodia / NA / NA / NA	2021-10-15	profile001	anseriformes	104.914484966688	12.7097809911859
H5N8.2344b.EPI_ISL_14822756.anseriformes.china.1.2021-05-19	H5N8	2021-05-19	2021.38	2021-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	xizang	cn.xz	31.7354796576819	88.2546629070738	Asia / China / Tibet Autonomous Region / NA / NA	2021-05-19	profile003	anseriformes	88.2546629070738	31.7354796576819
H5N8.NA.EPI_ISL_8215659.anseriformes.china.NA.2021-05-15	H5N8	2021-05-15	2021.37	2021-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	xizang	cn.xz	31.7354796576819	88.2546629070738	NA	2021-05-15	profile003	anseriformes	88.2546629070738	31.7354796576819
H5N8.NA.EPI_ISL_8215687.charadriiformes.china.NA.2021-05-17	H5N8	2021-05-17	2021.37	2021-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	xizang	cn.xz	31.7354796576819	88.2546629070738	NA	2021-05-17	profile003	charadriiformes	88.2546629070738	31.7354796576819
H5N8.2344b.EPI_ISL_13295170.anseriformes.cambodia.81.2021-11-16	H5N8	2021-11-16	2021.87	2021-11-01	south-eastern asia	cambodia	khm	12.7097809911859	104.914484966688	takêv	kh.ta	10.94029429079	104.816210680991	Asia / Cambodia / Takeo / NA / NA	2021-11-16	profile001	anseriformes	104.816210680991	10.94029429079
H5N8.2344b.EPI_ISL_17760584.anseriformes.cambodia.81.2021-11-16	H5N8	2021-11-16	2021.87	2021-11-01	south-eastern asia	cambodia	khm	12.7097809911859	104.914484966688	NA	NA	NA	NA	Asia / Cambodia / NA / NA / NA	2021-11-16	profile001	anseriformes	104.914484966688	12.7097809911859
H5N8.2344b.EPI_ISL_13295139.anseriformes.cambodia.81.2021-09-16	H5N8	2021-09-16	2021.71	2021-09-01	south-eastern asia	cambodia	khm	12.7097809911859	104.914484966688	phnom penh	kh.pp	11.5628991220328	104.865149801284	Asia / Cambodia / Phnom Penh / NA / NA	2021-09-16	profile001	anseriformes	104.865149801284	11.5628991220328
H5N8.2344b.EPI_ISL_17760581.anseriformes.cambodia.81.2021-09-16	H5N8	2021-09-16	2021.71	2021-09-01	south-eastern asia	cambodia	khm	12.7097809911859	104.914484966688	NA	NA	NA	NA	Asia / Cambodia / NA / NA / NA	2021-09-16	profile001	anseriformes	104.914484966688	12.7097809911859
H5N1.NA.EPI_ISL_18066455.accipitriformes.japan.NA.2023-01-07	H5N1	2023-01-07	2023.02	2023-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	shizuoka	jp.sz	35.0217368950931	138.336873302	NA	2023-01-07	profileNA	accipitriformes	138.336873302	35.0217368950931
H5N1.2344b.EPI_ISL_16388458.anseriformes.japan.80.2022-11-23	H5N1	2022-11-23	2022.89	2022-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	akita	jp.ak	39.7462736711545	140.408009328053	Asia / Japan / Akita / Odate city / NA	2022-11-23	profile022	anseriformes	140.408009328053	39.7462736711545
H5N1.NA.EPI_ISL_18007231.passeriformes.japan.NA.2023-03-15	H5N1	2023-03-15	2023.2	2023-03-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	akita	jp.ak	39.7462736711545	140.408009328053	NA	2023-03-15	profileNA	passeriformes	140.408009328053	39.7462736711545
H5N1.NA.EPI_ISL_18130247.passeriformes.japan.NA.2023-01-05	H5N1	2023-01-05	2023.01	2023-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	saitama	jp.st	35.9972673234424	139.347759410476	NA	2023-01-05	profileNA	passeriformes	139.347759410476	35.9972673234424
H5N1.NA.EPI_ISL_18066456.passeriformes.japan.NA.2023-02-20	H5N1	2023-02-20	2023.14	2023-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	tochigi	jp.tc	36.6894768729176	139.818920628006	NA	2023-02-20	profileNA	passeriformes	139.818920628006	36.6894768729176
H5N1.NA.EPI_ISL_17527084.passeriformes.japan.NA.2022-12-26	H5N1	2022-12-26	2022.98	2022-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	NA	2022-12-26	profileNA	passeriformes	137.574137168765	37.3996665395305
H5N1.2344b.EPI_ISL_17638448.galliformes.japan.80.2023-04-06	H5N1	2023-04-06	2023.26	2023-04-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Chitose / NA	2023-04-06	profile022	galliformes	142.542521870972	43.3824165431654
H5N1.2344b.EPI_ISL_china_18.na.china.80.2023-01-01	H5N1	2023-01-01	2023	2023-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	zhejiang	cn.zj	29.1745873279179	120.086382279697	Asia / China / Zhejiang / NA / NA	2023-01-01	profile022	na	120.086382279697	29.1745873279179
