tipnames	virus.subtype	collection.date	collection.datedecimal	collection.datemonth	collection.region.name	collection.country.name	collection.country.code	collection.country.lat	collection.country.long	collection.subdiv1.name	collection.subdiv1.code	collection.subdiv1.lat	collection.subdiv1.long	collection.original	collection.tipdate	cluster.number	host.order	tiplocation_lon	tiplocation_lat
H5N8.2344b.EPI_ISL_985207.galliformes.south_korea.1.2020-12-25	H5N8	2020-12-25	2020.98	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeongsangbuk-do	kr.kb	36.3474789243827	128.748576389097	Asia / Korea / GB / NA / NA	2020-12-25	profile001	galliformes	128.748576389097	36.3474789243827
H5N8.2344b.EPI_ISL_985191.galliformes.south_korea.1.2020-12-12	H5N8	2020-12-12	2020.95	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeonggi-do	kr.kg	37.5315346337798	127.181023197189	Asia / Korea / GG / NA / NA	2020-12-12	profile001	galliformes	127.181023197189	37.5315346337798
H5N8.2344b.EPI_ISL_2932608.galliformes.kazakhstan.1.2020-09-01	H5N8	2020-09-01	2020.67	2020-09-01	central asia	kazakhstan	kaz	48.3645677524915	67.2060737287064	almaty	kz.aa	44.9554808695858	77.9603747475348	Asia / Kazakhstan / Almaty Province / Karasai district, Umtyl, Merei village / NA	2020-09-01	profile001	galliformes	77.9603747475348	44.9554808695858
H5N8.2344b.EPI_ISL_739687.galliformes.kazakhstan.1.2020-09-18	H5N8	2020-09-18	2020.71	2020-09-01	central asia	kazakhstan	kaz	48.3645677524915	67.2060737287064	north kazakhstan	kz.nk	53.8421826489217	69.2722074369824	Asia / Kazakhstan / North Kazakhstan / NA / NA	2020-09-18	profile001	galliformes	69.2722074369824	53.8421826489217
H5N8.2344b.EPI_ISL_7624142.galliformes.belgium.1.2021-09-09	H5N8	2021-09-09	2021.69	2021-09-01	western europe	belgium	bel	50.64017310615	4.66939027974939	wallonie	na	50.3127973408239	5.0143267931739	Europe / Belgium / Province de Luxembourg / Attert / NA	2021-09-09	profile001	galliformes	5.0143267931739	50.3127973408239
H5N8.2344b.EPI_ISL_2177398.galliformes.netherlands.1.2021-04-07	H5N8	2021-04-07	2021.26	2021-04-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	noord-holland	nl.nh	52.5811544669078	4.87272777813315	Europe / Netherlands / Provincie Noord-Holland / Hoorn / NA	2021-04-07	profile001	galliformes	4.87272777813315	52.5811544669078
H5N8.2344b.EPI_ISL_1039236.galliformes.russia.1.2020-12-12	H5N8	2020-12-12	2020.95	2020-12-01	eastern europe	russia	rus	66.0376616061812	95.7970903417469	astrakhan'	ru.as	47.1064465901659	47.3587677312838	Europe / Russia / Astrakhan Oblast / NA / NA	2020-12-12	profile001	galliformes	47.3587677312838	47.1064465901659
H5N8.2344b.EPI_ISL_644145.galliformes.russia.1.2020-08-06	H5N8	2020-08-06	2020.6	2020-08-01	central asia	russia	rus	66.0376616061812	95.7970903417469	chelyabinsk	ru.cl	54.4531161547399	60.406021972363	Europe / Russia / Chelyabinsk Oblast / Chelyabinsk / NA	2020-08-06	profile001	galliformes	60.406021972363	54.4531161547399
H5N8.2344b.EPI_ISL_654834.galliformes.russia.1.2020-08-27	H5N8	2020-08-27	2020.65	2020-08-01	central asia	russia	rus	66.0376616061812	95.7970903417469	kurgan	ru.ku	55.4734051858522	64.8219230597649	Europe / Russia / Kurgan region / NA / NA	2020-08-27	profile001	galliformes	64.8219230597649	55.4734051858522
H5N8.2344b.EPI_ISL_1114761.galliformes.russia.1.2021-01-05	H5N8	2021-01-05	2021.01	2021-01-01	central asia	russia	rus	66.0376616061812	95.7970903417469	krasnoyarsk	ru.kx	65.951077439978	95.3658732364833	Europe / Russia / Krasnodar Krai / Krasnodar / NA	2021-01-05	profile001	galliformes	95.3658732364833	65.951077439978
H5N8.2344b.EPI_ISL_644134.galliformes.russia.1.2020-08-17	H5N8	2020-08-17	2020.63	2020-08-01	central asia	russia	rus	66.0376616061812	95.7970903417469	omsk	ru.om	56.0596108837778	73.3669499849514	Europe / Russia / Omsk Oblast / Omsk / NA	2020-08-17	profile001	galliformes	73.3669499849514	56.0596108837778
H5N8.2344b.EPI_ISL_1114758.galliformes.russia.1.2021-01-29	H5N8	2021-01-29	2021.08	2021-01-01	eastern europe	russia	rus	66.0376616061812	95.7970903417469	rostov	ru.ro	47.725861660493	41.3470662241277	Europe / Russia / Rostov Oblast / Rostov-on-Don / NA	2021-01-29	profile001	galliformes	41.3470662241277	47.725861660493
H5N8.2344b.EPI_ISL_654821.galliformes.russia.1.2020-09-15	H5N8	2020-09-15	2020.7	2020-09-01	eastern europe	russia	rus	66.0376616061812	95.7970903417469	saratov	ru.sr	51.5994582882348	46.8369479833559	Europe / Russia / Saratov Oblast / Saratov / NA	2020-09-15	profile001	galliformes	46.8369479833559	51.5994582882348
H5N8.2344b.EPI_ISL_1114751.galliformes.russia.1.2020-12-11	H5N8	2020-12-11	2020.94	2020-12-01	eastern europe	russia	rus	66.0376616061812	95.7970903417469	stavropol'	ru.st	44.927089080414	43.4103582512603	Europe / Russia / Stavropol Krai / Stavropol / NA	2020-12-11	profile001	galliformes	43.4103582512603	44.927089080414
H5N8.2344b.EPI_ISL_1114736.galliformes.russia.1.2020-09-26	H5N8	2020-09-26	2020.73	2020-09-01	central asia	russia	rus	66.0376616061812	95.7970903417469	tyumen'	ru.ty	57.6472366156513	69.1218349161945	Europe / Russia / Tyumen Oblast / Tyumen / NA	2020-09-26	profile001	galliformes	69.1218349161945	57.6472366156513
H5N8.2344b.EPI_ISL_1296295.galliformes.sweden.1.2021-03-08	H5N8	2021-03-08	2021.18	2021-03-01	northern europe	sweden	swe	62.374013544985	16.2835241791686	gotland	se.gt	57.5128828372686	18.541723046906	Europe / Sweden / Ostergotlands Lan / Mjolby Kommun / NA	2021-03-08	profile001	galliformes	18.541723046906	57.5128828372686
H5N8.2344b.EPI_ISL_826457.galliformes.sweden.1.2021-01-02	H5N8	2021-01-02	2021	2021-01-01	northern europe	sweden	swe	62.374013544985	16.2835241791686	skåne	se.sn	55.9474024317265	13.595146733816	Europe / Sweden / Skane Lan / Sjobo Kommun / NA	2021-01-02	profile001	galliformes	13.595146733816	55.9474024317265
H5N1.2344b.EPI_ISL_14871338.galliformes.benin.2.2021-09-01	H5N1	2021-09-01	2021.67	2021-09-01	western africa	benin	ben	9.64834530386091	2.33970693359707	NA	NA	NA	NA	Africa / Benin / NA / NA / NA	2021-09-01	profile001	galliformes	2.33970693359707	9.64834530386091
H5N1.2344b.EPI_ISL_6829533.galliformes.japan.22.2021-11-12	H5N1	2021-11-12	2021.86	2021-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / Kagoshima / NA / NA	2021-11-12	profile001	galliformes	130.419711465505	30.9949222722596
H5N1.2344b.EPI_ISL_17606850.galliformes.south_korea.22.2022-02-04	H5N1	2022-02-04	2022.09	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollabuk-do	kr.cb	35.7159281817874	127.140659781938	Asia / Korea / JB / NA / NA	2022-02-04	profile001	galliformes	127.140659781938	35.7159281817874
H5N1.2344b.EPI_ISL_17606834.galliformes.south_korea.22.2021-12-20	H5N1	2021-12-20	2021.97	2021-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2021-12-20	profile001	galliformes	126.897223705092	34.8733358026855
H5N1.2344b.EPI_ISL_6959593.galliformes.south_korea.22.2021-11-08	H5N1	2021-11-08	2021.85	2021-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongbuk-do	kr.gb	36.737850075983	127.830446360213	Asia / Korea / Chungcheongbuk-do / NA / NA	2021-11-08	profile001	galliformes	127.830446360213	36.737850075983
H5N1.2344b.EPI_ISL_17606859.galliformes.south_korea.22.2022-02-13	H5N1	2022-02-13	2022.12	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / CN / NA / NA	2022-02-13	profile001	galliformes	126.847825775926	36.5298116066164
H5N1.2344b.EPI_ISL_17606841.galliformes.south_korea.22.2022-01-21	H5N1	2022-01-21	2022.05	2022-01-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeonggi-do	kr.kg	37.5315346337798	127.181023197189	Asia / Korea / GG / NA / NA	2022-01-21	profile001	galliformes	127.181023197189	37.5315346337798
H5N1.2344b.EPI_ISL_17606832.galliformes.south_korea.22.2021-12-16	H5N1	2021-12-16	2021.96	2021-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	sejong	kr.sj	36.5605294196904	127.258813990513	Asia / Korea / SJ / NA / NA	2021-12-16	profile001	galliformes	127.258813990513	36.5605294196904
H5N5.2344b.EPI_ISL_5061617.galliformes.germany.36.2020-11-09	H5N5	2020-11-09	2020.86	2020-11-01	western europe	germany	deu	51.0533277435649	10.373650933319	mecklenburg-vorpommern	de.mv	53.7551744161606	12.5509509363277	Europe / Germany / Schleswig-Holstein / Vorpommern-RÃ¼gen / NA	2020-11-09	profile001	galliformes	12.5509509363277	53.7551744161606
H5N5.2344b.EPI_ISL_943553.galliformes.sweden.36.2021-01-16	H5N5	2021-01-16	2021.04	2021-01-01	northern europe	sweden	swe	62.374013544985	16.2835241791686	kalmar	se.ka	57.1855292476939	16.1305148015024	Europe / Sweden / Kalmar Lan / Monsteras Kommun / NA	2021-01-16	profile001	galliformes	16.1305148015024	57.1855292476939
H5N5.2344b.EPI_ISL_1238195.galliformes.sweden.36.2021-03-02	H5N5	2021-03-02	2021.16	2021-03-01	northern europe	sweden	swe	62.374013544985	16.2835241791686	skåne	se.sn	55.9474024317265	13.595146733816	Europe / Sweden / Skane Lan / Trelleborgs Kommun / NA	2021-03-02	profile001	galliformes	13.595146733816	55.9474024317265
H5N5.2344b.EPI_ISL_1385792.galliformes.sweden.36.2021-03-22	H5N5	2021-03-22	2021.22	2021-03-01	northern europe	sweden	swe	62.374013544985	16.2835241791686	stockholm	se.st	59.4623673036598	18.1712252623315	Europe / Sweden / Stockholms Lan / Ekero Kommun / NA	2021-03-22	profile001	galliformes	18.1712252623315	59.4623673036598
H5N6.2344b.EPI_ISL_6914131.galliformes.china.61.2021-06-10	H5N6	2021-06-10	2021.44	2021-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	chongqing	cn.cq	30.0551333912638	107.864488420692	Asia / China / Chongqinq Municipality / NA / NA	2021-06-10	profile001	galliformes	107.864488420692	30.0551333912638
H5N6.2344b.EPI_ISL_6760682.galliformes.china.61.2021-07	H5N6	NA	NA	2021-07-01	eastern asia	china	chn	36.6848135465548	103.513718494908	sichuan	cn.sc	30.6066264180489	102.711402322843	Asia / China / Sichuan Province / NA / NA	2021-07	profile001	galliformes	102.711402322843	30.6066264180489
H5N8.2344b.EPI_ISL_7381448.galliformes.china.205.2021-07	H5N8	NA	NA	2021-07-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangxi	cn.gx	23.82591453975	108.782865094166	Asia / China / Guangxi Zhuang Autonomous Region / NA / NA	2021-07	profile001	galliformes	108.782865094166	23.82591453975
H5N8.2344b.EPI_ISL_11504587.galliformes.vietnam.205.2021-12-01	H5N8	2021-12-01	2021.92	2021-12-01	south-eastern asia	vietnam	vnm	16.5422416723933	106.354375350692	lạng sơn	vn.ls	21.8383841621594	106.620963954319	Asia / Vietnam / Tinh Lang Son / NA / NA	2021-12-01	profile001	galliformes	106.620963954319	21.8383841621594
H5N8.2344b.EPI_ISL_5115763.galliformes.germany.293.2021-03-02	H5N8	2021-03-02	2021.16	2021-03-01	western europe	germany	deu	51.0533277435649	10.373650933319	nordrhein-westfalen	de.nw	51.4777551092159	7.5539349720828	Europe / Germany / North Rhine-Westphalia / Minden-LÃ¼bbecke / NA	2021-03-02	profile001	galliformes	7.5539349720828	51.4777551092159
H5N6.2344b.EPI_ISL_china_1.galliformes.china.314.2022-02-28	H5N6	2022-02-28	2022.16	2022-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	Asia / China / Shandong / NA / NA	2022-02-28	profile001	galliformes	118.136153809721	36.3536638777003
H5N8.NA.EPI_ISL_18012466.galliformes.china.NA.2021-11-09	H5N8	2021-11-09	2021.85	2021-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hebei	cn.hb	39.5182972347816	116.100714730353	NA	2021-11-09	profile001	galliformes	116.100714730353	39.5182972347816
H6N1.NA.EPI_ISL_5095416.galliformes.germany.NA.2021-02-01	H6N1	2021-02-01	2021.08	2021-02-01	western europe	germany	deu	51.0533277435649	10.373650933319	brandenburg	de.br	52.4686720071996	13.4043192497063	NA	2021-02-01	profile001	galliformes	13.4043192497063	52.4686720071996
H5N8.NA.EPI_ISL_5123847.galliformes.germany.NA.2021-03-11	H5N8	2021-03-11	2021.19	2021-03-01	western europe	germany	deu	51.0533277435649	10.373650933319	schleswig-holstein	de.sh	54.1814850326718	9.81577342948134	NA	2021-03-11	profile001	galliformes	9.81577342948134	54.1814850326718
H5N8.NA.EPI_ISL_9594290.galliformes.egypt.NA.2021-02-10	H5N8	2021-02-10	2021.11	2021-02-01	northern africa	egypt	egy	26.5331366423868	29.7934978487062	NA	NA	NA	NA	NA	2021-02-10	profile001	galliformes	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_17086350.galliformes.japan.NA.2021-02-11	H5N8	2021-02-11	2021.11	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	chiba	jp.ch	35.5094511865639	140.198261340312	NA	2021-02-11	profile001	galliformes	140.198261340312	35.5094511865639
H5N1.NA.EPI_ISL_15613496.galliformes.japan.NA.2022-01-04	H5N1	2022-01-04	2022.01	2022-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	ehime	jp.eh	33.6241552530827	132.855377949405	NA	2022-01-04	profile001	galliformes	132.855377949405	33.6241552530827
H5N1.NA.EPI_ISL_15063429.galliformes.japan.NA.2021-11-13	H5N1	2021-11-13	2021.87	2021-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	NA	2021-11-13	profile001	galliformes	130.419711465505	30.9949222722596
H5N1.NA.EPI_ISL_15063425.galliformes.japan.NA.2021-12-07	H5N1	2021-12-07	2021.93	2021-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	saitama	jp.st	35.9972673234424	139.347759410476	NA	2021-12-07	profile001	galliformes	139.347759410476	35.9972673234424
H5N8.NA.EPI_ISL_18112121.galliformes.united_kingdom.NA.2021-01-26	H5N8	2021-01-26	2021.07	2021-01-01	northern europe	united kingdom	gbr	54.0438440515314	-2.78687513666638	wales	na	52.3299411115892	-3.76558183366802	NA	2021-01-26	profile001	galliformes	-3.76558183366802	52.3299411115892
H5N8.2344b.EPI_ISL_4805852.carnivora.germany.1.2021-08-18	H5N8	2021-08-18	2021.63	2021-08-01	western europe	germany	deu	51.0533277435649	10.373650933319	schleswig-holstein	de.sh	54.1814850326718	9.81577342948134	Europe / Germany / Schleswig-Holstein / Dithmarschen / NA	2021-08-18	profile001	carnivora	9.81577342948134	54.1814850326718
H5N8.NA.EPI_ISL_10053635.carnivora.denmark.NA.2021-09-15	H5N8	2021-09-15	2021.7	2021-09-01	northern europe	denmark	dnk	55.9512996898935	10.0707816763207	NA	NA	NA	NA	NA	2021-09-15	profile001	carnivora	10.0707816763207	55.9512996898935
H5N8.2344b.EPI_ISL_5260467.podicipediformes.china.1.2021-06-05	H5N8	2021-06-05	2021.42	2021-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shaanxi	cn.sa	35.1531910315733	108.845281415025	Asia / China / Shaanxi / NA / NA	2021-06-05	profile001	podicipediformes	108.845281415025	35.1531910315733
H5N8.2344b.EPI_ISL_5260466.podicipediformes.china.1.2021-02-22	H5N8	2021-02-22	2021.14	2021-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	Asia / China / Shandong / NA / NA	2021-02-22	profile001	podicipediformes	118.136153809721	36.3536638777003
H5N8.2344b.EPI_ISL_7597827.podicipediformes.belgium.1.2020-11-24	H5N8	2020-11-24	2020.9	2020-11-01	western europe	belgium	bel	50.64017310615	4.66939027974939	vlaanderen	na	51.0391095671615	4.2420548599892	Europe / Belgium / Provincie Oost-Vlaanderen / Gent (Blaarmeersen) / (Blaarmeersen)	2020-11-24	profile001	podicipediformes	4.2420548599892	51.0391095671615
H5N8.2344b.EPI_ISL_14770165.gruiformes.china.1.2020-12-31	H5N8	2020-12-31	2021	2020-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	Asia / China / NA / NA / NA	2020-12-31	profile001	gruiformes	118.136153809721	36.3536638777003
H5N3.2344b.EPI_ISL_1206285.charadriiformes.germany.64.2020-12-30	H5N3	2020-12-30	2020.99	2020-12-01	western europe	germany	deu	51.0533277435649	10.373650933319	niedersachsen	de.ni	52.7642105761026	9.16783937293005	Europe / Germany / Lower Saxony / Aurich / NA	2020-12-30	profile001	charadriiformes	9.16783937293005	52.7642105761026
H5N3.2344b.EPI_ISL_1205487.charadriiformes.germany.64.2020-12-14	H5N3	2020-12-14	2020.95	2020-12-01	western europe	germany	deu	51.0533277435649	10.373650933319	schleswig-holstein	de.sh	54.1814850326718	9.81577342948134	Europe / Germany / Schleswig-Holstein / Nordfriesland / NA	2020-12-14	profile001	charadriiformes	9.81577342948134	54.1814850326718
H5N3.2344b.EPI_ISL_2234807.charadriiformes.ireland.64.2021-01-01	H5N3	2021-01-01	2021	2021-01-01	northern europe	ireland	irl	53.1625189533631	-8.16313556364258	NA	NA	NA	NA	Europe / Ireland / NA / NA / NA	2021-01-01	profile001	charadriiformes	-8.16313556364258	53.1625189533631
H5N8.2344b.EPI_ISL_1939617.strigiformes.china.1.2020-11-11	H5N8	2020-11-11	2020.86	2020-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	henan	cn.he	33.8761853651454	113.614527263456	Asia / China / Henan Province / NA / NA	2020-11-11	profile001	strigiformes	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_5126214.strigiformes.germany.1.2021-03-10	H5N8	2021-03-10	2021.19	2021-03-01	western europe	germany	deu	51.0533277435649	10.373650933319	sachsen-anhalt	de.st	52.0090264158216	11.7027467770331	Europe / Germany / Saxony-Anhalt / Altmarkkreis Salzwedel / NA	2021-03-10	profile001	strigiformes	11.7027467770331	52.0090264158216
H5N8.2344b.EPI_ISL_7778753.strigiformes.estonia.1.2021-09-19	H5N8	2021-09-19	2021.72	2021-09-01	northern europe	estonia	est	58.6717397518952	25.5522615433491	NA	NA	NA	NA	Europe / Estonia / NA / NA / NA	2021-09-19	profile001	strigiformes	25.5522615433491	58.6717397518952
H5N8.2344b.EPI_ISL_2574053.strigiformes.sweden.168.2021-04-06	H5N8	2021-04-06	2021.26	2021-04-01	northern europe	sweden	swe	62.374013544985	16.2835241791686	skåne	se.sn	55.9474024317265	13.595146733816	Europe / Sweden / Skane Lan / Sjobo Kommun / NA	2021-04-06	profile001	strigiformes	13.595146733816	55.9474024317265
H5N6.2344b.EPI_ISL_8517997.environment.china.73.2021-12-23	H5N6	2021-12-23	2021.98	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	zhejiang	cn.zj	29.1745873279179	120.086382279697	Asia / China / Zhejiang / NA / NA	2021-12-23	profile001	environment	120.086382279697	29.1745873279179
H5N8.NA.EPI_ISL_15063428.environment.japan.NA.2021-11-10	H5N8	2021-11-10	2021.86	2021-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	akita	jp.ak	39.7462736711545	140.408009328053	NA	2021-11-10	profile001	environment	140.408009328053	39.7462736711545
H5N8.NA.EPI_ISL_17086355.environment.japan.NA.2021-02-14	H5N8	2021-02-14	2021.12	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	nagano	jp.nn	36.1299846593869	138.044001511612	NA	2021-02-14	profile001	environment	138.044001511612	36.1299846593869
H5N8.NA.EPI_ISL_17086341.environment.japan.NA.2021-02-09	H5N8	2021-02-09	2021.11	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	tokushima	jp.ts	33.9191788356518	134.242093496813	NA	2021-02-09	profile001	environment	134.242093496813	33.9191788356518
H5N8.NA.EPI_ISL_14749142.environment.japan.NA.2021-12-01	H5N8	2021-12-01	2021.92	2021-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	tottori	jp.tt	35.3595547900768	133.863177571414	NA	2021-12-01	profile001	environment	133.863177571414	35.3595547900768
H5N8.2344b.EPI_ISL_1009709.na.south_korea.1.2020-12-16	H5N8	2020-12-16	2020.96	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeju	kr.cj	33.3869876346889	126.553618799527	Asia / Korea / JJ / NA / NA	2020-12-16	profile001	na	126.553618799527	33.3869876346889
H5N8.2344b.EPI_ISL_1009707.na.south_korea.1.2020-12-14	H5N8	2020-12-14	2020.95	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongbuk-do	kr.gb	36.737850075983	127.830446360213	Asia / Korea / CB / NA / NA	2020-12-14	profile001	na	127.830446360213	36.737850075983
H5N6.NA.EPI_ISL_15613574.na.china.NA.2021-08-19	H5N6	2021-08-19	2021.63	2021-08-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	NA	2021-08-19	profile001	na	113.398153372919	23.33624359406
H5N6.NA.EPI_ISL_18000337.na.china.NA.2022-02-27	H5N6	2022-02-27	2022.16	2022-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	jiangxi	cn.jx	27.6016362656629	115.709570895796	NA	2022-02-27	profile001	na	115.709570895796	27.6016362656629
H5N8.2344b.EPI_ISL_2932619.anseriformes.kazakhstan.1.2020-09-23	H5N8	2020-09-23	2020.73	2020-09-01	central asia	kazakhstan	kaz	48.3645677524915	67.2060737287064	aqmola	kz.am	51.7623557428944	69.9739209295215	Asia / Kazakhstan / Akmola / Birzhan sal district, Baymyrza, Shoshkaly lake / NA	2020-09-23	profile001	anseriformes	69.9739209295215	51.7623557428944
H5N8.2344b.EPI_ISL_615073.anseriformes.kazakhstan.1.2020-09-19	H5N8	2020-09-19	2020.72	2020-09-01	central asia	kazakhstan	kaz	48.3645677524915	67.2060737287064	north kazakhstan	kz.nk	53.8421826489217	69.2722074369824	Asia / Kazakhstan / North Kazakhstan / NA / NA	2020-09-19	profile001	anseriformes	69.2722074369824	53.8421826489217
H5N8.2344b.EPI_ISL_4061714.accipitriformes.japan.10.2021-02-03	H5N8	2021-02-03	2021.09	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / NA / NA	2021-02-03	profile001	accipitriformes	142.542521870972	43.3824165431654
H5N8.2344b.EPI_ISL_1273441.accipitriformes.japan.10.2021-03-03	H5N8	2021-03-03	2021.17	2021-03-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	tochigi	jp.tc	36.6894768729176	139.818920628006	Asia / Japan / Tochigi / NA / NA	2021-03-03	profile001	accipitriformes	139.818920628006	36.6894768729176
H5N8.2344b.EPI_ISL_16718460.accipitriformes.japan.16.2021-02-01	H5N8	2021-02-01	2021.08	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / NA / NA / NA	2021-02-01	profile001	accipitriformes	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_1184517.accipitriformes.japan.16.2021-02-24	H5N8	2021-02-24	2021.15	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	toyama	jp.ty	36.6374969915777	137.269020761504	Asia / Japan / Toyama / NA / NA	2021-02-24	profile001	accipitriformes	137.269020761504	36.6374969915777
H5N8.NA.EPI_ISL_17086220.accipitriformes.japan.NA.2020-12-08	H5N8	2020-12-08	2020.93	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagawa	jp.kg	34.217379070784	133.968927545016	NA	2020-12-08	profile001	accipitriformes	133.968927545016	34.217379070784
H5N8.NA.EPI_ISL_17086221.accipitriformes.japan.NA.2020-12-20	H5N8	2020-12-20	2020.97	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	nara	jp.nr	34.3169016713112	135.871480614117	NA	2020-12-20	profile001	accipitriformes	135.871480614117	34.3169016713112
H5N8.2344b.EPI_ISL_2820288.anseriformes.china.10.2020-10-16	H5N8	2020-10-16	2020.79	2020-10-01	eastern asia	china	chn	36.6848135465548	103.513718494908	ningxia hui	cn.nx	37.2602231520297	106.161545856493	Asia / China / Ningxia Hui Autonomous Region / NA / NA	2020-10-16	profile001	anseriformes	106.161545856493	37.2602231520297
H5N8.2344b.EPI_ISL_4061713.anseriformes.japan.10.2021-02-08	H5N8	2021-02-08	2021.1	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	fukushima	jp.fs	37.3790195184946	140.222918340857	Asia / Japan / Fukushima / NA / NA	2021-02-08	profile001	anseriformes	140.222918340857	37.3790195184946
H5N8.2344b.EPI_ISL_697771.anseriformes.japan.10.2020-10-24	H5N8	2020-10-24	2020.81	2020-10-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / NA / NA	2020-10-24	profile001	anseriformes	142.542521870972	43.3824165431654
H5N8.2344b.EPI_ISL_4071019.anseriformes.japan.10.2020-11-05	H5N8	2020-11-05	2020.84	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / Kagoshima / NA / NA	2020-11-05	profile001	anseriformes	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_4061712.anseriformes.japan.10.2021-02-17	H5N8	2021-02-17	2021.13	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyagi	jp.mg	38.446036231103	140.92583944453	Asia / Japan / Miyagi / NA / NA	2021-02-17	profile001	anseriformes	140.92583944453	38.446036231103
H5N8.2344b.EPI_ISL_681281.anseriformes.japan.10.2020-11-16	H5N8	2020-11-16	2020.87	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	niigata	jp.ni	37.5201743528051	138.914818034069	Asia / Japan / Niigata / NA / NA	2020-11-16	profile001	anseriformes	138.914818034069	37.5201743528051
H5N8.2344b.EPI_ISL_985179.anseriformes.south_korea.10.2020-11-26	H5N8	2020-11-26	2020.9	2020-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollabuk-do	kr.cb	35.7159281817874	127.140659781938	Asia / Korea / JB / NA / NA	2020-11-26	profile001	anseriformes	127.140659781938	35.7159281817874
H5N8.2344b.EPI_ISL_985190.anseriformes.south_korea.10.2020-12-11	H5N8	2020-12-11	2020.94	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2020-12-11	profile001	anseriformes	126.897223705092	34.8733358026855
