tipnames	virus.subtype	collection.date	collection.datedecimal	collection.datemonth	collection.region.name	collection.country.name	collection.country.code	collection.country.lat	collection.country.long	collection.subdiv1.name	collection.subdiv1.code	collection.subdiv1.lat	collection.subdiv1.long	collection.original	collection.tipdate	cluster.number	host.order	tiplocation_lon	tiplocation_lat
H5N1.NA.EPI_ISL_18245816.anseriformes.poland.NA.2022-04-07	H5N1	2022-04-07	2022.26	2022-04-01	eastern europe	poland	pol	52.1141994014432	19.4236724631525	NA	NA	NA	NA	NA	2022-04-07	profile001	anseriformes	19.4236724631525	52.1141994014432
H1N1.NA.EPI_ISL_1184531.anseriformes.russia.NA.2020-10-03	H1N1	2020-10-03	2020.75	2020-10-01	eastern asia	russia	rus	66.0376616061812	95.7970903417469	primor'ye	ru.pr	45.1678631698995	134.68956869269	NA	2020-10-03	profile001	anseriformes	134.68956869269	45.1678631698995
H5N1.2344b.EPI_ISL_14604371.passeriformes.japan.2.2022-02-14	H5N1	2022-02-14	2022.12	2022-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Rausu / NA	2022-02-14	profile001	passeriformes	142.542521870972	43.3824165431654
H5N1.2344b.EPI_ISL_17949961.passeriformes.japan.80.2023-03-10	H5N1	2023-03-10	2023.19	2023-03-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kanagawa	jp.kn	35.4153490493937	139.338928797101	Asia / Japan / Kanagawa / Sagamihara / NA	2023-03-10	profile001	passeriformes	139.338928797101	35.4153490493937
H5N1.NA.EPI_ISL_17527105.passeriformes.japan.NA.2023-01-28	H5N1	2023-01-28	2023.07	2023-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	NA	2023-01-28	profile001	passeriformes	137.574137168765	37.3996665395305
H5N1.2344b.EPI_ISL_15923322.falconiformes.japan.22.2022-09-25	H5N1	2022-09-25	2022.73	2022-09-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kanagawa	jp.kn	35.4153490493937	139.338928797101	Asia / Japan / Kanagawa / NA / NA	2022-09-25	profile004	falconiformes	139.338928797101	35.4153490493937
H5N1.2344b.EPI_ISL_16955798.charadriiformes.japan.2.2022-11-16	H5N1	2022-11-16	2022.87	2022-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Abashiri / NA	2022-11-16	profile001	charadriiformes	142.542521870972	43.3824165431654
H5N1.2344b.EPI_ISL_china_30.charadriiformes.china.19.2022-07-23	H5N1	2022-07-23	2022.56	2022-07-01	eastern asia	china	chn	36.6848135465548	103.513718494908	qinghai	cn.qh	35.7553973024078	96.0028538289268	Asia / China / Qinghai / NA / NA	2022-07-23	profile001	charadriiformes	96.0028538289268	35.7553973024078
H5N1.2344b.EPI_ISL_12917757.galliformes.israel.2.2021-10-29	H5N1	2021-10-29	2021.82	2021-10-01	western asia	israel	isr	31.4459854424407	35.0090837317994	hazafon	il.hz	32.8188711917581	35.3874708538776	Asia / Israel / Northern District / Maayan Tzvi / NA	2021-10-29	profile001	galliformes	35.3874708538776	32.8188711917581
H5N1.2344b.EPI_ISL_15072538.galliformes.japan.2.2022-04-16	H5N1	2022-04-16	2022.29	2022-04-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Shiraoi / NA	2022-04-16	profile001	galliformes	142.542521870972	43.3824165431654
H5N1.2344b.EPI_ISL_17606864.galliformes.south_korea.22.2022-04-07	H5N1	2022-04-07	2022.26	2022-04-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeongsangnam-do	kr.kn	35.3225325644814	128.261669154089	Asia / Korea / GN / NA / NA	2022-04-07	profile004	galliformes	128.261669154089	35.3225325644814
H5N1.NA.EPI_ISL_18284468.galliformes.japan.NA.2022-12-05	H5N1	2022-12-05	2022.93	2022-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	aichi	jp.ai	35.0354821249241	137.211818235863	NA	2022-12-05	profile001	galliformes	137.211818235863	35.0354821249241
H5N1.NA.EPI_ISL_18284473.galliformes.japan.NA.2022-12-16	H5N1	2022-12-16	2022.96	2022-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hiroshima	jp.hs	34.6052446200593	132.788104542609	NA	2022-12-16	profile001	galliformes	132.788104542609	34.6052446200593
H5N1.NA.EPI_ISL_18284465.galliformes.japan.NA.2022-11-01	H5N1	2022-11-01	2022.83	2022-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagawa	jp.kg	34.217379070784	133.968927545016	NA	2022-11-01	profile001	galliformes	133.968927545016	34.217379070784
H5N1.NA.EPI_ISL_18284475.galliformes.japan.NA.2022-12-21	H5N1	2022-12-21	2022.97	2022-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyazaki	jp.mz	32.1919114758892	131.298614512671	NA	2022-12-21	profile001	galliformes	131.298614512671	32.1919114758892
H1N1.NA.EPI_ISL_13374949.environment.japan.NA.2020-06-27	H1N1	2020-06-27	2020.49	2020-06-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	NA	2020-06-27	profile001	environment	130.419711465505	30.9949222722596
H5N1.NA.EPI_ISL_18373264.na.south_korea.NA.2021-12-22	H5N1	2021-12-22	2021.97	2021-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2021-12-22	profile001	na	127.784630688405	36.341057964317
