tip,label,node,cluster_profile,height,height_0.95_HPD,branch.length,host_simplifiedhost,host_simplifiedhost.prob,cluster_number
331,NA,563,4_3_1_1_2_1_1_3,2.14848073238912,,0.02510428115761032,anseriformes-wild,0.933333333333333,4_3_1_1_2_1_1_3
331,NA,568,4_3_1_1_2_1_1_3,2.08372524093964,,0.0724231721140769,anseriformes-wild,0.812263754724906,4_3_1_1_2_1_1_3
331,NA,569,4_3_1_1_2_1_1_3,1.97553884501634,,0.1065391247292109,anseriformes-wild,0.690145539384513,4_3_1_1_2_1_1_3
331,NA,570,4_3_1_1_2_1_1_3,1.92909108818141,,0.046176516173003224,anseriformes-wild,0.664993153811045,4_3_1_1_2_1_1_3
331,NA,571,4_3_1_1_2_1_1_3,1.90667662779778,,0.022651792754828648,anseriformes-wild,0.66545948392938,4_3_1_1_2_1_1_3
331,NA,572,4_3_1_1_2_1_1_3,1.90304505720188,,0.0069209585318597,anseriformes-wild,0.695364238410596,4_3_1_1_2_1_1_3
331,NA,573,4_3_1_1_2_1_1_3,1.85749270212002,,0.035105520743310414,anseriformes-wild,0.869252388982575,4_3_1_1_2_1_1_3
331,NA,574,4_3_1_1_2_1_1_3,1.83601274426141,,0.02349439357546701,anseriformes-wild,0.951149425287356,4_3_1_1_2_1_1_3
331,NA,662,4_3_1_1_2_1_1_3,1.80637246905204,,0.028796784715324097,anseriformes-wild,0.933333333333333,4_3_1_1_2_1_1_3
331,NA,672,4_3_1_1_2_1_1_3,1.79052026240536,,0.04374027267156899,anseriformes-wild,0.886363636363636,4_3_1_1_2_1_1_3
331,NA,673,4_3_1_1_2_1_1_3,1.68618504191779,,0.07408826332211138,other-bird,0.62,4_3_1_1_2_1_1_3
331,NA,675,4_3_1_1_2_1_1_3,1.53786705445479,,0.09327632879400949,other-bird,0.795918367346939,4_3_1_1_2_1_1_3
331,NA,678,4_3_1_1_2_1_1_3,1.39532900441836,,0.26098260600911183,other-bird,0.735705950991832,4_3_1_1_2_1_1_3
331,NA,679,4_3_1_1_2_1_1_3,0.757640340646607,,0.5823710619880642,charadriiformes-wild,0.962004221753138,4_3_1_1_2_1_1_3
331,NA,680,4_3_1_1_2_1_1_3,0.737547296790939,,0.019102920240148924,charadriiformes-wild,0.997122302158273,4_3_1_1_2_1_1_3
331,H5N1|2344b|EPI_ISL_18311017|charadriiformes|united_states|4_3_1_1_2_1_1_3|2023-07-11,331,4_3_1_1_2_1_1_3,0.714417246799857,,0.01839376922708924,charadriiformes-wild,1,NA
332,NA,444,4_3_1_1_2_1_1_3,2.64172908620368,,NA,anseriformes-wild,0.678146872569715,2_1_1_1_1_1_1_1
332,NA,475,4_3_1_1_2_1_1_3,2.53081226728825,,0.1101575908236394,anseriformes-wild,0.983210912906611,2_1_1_1_1_1_1_1
332,NA,476,4_3_1_1_2_1_1_3,2.52125640237391,,0.0019546191632811016,anseriformes-wild,1,2_1_1_1_1_1_1_1
332,NA,477,4_3_1_1_2_1_1_3,2.46875134434476,,0.04579179384670207,anseriformes-wild,1,2_1_1_1_1_1_1_1
332,NA,492,4_3_1_1_2_1_1_3,2.45958186394648,,0.009169480398276253,anseriformes-wild,1,2_1_1_1_1_1_1_1
332,NA,493,4_3_1_1_2_1_1_3,2.4572758352946,,0.0023060286518790107,anseriformes-wild,1,2_1_1_1_1_1_1_1
332,NA,494,4_3_1_1_2_1_1_3,2.45572820691483,,0.0015476283797699608,anseriformes-wild,1,2_1_1_1_1_1_1_1
332,NA,495,4_3_1_1_2_1_1_3,2.45542680020583,,3.014067089983641e-4,anseriformes-wild,1,2_1_1_1_1_1_1_1
332,NA,516,4_3_1_1_2_1_1_3,2.45470320401295,,7.235961928846457e-4,anseriformes-wild,1,2_1_1_1_1_1_1_1
332,NA,518,4_3_1_1_2_1_1_3,2.35725658642844,,0.10570280646455865,anseriformes-wild,0.995886654478976,2_1_1_1_1_1_1_1
332,NA,519,4_3_1_1_2_1_1_3,2.29561100765285,,0.05338938989554132,anseriformes-wild,0.933333333333333,2_1_1_1_1_1_1_1
332,NA,527,4_3_1_1_2_1_1_3,2.29010664269149,,0.0055043649613599754,anseriformes-wild,0.933333333333333,5_1_1_1_2_1_1_1
332,NA,543,4_3_1_1_2_1_1_3,2.28704632330248,,0.0030603193890130775,anseriformes-wild,0.933333333333333,5_1_1_1_2_1_1_1
332,NA,553,4_3_1_1_2_1_1_3,2.24171994321149,,0.05253752670897516,anseriformes-wild,0.932968976048867,4_3_1_1_2_1_1_3
332,NA,554,4_3_1_1_2_1_1_3,2.20076010832457,,0.03374868826892463,anseriformes-wild,0.8,4_3_1_1_2_1_1_3
332,NA,555,4_3_1_1_2_1_1_3,2.19755605592235,,0.0032040524022249883,anseriformes-wild,0.8,4_3_1_1_2_1_1_3
332,NA,562,4_3_1_1_2_1_1_3,2.17358501354673,,0.023971042375619867,anseriformes-wild,0.866666666666667,4_3_1_1_2_1_1_3
332,NA,563,4_3_1_1_2_1_1_3,2.14848073238912,,0.02510428115761032,anseriformes-wild,0.933333333333333,4_3_1_1_2_1_1_3
332,NA,568,4_3_1_1_2_1_1_3,2.08372524093964,,0.0724231721140769,anseriformes-wild,0.812263754724906,4_3_1_1_2_1_1_3
332,NA,569,4_3_1_1_2_1_1_3,1.97553884501634,,0.1065391247292109,anseriformes-wild,0.690145539384513,4_3_1_1_2_1_1_3
332,NA,570,4_3_1_1_2_1_1_3,1.92909108818141,,0.046176516173003224,anseriformes-wild,0.664993153811045,4_3_1_1_2_1_1_3
332,NA,571,4_3_1_1_2_1_1_3,1.90667662779778,,0.022651792754828648,anseriformes-wild,0.66545948392938,4_3_1_1_2_1_1_3
332,NA,572,4_3_1_1_2_1_1_3,1.90304505720188,,0.0069209585318597,anseriformes-wild,0.695364238410596,4_3_1_1_2_1_1_3
332,NA,573,4_3_1_1_2_1_1_3,1.85749270212002,,0.035105520743310414,anseriformes-wild,0.869252388982575,4_3_1_1_2_1_1_3
332,NA,574,4_3_1_1_2_1_1_3,1.83601274426141,,0.02349439357546701,anseriformes-wild,0.951149425287356,4_3_1_1_2_1_1_3
332,NA,662,4_3_1_1_2_1_1_3,1.80637246905204,,0.028796784715324097,anseriformes-wild,0.933333333333333,4_3_1_1_2_1_1_3
332,NA,672,4_3_1_1_2_1_1_3,1.79052026240536,,0.04374027267156899,anseriformes-wild,0.886363636363636,4_3_1_1_2_1_1_3
332,NA,673,4_3_1_1_2_1_1_3,1.68618504191779,,0.07408826332211138,other-bird,0.62,4_3_1_1_2_1_1_3
332,NA,675,4_3_1_1_2_1_1_3,1.53786705445479,,0.09327632879400949,other-bird,0.795918367346939,4_3_1_1_2_1_1_3
332,NA,678,4_3_1_1_2_1_1_3,1.39532900441836,,0.26098260600911183,other-bird,0.735705950991832,4_3_1_1_2_1_1_3
332,NA,679,4_3_1_1_2_1_1_3,0.757640340646607,,0.5823710619880642,charadriiformes-wild,0.962004221753138,4_3_1_1_2_1_1_3
332,H5N1|2344b|EPI_ISL_18311020|charadriiformes|united_states|4_3_1_1_2_1_1_3|2023-08-11,332,4_3_1_1_2_1_1_3,0.629485739950549,,0.12242819631668289,charadriiformes-wild,1,NA
333,NA,444,4_3_1_1_2_1_1_3,2.64172908620368,,NA,anseriformes-wild,0.678146872569715,2_1_1_1_1_1_1_1
333,NA,475,4_3_1_1_2_1_1_3,2.53081226728825,,0.1101575908236394,anseriformes-wild,0.983210912906611,2_1_1_1_1_1_1_1
333,NA,476,4_3_1_1_2_1_1_3,2.52125640237391,,0.0019546191632811016,anseriformes-wild,1,2_1_1_1_1_1_1_1
333,NA,477,4_3_1_1_2_1_1_3,2.46875134434476,,0.04579179384670207,anseriformes-wild,1,2_1_1_1_1_1_1_1
333,NA,492,4_3_1_1_2_1_1_3,2.45958186394648,,0.009169480398276253,anseriformes-wild,1,2_1_1_1_1_1_1_1
333,NA,493,4_3_1_1_2_1_1_3,2.4572758352946,,0.0023060286518790107,anseriformes-wild,1,2_1_1_1_1_1_1_1
333,NA,494,4_3_1_1_2_1_1_3,2.45572820691483,,0.0015476283797699608,anseriformes-wild,1,2_1_1_1_1_1_1_1
333,NA,495,4_3_1_1_2_1_1_3,2.45542680020583,,3.014067089983641e-4,anseriformes-wild,1,2_1_1_1_1_1_1_1
333,NA,516,4_3_1_1_2_1_1_3,2.45470320401295,,7.235961928846457e-4,anseriformes-wild,1,2_1_1_1_1_1_1_1
333,NA,518,4_3_1_1_2_1_1_3,2.35725658642844,,0.10570280646455865,anseriformes-wild,0.995886654478976,2_1_1_1_1_1_1_1
333,NA,519,4_3_1_1_2_1_1_3,2.29561100765285,,0.05338938989554132,anseriformes-wild,0.933333333333333,2_1_1_1_1_1_1_1
333,NA,527,4_3_1_1_2_1_1_3,2.29010664269149,,0.0055043649613599754,anseriformes-wild,0.933333333333333,5_1_1_1_2_1_1_1
333,NA,543,4_3_1_1_2_1_1_3,2.28704632330248,,0.0030603193890130775,anseriformes-wild,0.933333333333333,5_1_1_1_2_1_1_1
333,NA,553,4_3_1_1_2_1_1_3,2.24171994321149,,0.05253752670897516,anseriformes-wild,0.932968976048867,4_3_1_1_2_1_1_3
333,NA,554,4_3_1_1_2_1_1_3,2.20076010832457,,0.03374868826892463,anseriformes-wild,0.8,4_3_1_1_2_1_1_3
333,NA,555,4_3_1_1_2_1_1_3,2.19755605592235,,0.0032040524022249883,anseriformes-wild,0.8,4_3_1_1_2_1_1_3
333,NA,562,4_3_1_1_2_1_1_3,2.17358501354673,,0.023971042375619867,anseriformes-wild,0.866666666666667,4_3_1_1_2_1_1_3
333,NA,563,4_3_1_1_2_1_1_3,2.14848073238912,,0.02510428115761032,anseriformes-wild,0.933333333333333,4_3_1_1_2_1_1_3
333,NA,568,4_3_1_1_2_1_1_3,2.08372524093964,,0.0724231721140769,anseriformes-wild,0.812263754724906,4_3_1_1_2_1_1_3
333,NA,569,4_3_1_1_2_1_1_3,1.97553884501634,,0.1065391247292109,anseriformes-wild,0.690145539384513,4_3_1_1_2_1_1_3
333,NA,570,4_3_1_1_2_1_1_3,1.92909108818141,,0.046176516173003224,anseriformes-wild,0.664993153811045,4_3_1_1_2_1_1_3
333,NA,571,4_3_1_1_2_1_1_3,1.90667662779778,,0.022651792754828648,anseriformes-wild,0.66545948392938,4_3_1_1_2_1_1_3
333,NA,572,4_3_1_1_2_1_1_3,1.90304505720188,,0.0069209585318597,anseriformes-wild,0.695364238410596,4_3_1_1_2_1_1_3
333,NA,573,4_3_1_1_2_1_1_3,1.85749270212002,,0.035105520743310414,anseriformes-wild,0.869252388982575,4_3_1_1_2_1_1_3
333,NA,574,4_3_1_1_2_1_1_3,1.83601274426141,,0.02349439357546701,anseriformes-wild,0.951149425287356,4_3_1_1_2_1_1_3
333,NA,662,4_3_1_1_2_1_1_3,1.80637246905204,,0.028796784715324097,anseriformes-wild,0.933333333333333,4_3_1_1_2_1_1_3
333,NA,672,4_3_1_1_2_1_1_3,1.79052026240536,,0.04374027267156899,anseriformes-wild,0.886363636363636,4_3_1_1_2_1_1_3
333,NA,673,4_3_1_1_2_1_1_3,1.68618504191779,,0.07408826332211138,other-bird,0.62,4_3_1_1_2_1_1_3
333,NA,675,4_3_1_1_2_1_1_3,1.53786705445479,,0.09327632879400949,other-bird,0.795918367346939,4_3_1_1_2_1_1_3
333,NA,678,4_3_1_1_2_1_1_3,1.39532900441836,,0.26098260600911183,other-bird,0.735705950991832,4_3_1_1_2_1_1_3
333,NA,679,4_3_1_1_2_1_1_3,0.757640340646607,,0.5823710619880642,charadriiformes-wild,0.962004221753138,4_3_1_1_2_1_1_3
333,NA,680,4_3_1_1_2_1_1_3,0.737547296790939,,0.019102920240148924,charadriiformes-wild,0.997122302158273,4_3_1_1_2_1_1_3
333,H5N1|2344b|EPI_ISL_18311024|carnivora|united_states|4_3_1_1_2_1_1_3|2023-08-19,333,4_3_1_1_2_1_1_3,0.607567931731403,,0.1252430842956196,mammal,1,NA
334,NA,444,4_3_8_1_2_1_1_1,2.64172908620368,,NA,anseriformes-wild,0.678146872569715,2_1_1_1_1_1_1_1
334,NA,475,4_3_8_1_2_1_1_1,2.53081226728825,,0.1101575908236394,anseriformes-wild,0.983210912906611,2_1_1_1_1_1_1_1
334,NA,476,4_3_8_1_2_1_1_1,2.52125640237391,,0.0019546191632811016,anseriformes-wild,1,2_1_1_1_1_1_1_1
334,NA,477,4_3_8_1_2_1_1_1,2.46875134434476,,0.04579179384670207,anseriformes-wild,1,2_1_1_1_1_1_1_1
334,NA,492,4_3_8_1_2_1_1_1,2.45958186394648,,0.009169480398276253,anseriformes-wild,1,2_1_1_1_1_1_1_1
334,NA,493,4_3_8_1_2_1_1_1,2.4572758352946,,0.0023060286518790107,anseriformes-wild,1,2_1_1_1_1_1_1_1
334,NA,494,4_3_8_1_2_1_1_1,2.45572820691483,,0.0015476283797699608,anseriformes-wild,1,2_1_1_1_1_1_1_1
334,NA,495,4_3_8_1_2_1_1_1,2.45542680020583,,3.014067089983641e-4,anseriformes-wild,1,2_1_1_1_1_1_1_1
334,NA,496,4_3_8_1_2_1_1_1,2.16277826694028,,0.290136181132596,anseriformes-wild,0.879577198942997,4_1_1_1_2_1_1_1
334,NA,497,4_3_8_1_2_1_1_1,2.00243523802096,,0.168765703859604,anseriformes-wild,1,4_1_1_1_2_1_1_1
334,NA,498,4_3_8_1_2_1_1_1,1.95297270814134,,0.04089217241931453,anseriformes-wild,0.913705583756345,4_1_1_1_2_1_1_1
334,NA,499,4_3_8_1_2_1_1_1,1.92335345558387,,0.0475621416572749,anseriformes-wild,0.925675675675676,4_1_1_1_2_1_1_1
334,NA,500,4_3_8_1_2_1_1_1,1.90407953653942,,0.01581678440491885,anseriformes-wild,0.462450592885375,4_1_1_1_2_1_1_1
334,NA,501,4_3_8_1_2_1_1_1,1.82363329717041,,0.062276638450652566,anseriformes-wild,0.621059268600252,4_1_1_1_2_1_1_1
334,NA,502,4_3_8_1_2_1_1_1,1.80419331273867,,0.027340927988274588,anseriformes-wild,0.714285714285714,4_1_1_1_2_1_1_1
334,NA,503,4_3_8_1_2_1_1_1,1.73594604530363,,0.08068180224552446,anseriformes-wild,0.761762306227903,4_1_1_1_2_1_1_1
334,H5N1|2344b|EPI_ISL_18665516|strigiformes|canada|4_3_8_1_2_1_1_1|2023-02-27,334,4_3_8_1_2_1_1_1,1.08154053447106,,0.6404139135766211,other-bird,1,NA
335,NA,444,8_5_1_1_7_1_1_3,2.64172908620368,,NA,anseriformes-wild,0.678146872569715,2_1_1_1_1_1_1_1
335,NA,475,8_5_1_1_7_1_1_3,2.53081226728825,,0.1101575908236394,anseriformes-wild,0.983210912906611,2_1_1_1_1_1_1_1
335,NA,476,8_5_1_1_7_1_1_3,2.52125640237391,,0.0019546191632811016,anseriformes-wild,1,2_1_1_1_1_1_1_1
335,NA,477,8_5_1_1_7_1_1_3,2.46875134434476,,0.04579179384670207,anseriformes-wild,1,2_1_1_1_1_1_1_1
335,NA,492,8_5_1_1_7_1_1_3,2.45958186394648,,0.009169480398276253,anseriformes-wild,1,2_1_1_1_1_1_1_1
335,NA,493,8_5_1_1_7_1_1_3,2.4572758352946,,0.0023060286518790107,anseriformes-wild,1,2_1_1_1_1_1_1_1
335,NA,494,8_5_1_1_7_1_1_3,2.45572820691483,,0.0015476283797699608,anseriformes-wild,1,2_1_1_1_1_1_1_1
335,NA,495,8_5_1_1_7_1_1_3,2.45542680020583,,3.014067089983641e-4,anseriformes-wild,1,2_1_1_1_1_1_1_1
335,NA,516,8_5_1_1_7_1_1_3,2.45470320401295,,7.235961928846457e-4,anseriformes-wild,1,2_1_1_1_1_1_1_1
335,NA,518,8_5_1_1_7_1_1_3,2.35725658642844,,0.10570280646455865,anseriformes-wild,0.995886654478976,2_1_1_1_1_1_1_1
335,NA,519,8_5_1_1_7_1_1_3,2.29561100765285,,0.05338938989554132,anseriformes-wild,0.933333333333333,2_1_1_1_1_1_1_1
335,NA,527,8_5_1_1_7_1_1_3,2.29010664269149,,0.0055043649613599754,anseriformes-wild,0.933333333333333,5_1_1_1_2_1_1_1
335,NA,543,8_5_1_1_7_1_1_3,2.28704632330248,,0.0030603193890130775,anseriformes-wild,0.933333333333333,5_1_1_1_2_1_1_1
335,NA,553,8_5_1_1_7_1_1_3,2.24171994321149,,0.05253752670897516,anseriformes-wild,0.932968976048867,4_3_1_1_2_1_1_3
335,NA,554,8_5_1_1_7_1_1_3,2.20076010832457,,0.03374868826892463,anseriformes-wild,0.8,4_3_1_1_2_1_1_3
335,NA,555,8_5_1_1_7_1_1_3,2.19755605592235,,0.0032040524022249883,anseriformes-wild,0.8,4_3_1_1_2_1_1_3
335,NA,562,8_5_1_1_7_1_1_3,2.17358501354673,,0.023971042375619867,anseriformes-wild,0.866666666666667,4_3_1_1_2_1_1_3
335,NA,563,8_5_1_1_7_1_1_3,2.14848073238912,,0.02510428115761032,anseriformes-wild,0.933333333333333,4_3_1_1_2_1_1_3
335,NA,568,8_5_1_1_7_1_1_3,2.08372524093964,,0.0724231721140769,anseriformes-wild,0.812263754724906,4_3_1_1_2_1_1_3
335,NA,569,8_5_1_1_7_1_1_3,1.97553884501634,,0.1065391247292109,anseriformes-wild,0.690145539384513,4_3_1_1_2_1_1_3
335,NA,570,8_5_1_1_7_1_1_3,1.92909108818141,,0.046176516173003224,anseriformes-wild,0.664993153811045,4_3_1_1_2_1_1_3
335,NA,571,8_5_1_1_7_1_1_3,1.90667662779778,,0.022651792754828648,anseriformes-wild,0.66545948392938,4_3_1_1_2_1_1_3
335,NA,572,8_5_1_1_7_1_1_3,1.90304505720188,,0.0069209585318597,anseriformes-wild,0.695364238410596,4_3_1_1_2_1_1_3
335,NA,573,8_5_1_1_7_1_1_3,1.85749270212002,,0.035105520743310414,anseriformes-wild,0.869252388982575,4_3_1_1_2_1_1_3
335,NA,574,8_5_1_1_7_1_1_3,1.83601274426141,,0.02349439357546701,anseriformes-wild,0.951149425287356,4_3_1_1_2_1_1_3
335,NA,575,8_5_1_1_7_1_1_3,1.79959973702359,,0.05452357257194418,anseriformes-wild,0.846153846153846,4_3_1_1_2_1_1_3
335,NA,577,8_5_1_1_7_1_1_3,1.72349944135107,,0.057146239844349855,anseriformes-wild,0.666666666666667,4_3_1_1_2_1_1_3
335,NA,579,8_5_1_1_7_1_1_3,1.7247436674212,,0.02374396128546019,anseriformes-wild,0.619047619047619,4_3_1_1_2_1_1_3
335,NA,582,8_5_1_1_7_1_1_3,1.60353323380054,,0.05870446785170946,other-bird,0.473280746583713,8_5_1_1_2_1_1_3
335,NA,583,8_5_1_1_7_1_1_3,1.41234057727514,,0.2411146215603237,other-bird,0.450838795689368,8_5_1_1_2_1_1_3
335,NA,602,8_5_1_1_7_1_1_3,1.33111621920605,,0.07589125616826498,other-bird,0.556170886075949,8_5_1_1_2_1_1_3
335,NA,603,8_5_1_1_7_1_1_3,0.835294710364655,,0.5283298761153375,galliformes-domestic,0.586881073577048,8_5_1_1_2_1_1_3
335,NA,604,8_5_1_1_7_1_1_3,0.732898751039079,,0.06281650733089428,galliformes-domestic,0.733333333333333,8_5_1_1_2_1_1_3
335,NA,627,8_5_1_1_7_1_1_3,0.693544385568324,,0.04743032071585351,galliformes-domestic,0.829221008107155,8_5_1_1_2_1_1_3
335,NA,628,8_5_1_1_7_1_1_3,0.651418761498907,,0.038557714255349484,galliformes-domestic,0.827578321518408,8_5_1_1_2_1_1_3
335,NA,629,8_5_1_1_7_1_1_3,0.618180859466278,,0.028729856601597215,galliformes-domestic,0.733333333333333,8_5_1_1_2_1_1_3
335,NA,636,8_5_1_1_7_1_1_3,0.559775864300447,,0.05083438822379005,galliformes-domestic,0.729166666666667,8_5_1_1_2_1_1_3
335,H5N1|2344b|EPI_ISL_18665527|anseriformes|canada|8_5_1_1_7_1_1_3|2023-11-03,335,8_5_1_1_7_1_1_3,0.399348753649063,,0.16799771759342774,anseriformes-wild,1,NA
336,NA,444,2_1_1_1_1_1_1_1,2.64172908620368,,NA,anseriformes-wild,0.678146872569715,2_1_1_1_1_1_1_1
336,NA,445,2_1_1_1_1_1_1_1,2.47636081708014,,0.1570245972776414,charadriiformes-wild,0.780157835400225,2_1_1_1_1_1_1_1
336,NA,461,2_1_1_1_1_1_1_1,2.40619904948654,,0.03495340228652477,charadriiformes-wild,0.828740157480315,2_1_1_1_1_1_1_1
336,NA,467,2_1_1_1_1_1_1_1,1.89823895974552,,0.553771379613947,charadriiformes-wild,0.528163537384735,2_1_1_1_1_1_1_1
336,NA,468,2_1_1_1_1_1_1_1,1.68395050942821,,0.2017870647845832,charadriiformes-wild,0.454949450061104,2_1_1_1_1_1_1_1
336,NA,473,2_1_1_1_1_1_1_1,1.60663215729797,,0.07814288173088424,anseriformes-wild,0.680670439703962,2_1_1_1_1_1_1_1
336,NA,474,2_1_1_1_1_1_1_1,1.12063502888803,,0.4937982713145803,mammal,0.997666925897123,2_1_1_1_1_1_1_1
336,H5N1|2344b|EPI_ISL_18665529|carnivora|canada|2_1_1_1_1_1_1_1|2023-03-06,336,2_1_1_1_1_1_1_1,1.06236245227945,,0.044815298890888755,mammal,1,NA
337,NA,444,2_1_1_1_1_1_1_1,2.64172908620368,,NA,anseriformes-wild,0.678146872569715,2_1_1_1_1_1_1_1
337,NA,445,2_1_1_1_1_1_1_1,2.47636081708014,,0.1570245972776414,charadriiformes-wild,0.780157835400225,2_1_1_1_1_1_1_1
337,NA,461,2_1_1_1_1_1_1_1,2.40619904948654,,0.03495340228652477,charadriiformes-wild,0.828740157480315,2_1_1_1_1_1_1_1
337,NA,467,2_1_1_1_1_1_1_1,1.89823895974552,,0.553771379613947,charadriiformes-wild,0.528163537384735,2_1_1_1_1_1_1_1
337,NA,468,2_1_1_1_1_1_1_1,1.68395050942821,,0.2017870647845832,charadriiformes-wild,0.454949450061104,2_1_1_1_1_1_1_1
337,NA,473,2_1_1_1_1_1_1_1,1.60663215729797,,0.07814288173088424,anseriformes-wild,0.680670439703962,2_1_1_1_1_1_1_1
337,NA,474,2_1_1_1_1_1_1_1,1.12063502888803,,0.4937982713145803,mammal,0.997666925897123,2_1_1_1_1_1_1_1
337,H5N1|2344b|EPI_ISL_18665535|carnivora|canada|2_1_1_1_1_1_1_1|2023-03-09,337,2_1_1_1_1_1_1_1,1.05414327419709,,0.05303447697318764,mammal,1,NA
338,NA,444,8_5_1_1_7_1_1_3,2.64172908620368,,NA,anseriformes-wild,0.678146872569715,2_1_1_1_1_1_1_1
338,NA,475,8_5_1_1_7_1_1_3,2.53081226728825,,0.1101575908236394,anseriformes-wild,0.983210912906611,2_1_1_1_1_1_1_1
338,NA,476,8_5_1_1_7_1_1_3,2.52125640237391,,0.0019546191632811016,anseriformes-wild,1,2_1_1_1_1_1_1_1
338,NA,477,8_5_1_1_7_1_1_3,2.46875134434476,,0.04579179384670207,anseriformes-wild,1,2_1_1_1_1_1_1_1
338,NA,492,8_5_1_1_7_1_1_3,2.45958186394648,,0.009169480398276253,anseriformes-wild,1,2_1_1_1_1_1_1_1
338,NA,493,8_5_1_1_7_1_1_3,2.4572758352946,,0.0023060286518790107,anseriformes-wild,1,2_1_1_1_1_1_1_1
338,NA,494,8_5_1_1_7_1_1_3,2.45572820691483,,0.0015476283797699608,anseriformes-wild,1,2_1_1_1_1_1_1_1
338,NA,495,8_5_1_1_7_1_1_3,2.45542680020583,,3.014067089983641e-4,anseriformes-wild,1,2_1_1_1_1_1_1_1
338,NA,516,8_5_1_1_7_1_1_3,2.45470320401295,,7.235961928846457e-4,anseriformes-wild,1,2_1_1_1_1_1_1_1
338,NA,518,8_5_1_1_7_1_1_3,2.35725658642844,,0.10570280646455865,anseriformes-wild,0.995886654478976,2_1_1_1_1_1_1_1
338,NA,519,8_5_1_1_7_1_1_3,2.29561100765285,,0.05338938989554132,anseriformes-wild,0.933333333333333,2_1_1_1_1_1_1_1
338,NA,527,8_5_1_1_7_1_1_3,2.29010664269149,,0.0055043649613599754,anseriformes-wild,0.933333333333333,5_1_1_1_2_1_1_1
338,NA,543,8_5_1_1_7_1_1_3,2.28704632330248,,0.0030603193890130775,anseriformes-wild,0.933333333333333,5_1_1_1_2_1_1_1
338,NA,553,8_5_1_1_7_1_1_3,2.24171994321149,,0.05253752670897516,anseriformes-wild,0.932968976048867,4_3_1_1_2_1_1_3
338,NA,554,8_5_1_1_7_1_1_3,2.20076010832457,,0.03374868826892463,anseriformes-wild,0.8,4_3_1_1_2_1_1_3
338,NA,555,8_5_1_1_7_1_1_3,2.19755605592235,,0.0032040524022249883,anseriformes-wild,0.8,4_3_1_1_2_1_1_3
338,NA,562,8_5_1_1_7_1_1_3,2.17358501354673,,0.023971042375619867,anseriformes-wild,0.866666666666667,4_3_1_1_2_1_1_3
338,NA,563,8_5_1_1_7_1_1_3,2.14848073238912,,0.02510428115761032,anseriformes-wild,0.933333333333333,4_3_1_1_2_1_1_3
338,NA,568,8_5_1_1_7_1_1_3,2.08372524093964,,0.0724231721140769,anseriformes-wild,0.812263754724906,4_3_1_1_2_1_1_3
338,NA,569,8_5_1_1_7_1_1_3,1.97553884501634,,0.1065391247292109,anseriformes-wild,0.690145539384513,4_3_1_1_2_1_1_3
338,NA,570,8_5_1_1_7_1_1_3,1.92909108818141,,0.046176516173003224,anseriformes-wild,0.664993153811045,4_3_1_1_2_1_1_3
338,NA,571,8_5_1_1_7_1_1_3,1.90667662779778,,0.022651792754828648,anseriformes-wild,0.66545948392938,4_3_1_1_2_1_1_3
338,NA,572,8_5_1_1_7_1_1_3,1.90304505720188,,0.0069209585318597,anseriformes-wild,0.695364238410596,4_3_1_1_2_1_1_3
338,NA,573,8_5_1_1_7_1_1_3,1.85749270212002,,0.035105520743310414,anseriformes-wild,0.869252388982575,4_3_1_1_2_1_1_3
338,NA,574,8_5_1_1_7_1_1_3,1.83601274426141,,0.02349439357546701,anseriformes-wild,0.951149425287356,4_3_1_1_2_1_1_3
338,NA,575,8_5_1_1_7_1_1_3,1.79959973702359,,0.05452357257194418,anseriformes-wild,0.846153846153846,4_3_1_1_2_1_1_3
338,NA,577,8_5_1_1_7_1_1_3,1.72349944135107,,0.057146239844349855,anseriformes-wild,0.666666666666667,4_3_1_1_2_1_1_3
338,NA,579,8_5_1_1_7_1_1_3,1.7247436674212,,0.02374396128546019,anseriformes-wild,0.619047619047619,4_3_1_1_2_1_1_3
338,NA,582,8_5_1_1_7_1_1_3,1.60353323380054,,0.05870446785170946,other-bird,0.473280746583713,8_5_1_1_2_1_1_3
338,NA,583,8_5_1_1_7_1_1_3,1.41234057727514,,0.2411146215603237,other-bird,0.450838795689368,8_5_1_1_2_1_1_3
338,NA,602,8_5_1_1_7_1_1_3,1.33111621920605,,0.07589125616826498,other-bird,0.556170886075949,8_5_1_1_2_1_1_3
338,NA,603,8_5_1_1_7_1_1_3,0.835294710364655,,0.5283298761153375,galliformes-domestic,0.586881073577048,8_5_1_1_2_1_1_3
338,NA,604,8_5_1_1_7_1_1_3,0.732898751039079,,0.06281650733089428,galliformes-domestic,0.733333333333333,8_5_1_1_2_1_1_3
338,NA,627,8_5_1_1_7_1_1_3,0.693544385568324,,0.04743032071585351,galliformes-domestic,0.829221008107155,8_5_1_1_2_1_1_3
338,NA,628,8_5_1_1_7_1_1_3,0.651418761498907,,0.038557714255349484,galliformes-domestic,0.827578321518408,8_5_1_1_2_1_1_3
338,NA,639,8_5_1_1_7_1_1_3,0.652782283312002,,-0.016617186950694807,galliformes-domestic,0.818181818181818,8_5_1_1_2_1_1_3
338,NA,642,8_5_1_1_7_1_1_3,0.634117763153465,,0.0029557061474629887,galliformes-domestic,0.80952380952381,8_5_1_1_7_1_1_3
