gid_0,country,name_1,varname_1,hasc_1,iso_1,adm1_long,adm1_lat,adm0_long,adm0_lat
mrt,mauritania,inchiri,na,mr.in,mr-12,-15.1145897639893,19.9912911774203,-10.3592273417613,20.2283649290651
mrt,mauritania,nouakchott,na,mr.no,na,-15.9071945707073,18.1429442013327,-10.3592273417613,20.2283649290651
mrt,mauritania,tagant,na,mr.tg,mr-09,-10.3965941116992,18.5761436784093,-10.3592273417613,20.2283649290651
mrt,mauritania,tiris zemmour,na,mr.tz,mr-11,-9.71001802545002,24.1960058356764,-10.3592273417613,20.2283649290651
mrt,mauritania,trarza,na,mr.tr,mr-06,-14.8477397245229,17.9241604145655,-10.3592273417613,20.2283649290651
msr,montserrat,saint anthon,na,ms.sa,na,-62.1906434497555,16.7045469575711,-62.1896833289842,16.7394464583709
msr,montserrat,saint georges,na,ms.sg,na,-62.1725322068311,16.741807804736,-62.1896833289842,16.7394464583709
msr,montserrat,saint peter,na,ms.sp,-,-62.2022157806227,16.7750802513237,-62.1896833289842,16.7394464583709
mtq,martinique,fort-de-france,na,mq.ff,na,-61.0371316693414,14.6433734528471,-61.0176802707557,14.6525935194873
mtq,martinique,le marin,marin,mq.ma,na,-60.9317261639249,14.5251431694319,-61.0176802707557,14.6525935194873
mtq,martinique,le trinité,trinite,mq.tr,na,-61.030995469717,14.7474133597106,-61.0176802707557,14.6525935194873
mtq,martinique,saint-pierre,na,mq.sp,na,-61.150690341303,14.7488339393486,-61.0176802707557,14.6525935194873
mus,mauritius,agalega islands,îles agaléga,mu.ag,na,56.6428622067044,-10.4183581494439,57.8963774776228,-20.1195132288359
mus,mauritius,black river,na,mu.bl,mu-bl,57.4064978988764,-20.330392655821,57.8963774776228,-20.1195132288359
mus,mauritius,flacq,na,mu.fl,mu-fl,57.7170351899499,-20.2295264520935,57.8963774776228,-20.1195132288359
mus,mauritius,grand port,na,mu.gp,mu-gp,57.6496357701774,-20.3977411573303,57.8963774776228,-20.1195132288359
mus,mauritius,moka,na,mu.mo,mu-mo,57.5843372750543,-20.2507401198776,57.8963774776228,-20.1195132288359
mus,mauritius,pamplemousses,na,mu.pa,mu-pa,57.5724895463356,-20.1043775931144,57.8963774776228,-20.1195132288359
mus,mauritius,plaines wilhems,na,mu.pw,mu-pw,57.4992343453484,-20.3192561993602,57.8963774776228,-20.1195132288359
mus,mauritius,port louis,na,mu.pl,mu-pl,57.5186096599584,-20.1684090631541,57.8963774776228,-20.1195132288359
mus,mauritius,rivière du rempart,na,mu.rr,na,57.6548534237277,-20.0543156636743,57.8963774776228,-20.1195132288359
mus,mauritius,rodriguez,île rodrigues,mu.ro,na,63.4205331671212,-19.7175316161465,57.8963774776228,-20.1195132288359
mus,mauritius,saint brandon,cargados carajos),mu.cc,na,59.58734707308,-16.6028912536472,57.8963774776228,-20.1195132288359
mus,mauritius,savanne,na,mu.sa,mu-sa,57.4989495707678,-20.4658978625601,57.8963774776228,-20.1195132288359
mwi,malawi,balaka,na,mw.ba,mw-ba,35.0562671116282,-15.0363426979248,34.2956354276638,-13.2002677706529
mwi,malawi,blantyre,na,mw.bl,mw-bl,34.9453510282131,-15.6699732741232,34.2956354276638,-13.2002677706529
mwi,malawi,chikwawa,na,mw.ck,mw-ck,34.7086786952212,-16.1642168110203,34.2956354276638,-13.2002677706529
mwi,malawi,chiradzulu,na,mw.cr,mw-cr,35.2134405990727,-15.7461711313554,34.2956354276638,-13.2002677706529
mwi,malawi,chitipa,na,mw.ct,na,33.4894313155138,-9.95525703506278,34.2956354276638,-13.2002677706529
mwi,malawi,dedza,na,mw.de,mw-de,34.3668336940384,-14.1579726514699,34.2956354276638,-13.2002677706529
mwi,malawi,dowa,na,mw.do,mw-do,33.787209548349,-13.5692968615715,34.2956354276638,-13.2002677706529
mwi,malawi,karonga,na,mw.kr,mw-kr,34.0908599299923,-10.0795847930609,34.2956354276638,-13.2002677706529
mwi,malawi,kasungu,na,mw.ks,na,33.3949121481008,-12.9825139380843,34.2956354276638,-13.2002677706529
mwi,malawi,likoma,na,mw.lk,na,34.7154074209038,-12.0605663988434,34.2956354276638,-13.2002677706529
mwi,malawi,lilongwe,na,mw.li,mw-li,33.6842960259711,-14.0183164499154,34.2956354276638,-13.2002677706529
mwi,malawi,machinga,kasupe|kasupi|liwonde,mw.ma,mw-mh,35.5680620285663,-14.9434129187088,34.2956354276638,-13.2002677706529
mwi,malawi,mangochi,mangoche|fort johnston,mw.mg,mw-mg,35.1370444143567,-14.2620956175822,34.2956354276638,-13.2002677706529
mwi,malawi,mchinji,fort manning,mw.mc,na,33.0614912907604,-13.6949366387283,34.2956354276638,-13.2002677706529
mwi,malawi,mulanje,mlange|mlanje,mw.mj,na,35.5093329396559,-15.9372601012359,34.2956354276638,-13.2002677706529
mwi,malawi,mwanza,na,mw.mn,mw-mw,34.5188421851599,-15.6652137423747,34.2956354276638,-13.2002677706529
mwi,malawi,mzimba,na,mw.mz,mw-mz,33.6347559824553,-11.7886107642026,34.2956354276638,-13.2002677706529
mwi,malawi,neno,na,mw.nn,mw-ne,34.6957841808141,-15.4592299442277,34.2956354276638,-13.2002677706529
mwi,malawi,nkhata bay,chinteche,mw.na,mw-nb,34.2962660374181,-11.6058428873648,34.2956354276638,-13.2002677706529
mwi,malawi,nkhotakota,kota kota,mw.nk,mw-nk,34.2075314527215,-12.8107418038947,34.2956354276638,-13.2002677706529
mwi,malawi,nsanje,port herald,mw.ns,na,35.1429247517578,-16.7451594701318,34.2956354276638,-13.2002677706529
mwi,malawi,ntcheu,ncheu,mw.nu,na,34.7141790223344,-14.810383162564,34.2956354276638,-13.2002677706529
mwi,malawi,ntchisi,nchisi,mw.ni,mw-ni,33.9183848794541,-13.2977080190085,34.2956354276638,-13.2002677706529
mwi,malawi,phalombe,na,mw.ph,na,35.6912660495003,-15.6669809172414,34.2956354276638,-13.2002677706529
mwi,malawi,rumphi,rumpi,mw.ru,na,33.9710656354838,-10.8191935132249,34.2956354276638,-13.2002677706529
mwi,malawi,salima,na,mw.sa,mw-sa,34.4305677738809,-13.7055808027546,34.2956354276638,-13.2002677706529
mwi,malawi,thyolo,cholo,mw.th,mw-th,35.1445281665948,-16.1039068385395,34.2956354276638,-13.2002677706529
mwi,malawi,zomba,na,mw.zo,mw-zo,35.4269990084828,-15.3988205323896,34.2956354276638,-13.2002677706529
mys,malaysia,johor,johor darul takzim|johore,my.jh,my-01,103.389996936264,2.05049436729048,109.713214132135,3.81528615819366
mys,malaysia,kedah,kedah darul aman,my.kh,my-02,100.616978268378,5.94548629246999,109.713214132135,3.81528615819366
mys,malaysia,kelantan,<null>,my.kn,my-03,102.028494026422,5.27890602218516,109.713214132135,3.81528615819366
mys,malaysia,kuala lumpur,federal territory of kuala lumpu,my.kl,na,101.685485806324,3.13268508140473,109.713214132135,3.81528615819366
mys,malaysia,labuan,federal territory of labuan,my.la,na,115.217789257508,5.30907083020213,109.713214132135,3.81528615819366
mys,malaysia,melaka,malacca|malaka,my.me,my-04,102.307178470688,2.32231422542365,109.713214132135,3.81528615819366
mys,malaysia,negeri sembilan,negeri sembilan darul khusus|neg,my.ns,my-05,102.206702258302,2.77409613193187,109.713214132135,3.81528615819366
mys,malaysia,pahang,pahang darul makmur,my.ph,my-06,102.542274046596,3.73182655202087,109.713214132135,3.81528615819366
mys,malaysia,perak,perak darul ridzuan,my.pk,my-08,101.107510819455,4.77012727055241,109.713214132135,3.81528615819366
mys,malaysia,perlis,perlis indra kayangan,my.pl,my-09,100.242067713004,6.50501019362189,109.713214132135,3.81528615819366
mys,malaysia,pulau pinang,penang and province wellesley|pe,my.pg,my-07,100.399244228995,5.36949840682291,109.713214132135,3.81528615819366
mys,malaysia,putrajaya,federal territory of putrajaya,my.pj,na,101.683797180195,2.90521581543722,109.713214132135,3.81528615819366
mys,malaysia,sabah,north borneo,my.sa,my-12,117.130456681739,5.3496103930947,109.713214132135,3.81528615819366
mys,malaysia,sarawak,na,my.sk,my-13,113.309252880424,2.59413548935212,109.713214132135,3.81528615819366
mys,malaysia,selangor,selangor darul ehsan,my.sl,my-10,101.498943968805,3.27072415975473,109.713214132135,3.81528615819366
mys,malaysia,trengganu,terengganu darul iman,my.te,na,102.95284797057,4.92647026893032,109.713214132135,3.81528615819366
myt,mayotte,acoua,na,na,na,45.06835620937,-12.7239046301053,45.148398936719,-12.8211963600087
myt,mayotte,bandraboua,na,na,-,45.1186125441463,-12.7222214871871,45.148398936719,-12.8211963600087
myt,mayotte,bandrele,na,na,-,45.1789775466666,-12.931626817029,45.148398936719,-12.8211963600087
myt,mayotte,boueni,na,na,na,45.0981816490365,-12.9238954553948,45.148398936719,-12.8211963600087
myt,mayotte,chiconi,na,na,na,45.1129743990852,-12.8216500389449,45.148398936719,-12.8211963600087
myt,mayotte,chirongui,na,na,na,45.1481370027529,-12.9194441530496,45.148398936719,-12.8211963600087
myt,mayotte,dembeni,na,na,na,45.1768492206851,-12.8530002126174,45.148398936719,-12.8211963600087
myt,mayotte,dzaoudzi,na,na,na,45.2788074729327,-12.7780872516652,45.148398936719,-12.8211963600087
myt,mayotte,kani-keli,na,na,-,45.1252312193878,-12.9728843325101,45.148398936719,-12.8211963600087
myt,mayotte,koungou,na,na,na,45.1870348253038,-12.7459227003351,45.148398936719,-12.8211963600087
myt,mayotte,m'tsangamouji,na,na,na,45.0868826918449,-12.7516738887565,45.148398936719,-12.8211963600087
myt,mayotte,mamoudzou,na,na,-,45.1954796505782,-12.7903430367372,45.148398936719,-12.8211963600087
myt,mayotte,mtsamboro,na,na,na,45.0723893765698,-12.6849361672899,45.148398936719,-12.8211963600087
myt,mayotte,ouangani,na,na,-,45.1379088969621,-12.8370940886086,45.148398936719,-12.8211963600087
myt,mayotte,pamandzi,na,na,-,45.2844885991691,-12.797976038901,45.148398936719,-12.8211963600087
myt,mayotte,sada,na,na,-,45.1178024203671,-12.8612986525485,45.148398936719,-12.8211963600087
myt,mayotte,tsingoni,na,na,na,45.1337506145302,-12.7823687444955,45.148398936719,-12.8211963600087
nam,namibia,!karas,karas,na.ka,na,17.6099699193498,-26.9728887742996,17.2076847589786,-22.0779804513922
nam,namibia,erongo,na,na.er,na-er,15.2276363822131,-22.0506758416327,17.2076847589786,-22.0779804513922
nam,namibia,hardap,na,na.ha,na-ha,17.3940496957275,-24.5560682944204,17.2076847589786,-22.0779804513922
nam,namibia,kavango,na,na.ok,na,19.7492077348137,-18.3711257997765,17.2076847589786,-22.0779804513922
nam,namibia,khomas,na,na.kh,na-kh,17.1545621783993,-22.9160073265645,17.2076847589786,-22.0779804513922
nam,namibia,kunene,na,na.ku,na-ku,13.9187506452189,-19.1310587943451,17.2076847589786,-22.0779804513922
nam,namibia,ohangwena,na,na.ow,na-ow,16.8126358980622,-17.5858546595965,17.2076847589786,-22.0779804513922
nam,namibia,omaheke,na,na.oh,na-oh,19.4692195378789,-21.8852126010732,17.2076847589786,-22.0779804513922
nam,namibia,omusati,na,na.os,na-os,14.8946104229405,-18.2774337269922,17.2076847589786,-22.0779804513922
nam,namibia,oshana,na,na.on,na-on,15.7228532480657,-18.4311405213929,17.2076847589786,-22.0779804513922
nam,namibia,oshikoto,na,na.ot,na-ot,17.0046308873474,-18.5985728183247,17.2076847589786,-22.0779804513922
nam,namibia,otjozondjupa,na,na.od,na-od,18.1808647369081,-20.308757048515,17.2076847589786,-22.0779804513922
nam,namibia,zambezi,caprivi,na.ca,na-ca,23.8564067614484,-17.8599407976496,17.2076847589786,-22.0779804513922
ncl,new caledonia,îles loyauté,loyalty islands|islas de la leal,nc.il,na,167.437488859767,-21.1105887306215,165.694619363053,-21.3069851597278
ncl,new caledonia,nord,na,nc.no,na,164.945413891843,-20.9001639662941,165.694619363053,-21.3069851597278
ncl,new caledonia,sud,na,nc.su,na,166.19374006818,-21.8770608737264,165.694619363053,-21.3069851597278
ner,niger,agadez,agadès,ne.ag,ne-1,10.4886869802632,19.4866908228287,9.34752038596442,17.416961812486
ner,niger,diffa,na,ne.df,ne-2,13.2060237948116,15.8535751417179,9.34752038596442,17.416961812486
ner,niger,dosso,na,ne.ds,na,3.54041541661877,13.1971013477314,9.34752038596442,17.416961812486
ner,niger,maradi,na,ne.ma,ne-4,7.29977536646403,14.1152079093427,9.34752038596442,17.416961812486
ner,niger,niamey,na,ne.ni,ne-8,2.12749988854334,13.5308086643374,9.34752038596442,17.416961812486
ner,niger,tahoua,na,ne.th,ne-5,5.22990257425899,15.7709378501361,9.34752038596442,17.416961812486
ner,niger,tillabéry,tillabéri,ne.tl,na,2.18634678358895,14.1834739365711,9.34752038596442,17.416961812486
ner,niger,zinder,na,ne.zi,ne-7,10.0264149840137,14.9848330965973,9.34752038596442,17.416961812486
nga,nigeria,abia,na,ng.ab,ng-ab,7.50906571219372,5.45166157527629,8.08769036750384,9.58907159716497
nga,nigeria,adamawa,na,ng.ad,ng-ad,12.443001831073,9.3426200777514,8.08769036750384,9.58907159716497
nga,nigeria,akwa ibom,na,ng.ak,ng-ak,7.83822020468549,4.91223134175771,8.08769036750384,9.58907159716497
nga,nigeria,anambra,na,ng.an,ng-an,6.9305894901959,6.20811508115918,8.08769036750384,9.58907159716497
nga,nigeria,bauchi,na,ng.ba,ng-ba,9.98774039325803,10.7743712595196,8.08769036750384,9.58907159716497
nga,nigeria,bayelsa,na,ng.by,ng-by,6.10529827090822,4.76778423512924,8.08769036750384,9.58907159716497
nga,nigeria,benue,na,ng.be,ng-be,8.75818379032271,7.324458399012,8.08769036750384,9.58907159716497
nga,nigeria,borno,na,ng.bo,ng-bo,13.1748649188857,11.8922370151818,8.08769036750384,9.58907159716497
nga,nigeria,cross river,na,ng.cr,ng-cr,8.58094010242197,5.85601340294189,8.08769036750384,9.58907159716497
nga,nigeria,delta,na,ng.de,ng-de,5.96802174673205,5.71224111377904,8.08769036750384,9.58907159716497
nga,nigeria,ebonyi,na,ng.eb,ng-eb,8.00212811926889,6.26522248643496,8.08769036750384,9.58907159716497
nga,nigeria,edo,na,ng.ed,ng-ed,5.9045044271078,6.62406411939859,8.08769036750384,9.58907159716497
nga,nigeria,ekiti,na,ng.ek,ng-ek,5.31313745985242,7.70289310706199,8.08769036750384,9.58907159716497
nga,nigeria,enugu,na,ng.en,ng-en,7.42105893133197,6.53403695811186,8.08769036750384,9.58907159716497
nga,nigeria,federal capital territory,abuja,ng.fc,na,7.14160399725458,8.86133952932799,8.08769036750384,9.58907159716497
nga,nigeria,gombe,na,ng.go,ng-go,11.2449552554432,10.4048391234083,8.08769036750384,9.58907159716497
nga,nigeria,imo,na,ng.im,ng-im,7.04683366772862,5.55023437860061,8.08769036750384,9.58907159716497
nga,nigeria,jigawa,na,ng.ji,ng-ji,9.55085496397132,12.2156756549758,8.08769036750384,9.58907159716497
nga,nigeria,kaduna,na,ng.kd,ng-kd,7.70696240441167,10.354940788533,8.08769036750384,9.58907159716497
nga,nigeria,kano,na,ng.kn,ng-kn,8.51358459540793,11.7356997144779,8.08769036750384,9.58907159716497
nga,nigeria,katsina,na,ng.kt,ng-kt,7.62989372513377,12.3716337687424,8.08769036750384,9.58907159716497
nga,nigeria,kebbi,na,ng.ke,ng-ke,4.50163088800384,11.7651385013416,8.08769036750384,9.58907159716497
nga,nigeria,kogi,na,ng.ko,ng-ko,6.6967209837272,7.71629912070977,8.08769036750384,9.58907159716497
nga,nigeria,kwara,na,ng.kw,ng-kw,4.3738253113733,8.98271434146642,8.08769036750384,9.58907159716497
nga,nigeria,lagos,na,ng.la,ng-la,3.56492158964815,6.52719428768168,8.08769036750384,9.58907159716497
nga,nigeria,nasarawa,na,ng.na,ng-na,8.18723814005546,8.49899690269019,8.08769036750384,9.58907159716497
nga,nigeria,niger,na,ng.ni,ng-ni,5.60268175555151,9.93587181689239,8.08769036750384,9.58907159716497
nga,nigeria,ogun,na,ng.og,ng-og,3.4674053159721,7.0017747155077,8.08769036750384,9.58907159716497
nga,nigeria,ondo,na,ng.on,ng-on,5.15652035862836,6.90854452070301,8.08769036750384,9.58907159716497
nga,nigeria,osun,na,ng.os,ng-os,4.53606495027147,7.53461429359413,8.08769036750384,9.58907159716497
nga,nigeria,oyo,na,ng.oy,ng-oy,3.61881206075384,8.14334925475427,8.08769036750384,9.58907159716497
nga,nigeria,plateau,na,ng.pl,ng-pl,9.54756607799562,9.20979731798597,8.08769036750384,9.58907159716497
nga,nigeria,rivers,na,ng.ri,ng-ri,6.92528956111943,4.86037197499283,8.08769036750384,9.58907159716497
nga,nigeria,sokoto,na,ng.so,ng-so,5.31690265063123,13.034410994469,8.08769036750384,9.58907159716497
nga,nigeria,taraba,na,ng.ta,ng-ta,10.8291602923487,8.03274665603526,8.08769036750384,9.58907159716497
nga,nigeria,yobe,na,ng.yo,ng-yo,11.4441002582899,12.296169035986,8.08769036750384,9.58907159716497
nga,nigeria,zamfara,na,ng.za,ng-za,6.2614977357571,12.0879383702902,8.08769036750384,9.58907159716497
nic,nicaragua,atlántico norte,región autónoma del atlántico no,ni.an,na,-84.2225454559127,13.9928441978631,-85.03983168065,12.8423950599203
nic,nicaragua,atlántico sur,región autónoma del atlántico no,ni.as,na,-84.221208010688,12.3237336802723,-85.03983168065,12.8423950599203
nic,nicaragua,boaco,na,ni.bo,ni-bo,-85.5180087828158,12.4553827003623,-85.03983168065,12.8423950599203
nic,nicaragua,carazo,na,ni.ca,ni-ca,-86.2485129354301,11.7427281419848,-85.03983168065,12.8423950599203
nic,nicaragua,chinandega,na,ni.ci,ni-ci,-87.0887200024868,12.8464173555855,-85.03983168065,12.8423950599203
nic,nicaragua,chontales,na,ni.co,ni-co,-85.1294160929467,12.0924336997305,-85.03983168065,12.8423950599203
nic,nicaragua,estelí,estel¡,ni.es,na,-86.4044147324487,13.1687950339925,-85.03983168065,12.8423950599203
nic,nicaragua,granada,na,ni.gr,ni-gr,-85.9725724463511,11.8482682650643,-85.03983168065,12.8423950599203
nic,nicaragua,jinotega,na,ni.ji,ni-ji,-85.524101937586,13.7383234025428,-85.03983168065,12.8423950599203
nic,nicaragua,lago nicaragua,na,lake,na,-85.4026460902585,11.5148837778454,-85.03983168065,12.8423950599203
nic,nicaragua,león,na,ni.le,na,-86.6358850122362,12.5853360689228,-85.03983168065,12.8423950599203
nic,nicaragua,madriz,na,ni.md,ni-md,-86.4753133613925,13.4849560680466,-85.03983168065,12.8423950599203
nic,nicaragua,managua,na,ni.mn,ni-mn,-86.2863124063815,12.2220890319486,-85.03983168065,12.8423950599203
nic,nicaragua,masaya,na,ni.ms,ni-ms,-86.0961381630117,11.995766522698,-85.03983168065,12.8423950599203
nic,nicaragua,matagalpa,na,ni.mt,ni-mt,-85.5148219083833,12.9346447300279,-85.03983168065,12.8423950599203
nic,nicaragua,nueva segovia,na,ni.ns,ni-ns,-86.2175041408498,13.7410385494691,-85.03983168065,12.8423950599203
nic,nicaragua,río san juan,na,ni.sj,na,-84.4804573705527,11.242634778939,-85.03983168065,12.8423950599203
nic,nicaragua,rivas,na,ni.ri,ni-ri,-85.8465882058305,11.4132020204782,-85.03983168065,12.8423950599203
nld,netherlands,drenthe,na,nl.dr,nl-dr,6.62382060282334,52.8629285667789,5.56251311224367,52.2573048104135
nld,netherlands,flevoland,na,nl.fl,nl-fl,5.60009163363913,52.5266976905946,5.56251311224367,52.2573048104135
nld,netherlands,fryslân,friesland,nl.fr,nl-fr,5.84863928632393,53.1100430768808,5.56251311224367,52.2573048104135
nld,netherlands,gelderland,geldern|gheldria|guelders|gueldr,nl.ge,nl-ge,5.94466833784019,52.0617180422494,5.56251311224367,52.2573048104135
nld,netherlands,groningen,groninga|groningue,nl.gr,nl-gr,6.7445168668343,53.2180813959811,5.56251311224367,52.2573048104135
nld,netherlands,ijsselmeer,na,na,na,5.33358204347999,52.6876204296209,5.56251311224367,52.2573048104135
nld,netherlands,limburg,limbourg|limburgo,nl.li,nl-li,5.93565554503408,51.2062510080883,5.56251311224367,52.2573048104135
nld,netherlands,noord-brabant,brabante del norte|brabante do n,nl.nb,nl-nb,5.19541346074046,51.5616727876811,5.56251311224367,52.2573048104135
nld,netherlands,noord-holland,holanda do norte|hollande-septen,nl.nh,nl-nh,4.87272777813315,52.5811544669078,5.56251311224367,52.2573048104135
nld,netherlands,overijssel,na,nl.ov,nl-ov,6.44900146928843,52.4448999895994,5.56251311224367,52.2573048104135
nld,netherlands,utrecht,na,nl.ut,nl-ut,5.16763788059654,52.083727924893,5.56251311224367,52.2573048104135
nld,netherlands,zeeland,zelanda|zélande|zelândia,nl.ze,nl-ze,3.83526799798383,51.4517197034959,5.56251311224367,52.2573048104135
nld,netherlands,zeeuwse meren,na,na,na,3.98845479758496,51.5932296667809,5.56251311224367,52.2573048104135
nld,netherlands,na,na,na,na,4.46477045234472,51.9374604216783,5.56251311224367,52.2573048104135
nor,norway,akershus,akershus fylke,no.ak,na,11.160055936405,60.0152821223622,12.3044196327525,63.9836330810339
nor,norway,ãstfold,oestfold fylke,no.of,na,11.3089093348909,59.3670597397034,12.3044196327525,63.9836330810339
nor,norway,aust-agder,aust-agder fylke|austur-agðir|ne,no.aa,na,7.97640515561167,58.8658905043925,12.3044196327525,63.9836330810339
nor,norway,buskerud,buskerud fylke,no.bu,na,9.10604399353901,60.2917708501271,12.3044196327525,63.9836330810339
nor,norway,finnmark,finnmark fylke|finmarken|finnmár,no.fi,na,25.7942901828565,69.9513862077346,12.3044196327525,63.9836330810339
nor,norway,hedmark,hedmark fylke|hedemarken|heiðmör,no.he,na,11.4314456594332,61.4385778847991,12.3044196327525,63.9836330810339
nor,norway,hordaland,hordaland fylke|hörðaland|søndre,no.ho,na,6.26122924814767,60.3197328408727,12.3044196327525,63.9836330810339
nor,norway,møre og romsdal,moere og romsdal fylk|møre|romsd,no.mr,na,7.65681614046034,62.6038627613674,12.3044196327525,63.9836330810339
nor,norway,nord-trøndelag,nord-troendelag fylke|nordre tro,no.nt,na,12.2212747525434,64.2851847936107,12.3044196327525,63.9836330810339
nor,norway,nordland,nordland fylke,no.no,no-18,14.6374619966548,66.8739426293338,12.3044196327525,63.9836330810339
nor,norway,oppland,oppland fylke|kristian|opland|up,no.op,na,9.36600060721221,61.4061554013249,12.3044196327525,63.9836330810339
nor,norway,oslo,oslo fylke|kristiania,no.os,no-03,10.7385391197182,59.979089020055,12.3044196327525,63.9836330810339
nor,norway,rogaland,rogaland fylke|stavanger,no.ro,no-11,6.20933683167012,59.1011717616927,12.3044196327525,63.9836330810339
nor,norway,sogn og fjordane,sogn og fjordane fyl|nordre berg,no.sf,na,6.56350876344656,61.4039788611207,12.3044196327525,63.9836330810339
nor,norway,sør-trøndelag,soer-troendelag fylke|søndre tro,no.st,na,10.3794531007054,63.1212358892601,12.3044196327525,63.9836330810339
nor,norway,telemark,telemark fylke|bratsberg|þelamör,no.te,na,8.53090647518263,59.5137467212092,12.3044196327525,63.9836330810339
nor,norway,troms,troms fylke|tromsø|troms-fylki,no.tr,na,19.5016391581555,69.2782075900742,12.3044196327525,63.9836330810339
nor,norway,vest-agder,vest-agder fylke|lister og manda,no.va,na,7.18599225666714,58.4773821235679,12.3044196327525,63.9836330810339
nor,norway,vestfold,vestfold fylke|jarlsberg og larv,no.vf,na,10.1344645116798,59.3203723062913,12.3044196327525,63.9836330810339
npl,nepal,central,madhyamanchal,np.mm,na,85.4543665351388,27.5065105997585,83.9770904456953,28.2680837927252
npl,nepal,east,eastern|purwanchal,np.pw,na,87.2139944258524,27.1636399762071,83.9770904456953,28.2680837927252
npl,nepal,far-western,sudur pashchimanchal,np.sp,na,80.9411534957971,29.323734979035,83.9770904456953,28.2680837927252
npl,nepal,mid-western,madhya pashchimanchal,np.mp,na,82.2861622374417,28.9702023906978,83.9770904456953,28.2680837927252
npl,nepal,west,western|pashchimanchal,np.pm,na,83.8647719118285,28.2443199779066,83.9770904456953,28.2680837927252
nru,nauru,aiwo,na,nr.ai,nr-01,166.913587218886,-0.534228441171948,166.934483683322,-0.528470411222576
nru,nauru,anabar,na,nr.ab,na,166.949246946328,-0.512176932106996,166.934483683322,-0.528470411222576
nru,nauru,anetan,na,nr.at,nr-03,166.943305188238,-0.508781810830141,166.934483683322,-0.528470411222576
nru,nauru,anibare,na,nr.ar,na,166.945555733019,-0.530113568827747,166.934483683322,-0.528470411222576
nru,nauru,baiti,na,nr.ba,na,166.933686393843,-0.514924063469192,166.934483683322,-0.528470411222576
nru,nauru,boe,na,nr.bo,na,166.916136166373,-0.542420062719448,166.934483683322,-0.528470411222576
nru,nauru,buada,na,nr.bu,na,166.925849762671,-0.534131868381021,166.934483683322,-0.528470411222576
nru,nauru,denigomodu,na,nr.de,na,166.916896829304,-0.52511145423837,166.934483683322,-0.528470411222576
nru,nauru,ewa,na,nr.ew,na,166.937379153161,-0.509039146680688,166.934483683322,-0.528470411222576
nru,nauru,ijuw,na,nr.ij,na,166.952935707,-0.518505557974193,166.934483683322,-0.528470411222576
nru,nauru,meneng,na,nr.me,na,166.938069828645,-0.544921588668405,166.934483683322,-0.528470411222576
nru,nauru,nibok,na,nr.ni,na,166.926420118363,-0.52227254966556,166.934483683322,-0.528470411222576
nru,nauru,uaboe,na,nr.ua,na,166.9311041794,-0.519369089793723,166.934483683322,-0.528470411222576
nru,nauru,yaren,na,nr.ya,nr-14,166.923885689624,-0.547042379228819,166.934483683322,-0.528470411222576
nzl,new zealand,auckland,na,nz.au,nz-auk,174.730648858048,-36.7073246174855,172.867556701245,-41.7148254679166
nzl,new zealand,bay of plenty,na,nz.bp,nz-bop,176.807305140883,-38.1274192022405,172.867556701245,-41.7148254679166
nzl,new zealand,canterbury,na,nz.ca,nz-can,171.51618679128,-43.6731343556587,172.867556701245,-41.7148254679166
nzl,new zealand,chatham islands,na,nz.ci,na,-176.52683925024,-43.9362395868824,172.867556701245,-41.7148254679166
nzl,new zealand,gisborne,na,nz.gi,nz-gis,177.922542578777,-38.2803317344608,172.867556701245,-41.7148254679166
nzl,new zealand,hawke's bay,na,nz.hb,nz-hkb,176.798868872161,-39.4085738151056,172.867556701245,-41.7148254679166
nzl,new zealand,manawatu-wanganui,na,nz.mw,nz-mwt,175.596669143924,-39.7678126206843,172.867556701245,-41.7148254679166
nzl,new zealand,marlborough,na,nz.ma,nz-mbh,173.532721232703,-41.6941905587111,172.867556701245,-41.7148254679166
nzl,new zealand,nelson,na,nz.ne,nz-nsn,173.392503548655,-41.2462189605921,172.867556701245,-41.7148254679166
nzl,new zealand,northern islands,na,nz.01,na,-179.400364633599,-30.1415539113147,172.867556701245,-41.7148254679166
nzl,new zealand,northland,na,nz.no,nz-ntl,173.825945965567,-35.506985379753,172.867556701245,-41.7148254679166
nzl,new zealand,otago,na,nz.ot,nz-ota,169.417097954087,-45.2630073833225,172.867556701245,-41.7148254679166
nzl,new zealand,southern islands,na,nz.02,na,166.968360626194,-50.985032701848,172.867556701245,-41.7148254679166
nzl,new zealand,southland,na,nz.so,nz-stl,167.928560030323,-45.7238360955097,172.867556701245,-41.7148254679166
nzl,new zealand,taranaki,na,nz.tk,nz-tki,174.468169411543,-39.3141692666324,172.867556701245,-41.7148254679166
nzl,new zealand,tasman,na,nz.ts,nz-tas,172.649604278271,-41.4467924271086,172.867556701245,-41.7148254679166
nzl,new zealand,waikato,na,nz.wk,nz-wko,175.537048685135,-38.0810400546848,172.867556701245,-41.7148254679166
nzl,new zealand,wellington,na,nz.wg,nz-wgn,175.473256116918,-41.0901763813953,172.867556701245,-41.7148254679166
nzl,new zealand,west coast,na,nz.wc,nz-wtc,170.906394551036,-42.7875346986939,172.867556701245,-41.7148254679166
omn,oman,ad dakhliyah,ad dakhiliyah,om.da,na,57.4424189628092,22.4481684503292,56.0678437326954,20.5698721450819
