tipnames	collection_regionname	collection_countryname	collection_original	host_simplifiedhost	lat	long
H5N1|2344b|EPI_ISL_18788587|accipitriformes|denmark|2_1_1_1_1_1_1_1|2022-01-16	northern europe	denmark	NA	other	55.9512996898935	10.0707816763207
H5N1|2344b|EPI_ISL_19028670|accipitriformes|estonia|2_1_1_1_1_1_1_1|2021-11-01	northern europe	estonia	NA	other	58.3969253252866	24.5659305439442
H5N1|2344b|EPI_ISL_15614803|pelecaniformes|egypt|2_1_1_1_1_1_1_1|2022-06-17	northern africa	egypt	Africa / Egypt / NA / NA / NA	other	26.5331366423868	29.7934978487062
H5N1|2344b|EPI_ISL_7778755|accipitriformes|estonia|2_1_1_1_1_1_1_1|2021-05-16	northern europe	estonia	Europe / Estonia / NA / NA / NA	other	58.6717397518952	25.5522615433491
H5N1|2344b|EPI_ISL_7778763|accipitriformes|finland|2_1_1_1_1_1_1_1|2021-06-01	northern europe	finland	Europe / Finland / NA / NA / NA	other	64.2398144022788	26.1623842060791
H5N1|2344b|EPI_ISL_15878548|suliformes|france|2_1_1_1_1_1_1_1|2022-09-15	western europe	france	Europe / Spain / NA / NA / NA	other	45.5190780558984	4.54715006428513
H5N1|2344b|EPI_ISL_14702899|suliformes|france|2_1_1_1_1_1_1_1|2022-07-13	western europe	france	Europe / France / Brittany / Departement des Cotes-dArmor / NA	other	48.1809640203121	-2.84316283208676
H5N1|2344b|EPI_ISL_18445749|suliformes|france|2_1_1_1_1_1_1_1|2022-07-23	western europe	france	NA	other	46.5103009447381	2.5780749353201
H5N1|2344b|EPI_ISL_13370629|accipitriformes|united_kingdom|2_1_1_1_1_1_1_1|2021-12-31	northern europe	united kingdom	Europe / United Kingdom / England / NA / NA	other	54.0438440515314	-2.78687513666638
H5N1|2344b|EPI_ISL_18361501|pelecaniformes|croatia|2_1_1_1_1_1_1_1|2021-11-16	southern europe	croatia	NA	other	45.5612844664452	18.4421430711185
H5N1|2344b|EPI_ISL_18361460|pelecaniformes|croatia|2_1_1_1_1_1_1_1|2021-12-08	southern europe	croatia	NA	other	45.0210446789036	16.3887129948206
H5N1|2344b|EPI_ISL_18458054|falconiformes|ireland|2_1_1_1_1_1_1_1|2021-11-03	northern europe	ireland	NA	other	53.1625189533631	-8.16313556364258
H5N1|2344b|EPI_ISL_13245602|accipitriformes|iceland|2_1_1_1_1_1_1_1|2021-10-25	northern europe	iceland	Europe / Iceland / Westfjords / KerlingarfjÃ¶rÃ°ur / NA	other	65.8095129318703	-22.559023931582
H5N1|2344b|EPI_ISL_14761250|pelecaniformes|italy|2_1_1_1_1_1_1_1|2022-01-02	southern europe	italy	Europe / Italy / NA / NA / NA	other	42.7080607219025	12.208345049127
H5N1|2344b|EPI_ISL_18740020|accipitriformes|japan|2_1_1_1_1_1_1_1|2023-11-23	eastern asia	japan	NA	other	35.7777527627362	137.055033768037
H5N1|2344b|EPI_ISL_18979789|accipitriformes|japan|2_1_1_1_1_1_1_1|2023-12-14	eastern asia	japan	NA	other	35.0390049694389	134.828550655208
H5N1|2344b|EPI_ISL_14064697|passeriformes|japan|2_1_1_1_1_1_1_1|2022-01-20	eastern asia	japan	Asia / Japan / Hokkaido / Nemuro / NA	other	43.3824165431654	142.542521870972
H5N1|2344b|EPI_ISL_19074699|passeriformes|japan|2_1_1_1_1_1_1_1|2024-03-12	eastern asia	japan	NA	other	34.6052446200593	132.788104542609
H5N1|2344b|EPI_ISL_19033211|passeriformes|japan|2_1_1_1_1_1_1_1|2024-02-13	eastern asia	japan	NA	other	36.7670275494778	136.768878950914
H5N1|2344b|EPI_ISL_18615596|environment|japan|2_1_1_1_1_1_1_1|2023-11-07	eastern asia	japan	NA	other	30.9949222722596	130.419711465505
H5N1|2344b|EPI_ISL_18979788|accipitriformes|japan|2_1_1_1_1_1_1_1|2023-08-31	eastern asia	japan	NA	other	34.5068087755592	136.375162284716
H5N1|2344b|EPI_ISL_16698546|accipitriformes|japan|2_1_1_1_1_1_1_1|2022-10-21	eastern asia	japan	Asia / Japan / Hokkaido / Seirou / NA	other	37.5201743528051	138.914818034069
H5N1|2344b|EPI_ISL_18979791|passeriformes|japan|2_1_1_1_1_1_1_1|2023-12-13	eastern asia	japan	NA	other	34.6205522932733	135.507247825506
H5N1|2344b|EPI_ISL_13026237|suliformes|luxembourg|2_1_1_1_1_1_1_1|2021-12-14	western europe	luxembourg	Europe / Luxembourg / District de Grevenmacher / Remerschen / NA	other	49.6868212553332	6.34949296820615
H5N1|2344b|EPI_ISL_13369761|falconiformes|united_kingdom|2_1_1_1_1_1_1_1|2021-11-16	northern europe	united kingdom	Europe / United Kingdom / Scotland / NA / NA	other	56.7931587491509	-4.20419908814114
H5N1|2344b|EPI_ISL_17414598|NA|nigeria|2_1_1_1_1_1_1_1|2021-12-28	western africa	nigeria	Africa / Nigeria / Aguata LGA, Anambra State / NA / NA	other	6.20811508115918	6.9305894901959
H5N1|2344b|EPI_ISL_17414599|NA|nigeria|2_1_1_1_1_1_1_1|2021-12-29	western africa	nigeria	Africa / Nigeria / Tilden Fulani Toro LGA, Bauchi State / NA / NA	other	10.7743712595196	9.98774039325803
H5N1|2344b|EPI_ISL_17414588|NA|nigeria|2_1_1_1_1_1_1_1|2021-10-28	western africa	nigeria	Africa / Nigeria / Enugu State / NA / NA	other	6.53403695811186	7.42105893133197
H5N1|2344b|EPI_ISL_17414592|NA|nigeria|2_1_1_1_1_1_1_1|2021-12-15	western africa	nigeria	Africa / Nigeria / Gombe, Gombe State / NA / NA	other	10.4048391234083	11.2449552554432
H5N1|2344b|EPI_ISL_17414591|NA|nigeria|2_1_1_1_1_1_1_1|2021-11-19	western africa	nigeria	Africa / Nigeria / Gwale LGA, Kano State / NA / NA	other	11.7356997144779	8.51358459540793
H5N1|2344b|EPI_ISL_17414610|NA|nigeria|2_1_1_1_1_1_1_1|2021-03-23	western africa	nigeria	Africa / Nigeria / Katsina State / NA / NA	other	12.3716337687424	7.62989372513377
H5N1|2344b|EPI_ISL_17414583|NA|nigeria|2_1_1_1_1_1_1_1|2022-01-07	western africa	nigeria	Africa / Nigeria / Keffi LGC, Nasarawa State / NA / NA	other	8.49899690269019	8.18723814005546
H5N1|2344b|EPI_ISL_17414587|NA|nigeria|2_1_1_1_1_1_1_1|2021-10-16	western africa	nigeria	Africa / Nigeria / Odeda LGA, Ogun State / NA / NA	other	7.0017747155077	3.4674053159721
H5N1|2344b|EPI_ISL_17414582|NA|nigeria|2_1_1_1_1_1_1_1|2022-01-04	western africa	nigeria	Africa / Nigeria / Jos north, Plateau State / NA / NA	other	9.20979731798597	9.54756607799562
H5N1|2344b|EPI_ISL_17414590|NA|nigeria|2_1_1_1_1_1_1_1|2021-11-19	western africa	nigeria	Africa / Nigeria / Port Harcourt, Rivers State / NA / NA	other	4.86037197499283	6.92528956111943
H5N1|2344b|EPI_ISL_18462526|ciconiiformes|nigeria|2_1_1_1_1_1_1_1|2022-04-01	western africa	nigeria	NA	other	9.58907159716497	8.08769036750384
H5N1|2344b|EPI_ISL_2227279|accipitriformes|netherlands|2_1_1_1_1_1_1_1|2021-05-07	western europe	netherlands	Europe / Netherlands / Provincie Friesland / Ooststellingwerf / NA	other	53.1100430768808	5.84863928632393
H5N1|2344b|EPI_ISL_2194014|accipitriformes|netherlands|2_1_1_1_1_1_1_1|2021-04-23	western europe	netherlands	Europe / Netherlands / Provincie Groningen / Noordlaren / NA	other	52.0617180422494	5.94466833784019
H5N1|2344b|EPI_ISL_9261748|pelecaniformes|netherlands|2_1_1_1_1_1_1_1|2022-01-14	western europe	netherlands	Europe / Netherlands / Provincie Noord-Holland / De Kreupel / NA	other	52.5811544669078	4.87272777813315
H5N1|2344b|EPI_ISL_9117228|accipitriformes|netherlands|2_1_1_1_1_1_1_1|2022-01-04	western europe	netherlands	Europe / Netherlands / Provincie Utrecht / NA / NA	other	52.083727924893	5.16763788059654
H5N1|2344b|EPI_ISL_18455202|suliformes|norway|2_1_1_1_1_1_1_1|2022-06-16	northern europe	norway	NA	other	60.3197328408727	6.26122924814767
H5N1|2344b|EPI_ISL_18245811|gruiformes|poland|2_1_1_1_1_1_1_1|2021-12-10	eastern europe	poland	NA	other	52.1141994014432	19.4236724631525
H5N1|2344b|EPI_ISL_16838580|pelecaniformes|russia|2_1_1_1_1_1_1_1|2021-06-29	eastern europe	russia	Europe / Russia / NA / NA / NA	other	66.0376616061812	95.7970903417469
H5N1|2344b|EPI_ISL_14811929|suliformes|sweden|2_1_1_1_1_1_1_1|2022-06-15	northern europe	sweden	Europe / Sweden / Hallands Lan / Falkenbergs Kommun / NA	other	56.9527544067021	12.8455535105187
H5N1|2344b|EPI_ISL_13338081|suliformes|sweden|2_1_1_1_1_1_1_1|2022-05-25	northern europe	sweden	Europe / Sweden / Vastra Gotalands Lan / Molndals Kommun / NA	other	58.2955067014075	12.8595382920252
H5N1|2344b|EPI_ISL_18132957|accipitriformes|united_states|2_1_1_1_1_1_1_1|2022-04-26	northern america	united states	NA	other	63.9513927980493	-152.396756538795
H5N1|2344b|EPI_ISL_17964877|accipitriformes|united_states|2_1_1_1_1_1_1_1|2023-02-14	northern america	united states	North America / United States / California / Sonoma County / NA	other	37.1829246180653	-119.469343089956
H5N1|2344b|EPI_ISL_18133350|passeriformes|united_states|2_1_1_1_1_1_1_1|2022-03-24	northern america	united states	NA	other	41.6223913006482	-72.7284225329411
H5N1|2344b|EPI_ISL_18132364|accipitriformes|united_states|2_1_1_1_1_1_1_1|2022-02-10	northern america	united states	NA	other	39.0074334461459	-75.5054386281869
H5N1|2344b|EPI_ISL_18133410|pelecaniformes|united_states|2_1_1_1_1_1_1_1|2022-03-04	northern america	united states	NA	other	28.6269382846284	-82.4431243811826
H5N1|2344b|EPI_ISL_18133160|pelecaniformes|united_states|2_1_1_1_1_1_1_1|2022-04-12	northern america	united states	NA	other	42.0765903413827	-93.4960133625023
H5N1|2344b|EPI_ISL_18132916|accipitriformes|united_states|2_1_1_1_1_1_1_1|2022-04-13	northern america	united states	NA	other	39.9052340570169	-86.2873458441382
H5N1|2344b|EPI_ISL_14936999|accipitriformes|united_states|2_1_1_1_1_1_1_1|2022-03-13	northern america	united states	North America / United States / NA / NA / NA	other	38.4941000350806	-98.3790702772394
H5N1|2344b|EPI_ISL_16632496|accipitriformes|united_states|2_1_1_1_1_1_1_1|2022-03-17	northern america	united states	North America / United States / Massachusetts / Barnstable county / Hyannis	other	42.2600509271849	-71.808843036148
H5N1|2344b|EPI_ISL_18133118|unknown_avian|united_states|2_1_1_1_1_1_1_1|2022-04-04	northern america	united states	NA	other	45.3675354819537	-69.2414491669595
H5N1|2344b|EPI_ISL_18133114|unknown_avian|united_states|2_1_1_1_1_1_1_1|2022-02-22	northern america	united states	NA	other	44.8415390367134	-85.6692662146994
H5N1|2344b|EPI_ISL_18133511|strigiformes|united_states|2_1_1_1_1_1_1_1|2022-03-30	northern america	united states	NA	other	46.3193148536411	-94.1968042401401
H5N1|2344b|EPI_ISL_18132831|accipitriformes|united_states|2_1_1_1_1_1_1_1|2022-03-18	northern america	united states	NA	other	38.3563815994258	-92.4583278415207
H5N1|2344b|EPI_ISL_18133407|pelecaniformes|united_states|2_1_1_1_1_1_1_1|2022-02-20	northern america	united states	NA	other	35.5562842108177	-79.3865256785998
H5N1|2344b|EPI_ISL_18133078|unknown_avian|united_states|2_1_1_1_1_1_1_1|2022-03-15	northern america	united states	NA	other	43.6815083646185	-71.5810130976219
H5N1|2344b|EPI_ISL_18132286|strigiformes|united_states|2_1_1_1_1_1_1_1|2022-03-22	northern america	united states	NA	other	42.9905358128524	-75.6520434129946
H5N1|2344b|EPI_ISL_18133038|accipitriformes|united_states|2_1_1_1_1_1_1_1|2022-03-19	northern america	united states	NA	other	40.8784890049634	-77.7988685334007
H5N1|2344b|EPI_ISL_18133022|accipitriformes|united_states|2_1_1_1_1_1_1_1|2022-03-04	northern america	united states	NA	other	33.9148641047898	-80.8916569950667
H5N1|2344b|EPI_ISL_18132303|accipitriformes|united_states|2_1_1_1_1_1_1_1|2022-03-23	northern america	united states	NA	other	44.4440561554676	-100.227146799835
H5N1|2344b|EPI_ISL_18132358|strigiformes|united_states|2_1_1_1_1_1_1_1|2022-04-26	northern america	united states	NA	other	31.4721370523578	-99.3297472206491
H5N1|2344b|EPI_ISL_18133501|strigiformes|united_states|2_1_1_1_1_1_1_1|2022-03-29	northern america	united states	NA	other	44.627499166429	-89.7126755416022
H5N1|2344b|EPI_ISL_17964855|accipitriformes|united_states|2_1_1_1_1_1_1_1|2023-02-09	northern america	united states	North America / United States / Wyoming / Fremont County / NA	other	42.9963520424722	-107.550931583206
H5N1|2344b|EPI_ISL_18612256|anseriformes|japan|2_1_1_1_1_1_1_1|2023-11-15	eastern asia	japan	NA	anseriformes-wild	30.9949222722596	130.419711465505
H5N1|2344b|EPI_ISL_18935785|anseriformes|japan|2_1_1_1_1_1_1_1|2023-12-02	eastern asia	japan	NA	anseriformes-wild	35.3595547900768	133.863177571414
H5N1|2344b|EPI_ISL_18969146|environment|japan|2_1_1_1_1_1_1_1|2023-12-14	eastern asia	japan	NA	other	30.9949222722596	130.419711465505
H5N1|2344b|EPI_ISL_19033281|passeriformes|japan|2_1_1_1_1_1_1_1|2024-02-10	eastern asia	japan	NA	other	43.3824165431654	142.542521870972
H5N1|2344b|EPI_ISL_19033312|passeriformes|japan|2_1_1_1_1_1_1_1|2024-02-15	eastern asia	japan	NA	other	34.6205522932733	135.507247825506
H5N1|2344b|EPI_ISL_china_20230832|anseriformes|china|2_1_1_1_1_1_1_1|2021-10-20	eastern asia	china	Asia / China / Ningxia / NA / NA	anseriformes-wild	37.2602231520297	106.161545856493
H5N1|2344b|EPI_ISL_11725869|anseriformes|germany|2_1_1_1_1_1_1_1|2021-11-02	western europe	germany	Europe / Germany / Brandenburg / Spree-NeiÃŸe / NA	anseriformes-domestic	52.4686720071996	13.4043192497063
H5N1|2344b|EPI_ISL_13370249|anseriformes|united_kingdom|2_1_1_1_1_1_1_1|2021-11-30	northern europe	united kingdom	Europe / United Kingdom / Northern Ireland / NA / NA	anseriformes-domestic	54.0438440515314	-2.78687513666638
H5N1|2344b|EPI_ISL_5323347|anseriformes|czechia|2_1_1_1_1_1_1_1|2021-09-27	eastern europe	czechia	Europe / Czech Republic / Stredocesky Kraj / Okres Pribram / Trhove Dusniky; Zip Code:26101	anseriformes-wild	49.9969098943343	14.5545810187162
H5N1|2344b|EPI_ISL_5403566|anseriformes|germany|2_1_1_1_1_1_1_1|2021-10-14	western europe	germany	Europe / Germany / Schleswig-Holstein / Nordfriesland / NA	anseriformes-wild	54.1814850326718	9.81577342948134
H5N1|2344b|EPI_ISL_11798569|anseriformes|denmark|2_1_1_1_1_1_1_1|2021-10-30	northern europe	denmark	Europe / Denmark / Region Midtjylland / Arhus Kommune / NA	anseriformes-wild	56.2490598335433	9.39675377639095
H5N1|2344b|EPI_ISL_7778773|anseriformes|finland|2_1_1_1_1_1_1_1|2021-05-01	northern europe	finland	Europe / Finland / NA / NA / NA	anseriformes-wild	64.2398144022788	26.1623842060791
H5N1|2344b|EPI_ISL_13369740|anseriformes|united_kingdom|2_1_1_1_1_1_1_1|2021-11-03	northern europe	united kingdom	Europe / United Kingdom / England / NA / NA	anseriformes-wild	54.0438440515314	-2.78687513666638
H5N1|2344b|EPI_ISL_6937114|anseriformes|poland|2_1_1_1_1_1_1_1|2021-11-08	eastern europe	poland	Europe / Poland / Greater Poland Voivodeship / NA / NA	anseriformes-wild	52.3269678786096	17.250141052842
H5N1|2344b|EPI_ISL_6761018|anseriformes|netherlands|2_1_1_1_1_1_1_1|2021-11-11	western europe	netherlands	Europe / Netherlands / Provincie Noord-Holland / NA / NA	anseriformes-wild	52.5811544669078	4.87272777813315
H5N1|2344b|EPI_ISL_6599075|anseriformes|sweden|2_1_1_1_1_1_1_1|2021-11-01	northern europe	sweden	Europe / Sweden / Skane Lan / Svedala Kommun / NA	anseriformes-wild	55.9474024317265	13.595146733816
H5N1|2344b|EPI_ISL_7733048|charadriiformes|germany|2_1_1_1_1_1_1_1|2021-10-12	western europe	germany	Europe / Germany / Lower Saxony / Aurich / NA	charadriiformes-wild	52.7642105761026	9.16783937293005
H5N1|2344b|EPI_ISL_7748001|charadriiformes|germany|2_1_1_1_1_1_1_1|2021-10-14	western europe	germany	Europe / Germany / Schleswig-Holstein / Nordfriesland / NA	charadriiformes-wild	54.1814850326718	9.81577342948134
H5N1|2344b|EPI_ISL_18788588|charadriiformes|denmark|2_1_1_1_1_1_1_1|2021-11-05	northern europe	denmark	NA	charadriiformes-wild	55.9512996898935	10.0707816763207
H5N1|2344b|EPI_ISL_7778766|charadriiformes|finland|2_1_1_1_1_1_1_1|2021-08-01	northern europe	finland	Europe / Finland / NA / NA / NA	charadriiformes-wild	64.2398144022788	26.1623842060791
H5N1|2344b|EPI_ISL_11725988|galliformes|germany|2_1_1_1_1_1_1_1|2021-11-02	western europe	germany	Europe / Germany / Brandenburg / Spree-NeiÃŸe / NA	galliformes-domestic	52.4686720071996	13.4043192497063
H5N1|2344b|EPI_ISL_9012457|galliformes|united_kingdom|2_1_1_1_1_1_1_1|2021-10-24	northern europe	united kingdom	Europe / United Kingdom / Worcestershire / England / NA	galliformes-domestic	54.0438440515314	-2.78687513666638
H5N1|2344b|EPI_ISL_13370562|galliformes|united_kingdom|2_1_1_1_1_1_1_1|2021-12-09	northern europe	united kingdom	Europe / United Kingdom / Scotland / NA / NA	galliformes-domestic	56.7931587491509	-4.20419908814114
H5N1|2344b|EPI_ISL_7452805|galliformes|sweden|2_1_1_1_1_1_1_1|2021-11-30	northern europe	sweden	Europe / Sweden / Skane Lan / Skurups Kommun / NA	galliformes-domestic	55.9474024317265	13.595146733816
H5N1|2344b|EPI_ISL_15518264|galliformes|finland|2_1_1_1_1_1_1_1|2021-09-01	northern europe	finland	Europe / Finland / NA / NA / NA	galliformes-wild	64.2398144022788	26.1623842060791
H5N1|2344b|EPI_ISL_13369399|galliformes|united_kingdom|2_1_1_1_1_1_1_1|2021-11-02	northern europe	united kingdom	Europe / United Kingdom / England / NA / NA	galliformes-wild	54.0438440515314	-2.78687513666638
H5N1|2344b|EPI_ISL_4651963|galliformes|sweden|2_1_1_1_1_1_1_1|2021-09-22	northern europe	sweden	Europe / Sweden / Skane Lan / Kristianstads Kommun / NA	galliformes-wild	55.9474024317265	13.595146733816
H5N1|2344b|EPI_ISL_17447412|carnivora|denmark|2_1_1_1_1_1_1_1|2022-01-17	northern europe	denmark	Europe / Denmark / Region Midtjylland / Norddjurs / NA	mammal	56.2490598335433	9.39675377639095
H5N1|2344b|EPI_ISL_15518268|carnivora|finland|2_1_1_1_1_1_1_1|2021-09-01	northern europe	finland	Europe / Finland / NA / NA / NA	mammal	64.2398144022788	26.1623842060791
H5N1|2344b|EPI_ISL_7778768|strigiformes|finland|2_1_1_1_1_1_1_1|2021-08-01	northern europe	finland	Europe / Finland / NA / NA / NA	other	64.2398144022788	26.1623842060791
H5N1|2344b|EPI_ISL_8377056|pelecaniformes|france|2_1_1_1_1_1_1_1|2021-12-15	western europe	france	Europe / France / Languedoc-Roussillon / Departement de lAude / NA	other	43.7028957316864	2.13543482835379
H5N1|2344b|EPI_ISL_13370617|accipitriformes|united_kingdom|2_1_1_1_1_1_1_1|2021-12-21	northern europe	united kingdom	Europe / United Kingdom / England / NA / NA	other	54.0438440515314	-2.78687513666638
H5N1|2344b|EPI_ISL_7053000|accipitriformes|sweden|2_1_1_1_1_1_1_1|2021-11-09	northern europe	sweden	Europe / Sweden / Skane Lan / Malmo Kommun / NA	other	55.9474024317265	13.595146733816
H5N1|2344b|EPI_ISL_8799552|unknown|united_kingdom|2_1_1_1_1_1_1_1|2021-12-26	northern europe	united kingdom	Europe / United Kingdom / NA / NA / NA	unknown	54.0438440515314	-2.78687513666638
H5N1|2344b|EPI_ISL_5145422|anseriformes|germany|2_1_1_1_1_1_1_1|2021-04-08	western europe	germany	Europe / Germany / Lower Saxony / Leer / NA	anseriformes-wild	52.7642105761026	9.16783937293005
H5N1|2344b|EPI_ISL_5145744|charadriiformes|germany|2_1_1_1_1_1_1_1|2021-07-17	western europe	germany	Europe / Germany / Lower Saxony / Aurich / NA	charadriiformes-wild	52.7642105761026	9.16783937293005
H5N1|2344b|EPI_ISL_5099451|galliformes|germany|2_1_1_1_1_1_1_1|2021-02-23	western europe	germany	Europe / Germany / Lower Saxony / Aurich / NA	galliformes-domestic	52.7642105761026	9.16783937293005
H5N1|2344b|EPI_ISL_7733585|anseriformes|italy|2_1_1_1_1_1_1_1|2021-10-28	southern europe	italy	Europe / Italy / BS / NA / NA	anseriformes-wild	45.6209228193015	9.77073774623
H5N1|2344b|EPI_ISL_7054529|anseriformes|sweden|2_1_1_1_1_1_1_1|2021-11-08	northern europe	sweden	Europe / Sweden / Skane Lan / Malmo Kommun / NA	anseriformes-wild	55.9474024317265	13.595146733816
H5N1|2344b|EPI_ISL_7778880|carnivora|estonia|2_1_1_1_1_1_1_1|2021-11-08	northern europe	estonia	Europe / Estonia / NA / NA / NA	mammal	58.6717397518952	25.5522615433491
H5N1|2344b|EPI_ISL_11019784|carnivora|netherlands|2_1_1_1_1_1_1_1|2022-01-03	western europe	netherlands	Europe / Netherlands / Provincie Noord-Holland / NA / NA	mammal	52.5811544669078	4.87272777813315
H5N1|2344b|EPI_ISL_7635907|accipitriformes|sweden|2_1_1_1_1_1_1_1|2021-11-26	northern europe	sweden	Europe / Sweden / Skane Lan / Svedala Kommun / NA	other	55.9474024317265	13.595146733816
H5N1|2344b|EPI_ISL_17785726|anseriformes|austria|2_1_1_1_1_1_1_1|2022-01-14	western europe	austria	Europe / Austria / Carinthia / Klagenfurt / NA	anseriformes-wild	46.7756065980659	13.9191072983427
H5N1|2344b|EPI_ISL_14760693|anseriformes|italy|2_1_1_1_1_1_1_1|2021-12-07	southern europe	italy	Europe / Italy / NA / NA / NA	anseriformes-wild	42.7080607219025	12.208345049127
H5N1|2344b|EPI_ISL_7733584|anseriformes|italy|2_1_1_1_1_1_1_1|2021-12-01	southern europe	italy	Europe / Italy / BS / NA / NA	anseriformes-wild	45.6209228193015	9.77073774623
H5N1|2344b|EPI_ISL_7267254|anseriformes|netherlands|2_1_1_1_1_1_1_1|2021-11-23	western europe	netherlands	Europe / Netherlands / Provincie Utrecht / NA / NA	anseriformes-wild	52.083727924893	5.16763788059654
H5N1|2344b|EPI_ISL_14389133|charadriiformes|belgium|2_1_1_1_1_1_1_1|2022-01-06	western europe	belgium	Europe / Belgium / Provincie Antwerpen / Kapellen / NA	charadriiformes-wild	51.0391095671615	4.2420548599892
H5N1|2344b|EPI_ISL_14760677|galliformes|italy|2_1_1_1_1_1_1_1|2021-12-04	southern europe	italy	Europe / Italy / NA / NA / NA	galliformes-domestic	42.7080607219025	12.208345049127
H5N1|2344b|EPI_ISL_7733582|galliformes|italy|2_1_1_1_1_1_1_1|2021-11-30	southern europe	italy	Europe / Italy / BS / NA / NA	galliformes-domestic	45.6209228193015	9.77073774623
H5N1|2344b|EPI_ISL_5463793|galliformes|russia|2_1_1_1_1_1_1_1|2021-10-06	central asia	russia	Europe / Russia / Tyumen Oblast / Tyumen / NA	galliformes-domestic	57.6472366156513	69.1218349161945
H5N1|2344b|EPI_ISL_8882216|accipitriformes|italy|2_1_1_1_1_1_1_1|2021-12-27	southern europe	italy	Europe / Italy / NA / NA / NA	other	42.7080607219025	12.208345049127
H5N1|2344b|EPI_ISL_7733597|galliformes|italy|2_1_1_1_1_1_1_1|2021-11-29	southern europe	italy	Europe / Italy / CR / NA / NA	galliformes-domestic	45.6209228193015	9.77073774623
H5N1|2344b|EPI_ISL_2227278|anseriformes|netherlands|2_1_1_1_1_1_1_1|2021-05-09	western europe	netherlands	Europe / Netherlands / Provincie Groningen / Houwerzijl / NA	anseriformes-wild	52.0617180422494	5.94466833784019
H5N1|2344b|EPI_ISL_2194219|carnivora|netherlands|2_1_1_1_1_1_1_1|2021-05-17	western europe	netherlands	Europe / Netherlands / Provincie Groningen / Bellingwolde / NA	mammal	52.0617180422494	5.94466833784019
H5N1|2344b|EPI_ISL_7778765|accipitriformes|finland|2_1_1_1_1_1_1_1|2021-07-01	northern europe	finland	Europe / Finland / NA / NA / NA	other	64.2398144022788	26.1623842060791
H5N1|2344b|EPI_ISL_11259268|anseriformes|ireland|2_1_1_1_1_1_1_1|2021-12-17	northern europe	ireland	Europe / Ireland / NA / NA / NA	anseriformes-wild	53.1625189533631	-8.16313556364258
H5N1|2344b|EPI_ISL_13370564|galliformes|united_kingdom|2_1_1_1_1_1_1_1|2021-12-09	northern europe	united kingdom	Europe / United Kingdom / Northern Ireland / NA / NA	galliformes-domestic	54.0438440515314	-2.78687513666638
H5N1|2344b|EPI_ISL_11259271|galliformes|ireland|2_1_1_1_1_1_1_1|2021-11-22	northern europe	ireland	Europe / Ireland / NA / NA / NA	galliformes-domestic	53.1625189533631	-8.16313556364258
H5N1|2344b|EPI_ISL_11259262|passeriformes|ireland|2_1_1_1_1_1_1_1|2021-12-08	northern europe	ireland	Europe / Ireland / NA / NA / NA	other	53.1625189533631	-8.16313556364258
H5N1|2344b|EPI_ISL_11007531|anseriformes|slovenia|2_1_1_1_1_1_1_1|2021-12-29	southern europe	slovenia	Europe / Slovenia / NA / NA / NA	anseriformes-wild	46.124137393352	14.813678667363
H5N1|2344b|EPI_ISL_11007528|galliformes|slovenia|2_1_1_1_1_1_1_1|2021-12-26	southern europe	slovenia	Europe / Slovenia / NA / NA / NA	galliformes-domestic	46.124137393352	14.813678667363
H5N1|2344b|EPI_ISL_12150666|anseriformes|czechia|2_1_1_1_1_1_1_1|2021-12-18	eastern europe	czechia	Europe / Czech Republic / Jihocesky Kraj / Okres Ceske Budejovice / Nove Hrady, Zip Code: 37401	anseriformes-wild	49.0928166218663	14.4391547985202
H5N1|2344b|EPI_ISL_12754531|galliformes|italy|2_1_1_1_1_1_1_1|2022-03-18	southern europe	italy	Europe / Romania / Judetul Giurgiu / Branistea / NA	galliformes-domestic	41.979336323661	12.7721450906831
H5N1|2344b|EPI_ISL_16810105|charadriiformes|belgium|2_1_1_1_1_1_1_1|2022-09-07	western europe	belgium	Europe / Belgium / Provincie West-Vlaanderen / Nieuwpoort / NA	charadriiformes-wild	51.0391095671615	4.2420548599892
H5N1|2344b|EPI_ISL_16810069|suliformes|belgium|2_1_1_1_1_1_1_1|2022-09-10	western europe	belgium	Europe / Belgium / Provincie Vlaams-Brabant / Kortenaken / NA	other	51.0391095671615	4.2420548599892
H5N1|2344b|EPI_ISL_11897692|galliformes|united_states|2_1_1_1_1_1_1_1|2022-03-11	northern america	united states	north america / united states / maine / york / NA	galliformes-domestic	45.3675354819537	-69.2414491669595
H5N1|2344b|EPI_ISL_18133080|unknown_avian|united_states|2_1_1_1_1_1_1_1|2022-03-11	northern america	united states	NA	other	45.3675354819537	-69.2414491669595
H5N1|2344b|EPI_ISL_11971471|galliformes|united_states|2_1_1_1_1_1_1_1|2022-03-18	northern america	united states	north america / united states / maine / york / NA	galliformes-domestic	45.3675354819537	-69.2414491669595
H5N1|2344b|EPI_ISL_18133052|unknown_avian|united_states|2_1_1_1_1_1_1_1|2022-03-18	northern america	united states	NA	other	45.3675354819537	-69.2414491669595
H5N1|2344b|EPI_ISL_11971472|galliformes|united_states|2_1_1_1_1_1_1_1|2022-03-18	northern america	united states	north america / united states / maine / york / NA	galliformes-domestic	45.3675354819537	-69.2414491669595
H5N1|2344b|EPI_ISL_18133142|unknown_avian|united_states|2_1_1_1_1_1_1_1|2022-03-18	northern america	united states	NA	other	45.3675354819537	-69.2414491669595
