tipnames	virus_subtype	collection_date	collection_datedecimal	collection_datemonth	collection_dateyear	collection_regionname	collection_countryname	collection_countrylat	collection_countrylong	cluster_number	profile	cluster_profileclass	host_order	host_isbird	host_simplifiedhost	tiplocation_lon	tiplocation_lat
H5N1.2344b.EPI_ISL_5463801.galliformes.russia.1_1_2_1_1_1_1_1.2021-09-30	H5N1	2021-09-30	2021.75	2021-09	2021	eastern europe	russia	66.0376616061812	95.7970903417469	profile001	1_1_2_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	46.8369479833559	51.5994582882348
H5N1.2344b.EPI_ISL_5463800.galliformes.russia.1_1_2_1_1_1_1_1.2021-09-30	H5N1	2021-09-30	2021.75	2021-09	2021	eastern europe	russia	66.0376616061812	95.7970903417469	profile001	1_1_2_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	46.8369479833559	51.5994582882348
H5N1.2344b.EPI_ISL_5463799.anseriformes.russia.1_1_2_1_1_1_1_1.2021-09-30	H5N1	2021-09-30	2021.75	2021-09	2021	eastern europe	russia	66.0376616061812	95.7970903417469	profile001	1_1_2_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	46.8369479833559	51.5994582882348
H5N1.2344b.EPI_ISL_5463798.anseriformes.russia.1_1_2_1_1_1_1_1.2021-09-30	H5N1	2021-09-30	2021.75	2021-09	2021	eastern europe	russia	66.0376616061812	95.7970903417469	profile001	1_1_2_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	46.8369479833559	51.5994582882348
H5N1.2344b.EPI_ISL_5463797.anseriformes.russia.1_1_2_1_1_1_1_1.2021-09-30	H5N1	2021-09-30	2021.75	2021-09	2021	eastern europe	russia	66.0376616061812	95.7970903417469	profile001	1_1_2_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	46.8369479833559	51.5994582882348
H5N1.2344b.EPI_ISL_7049600.anseriformes.sweden.49_1_1_1_1_1_1_1.2021-11-05	H5N1	2021-11-05	2021.84	2021-11	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile001	49_1_1_1_1_1_1_1	minor	anseriformes	TRUE	anseriformes-wild	13.595146733816	55.9474024317265
H5N1.NA.EPI_ISL_15837660.galliformes.south_africa.NA.2021-10-10	H5N1	2021-10-10	2021.77	2021-10	2021	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	25.1981253246192	-28.9709136281448
H5N1.NA.EPI_ISL_14934383.galliformes.south_africa.NA.2021-08-16	H5N1	2021-08-16	2021.62	2021-08	2021	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	25.1981253246192	-28.9709136281448
H5N1.NA.EPI_ISL_14711044.galliformes.south_africa.NA.2021-06-08	H5N1	2021-06-08	2021.43	2021-06	2021	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	25.1981253246192	-28.9709136281448
H5N1.2344b.EPI_ISL_13370421.galliformes.united_kingdom.2_1_1_1_1_1_1_1.2021-12-01	H5N1	2021-12-01	2021.92	2021-12	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_13369776.anseriformes.united_kingdom.2_1_1_1_1_1_1_1.2021-11-24	H5N1	2021-11-24	2021.9	2021-11	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_13369740.anseriformes.united_kingdom.2_1_1_1_1_1_1_1.2021-11-03	H5N1	2021-11-03	2021.84	2021-11	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_9029961.anseriformes.united_kingdom.2_1_1_1_1_1_1_1.2021-11-01	H5N1	2021-11-01	2021.83	2021-11	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_9029960.anseriformes.united_kingdom.2_1_1_1_1_1_1_1.2021-11-11	H5N1	2021-11-11	2021.86	2021-11	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_9012572.galliformes.united_kingdom.10_1_1_1_1_1_1_1.2021-10-27	H5N1	2021-10-27	2021.82	2021-10	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	10_1_1_1_1_1_1_1	major	galliformes	TRUE	galliformes-wild	-3.76558183366802	52.3299411115892
H5N1.2344b.EPI_ISL_7053000.accipitriformes.sweden.2_1_1_1_1_1_1_1.2021-11-09	H5N1	2021-11-09	2021.85	2021-11	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile001	2_1_1_1_1_1_1_1	dominant	accipitriformes	TRUE	other	13.595146733816	55.9474024317265
H5N1.2344b.EPI_ISL_6600943.charadriiformes.sweden.2_1_1_1_1_1_1_1.2021-11-09	H5N1	2021-11-09	2021.85	2021-11	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile001	2_1_1_1_1_1_1_1	dominant	charadriiformes	TRUE	charadriiformes-wild	13.595146733816	55.9474024317265
H5N1.2344b.EPI_ISL_6600769.accipitriformes.sweden.2_1_1_1_1_1_1_1.2021-10-29	H5N1	2021-10-29	2021.82	2021-10	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile001	2_1_1_1_1_1_1_1	dominant	accipitriformes	TRUE	other	13.595146733816	55.9474024317265
H5N1.2344b.EPI_ISL_6600745.galliformes.sweden.2_1_1_1_1_1_1_1.2021-10-29	H5N1	2021-10-29	2021.82	2021-10	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-wild	13.595146733816	55.9474024317265
H5N1.2344b.EPI_ISL_6599895.galliformes.sweden.2_1_1_1_1_1_1_1.2021-10-29	H5N1	2021-10-29	2021.82	2021-10	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-wild	13.595146733816	55.9474024317265
H5N1.2344b.EPI_ISL_6596216.anseriformes.sweden.2_1_1_1_1_1_1_1.2021-11-02	H5N1	2021-11-02	2021.84	2021-11	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	13.595146733816	55.9474024317265
H5N1.2344b.EPI_ISL_4651963.galliformes.sweden.2_1_1_1_1_1_1_1.2021-09-22	H5N1	2021-09-22	2021.72	2021-09	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-wild	13.595146733816	55.9474024317265
H5N1.NA.EPI_ISL_15852185.suliformes.south_africa.NA.2021-10-31	H5N1	2021-10-31	2021.83	2021-10	2021	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	NA	NA	suliformes	TRUE	other	25.1981253246192	-28.9709136281448
H5N1.NA.EPI_ISL_14973297.suliformes.south_africa.NA.2021-09-13	H5N1	2021-09-13	2021.7	2021-09	2021	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	NA	NA	suliformes	TRUE	other	25.1981253246192	-28.9709136281448
H5N1.NA.EPI_ISL_14619775.galliformes.south_africa.NA.2021-05-18	H5N1	2021-05-18	2021.38	2021-05	2021	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	25.1981253246192	-28.9709136281448
H5N1.2344b.EPI_ISL_13369399.galliformes.united_kingdom.2_1_1_1_1_1_1_1.2021-11-02	H5N1	2021-11-02	2021.84	2021-11	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-wild	-2.78687513666638	54.0438440515314
H5N1.NA.EPI_ISL_10939258.passeriformes.sweden.NA.2022-01-07	H5N1	2022-01-07	2022.02	2022-01	2022	northern europe	sweden	62.374013544985	16.2835241791686	profile001	NA	NA	passeriformes	TRUE	other	16.2835241791686	62.374013544985
H5N1.2344b.EPI_ISL_9012618.galliformes.united_kingdom.10_1_1_1_1_1_1_1.2021-10-30	H5N1	2021-10-30	2021.83	2021-10	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	10_1_1_1_1_1_1_1	major	galliformes	TRUE	galliformes-domestic	-3.76558183366802	52.3299411115892
H5N1.2344b.EPI_ISL_8809153.anseriformes.united_kingdom.2_1_1_1_1_1_1_1.2021-12-21	H5N1	2021-12-21	2021.97	2021-12	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_7050532.passeriformes.sweden.50_1_1_1_1_1_1_1.2021-11-08	H5N1	2021-11-08	2021.85	2021-11	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile001	50_1_1_1_1_1_1_1	minor	passeriformes	TRUE	other	13.595146733816	55.9474024317265
H5N1.2344b.EPI_ISL_4653177.galliformes.sweden.2_1_1_1_1_1_1_1.2021-09-22	H5N1	2021-09-22	2021.72	2021-09	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-wild	13.595146733816	55.9474024317265
H5N1.NA.EPI_ISL_17885998.anseriformes.united_states.NA.2022-06-23	H5N1	2022-06-23	2022.47	2022-06	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	NA	NA	anseriformes	TRUE	anseriformes-wild	-71.808843036148	42.2600509271849
H5N1.NA.EPI_ISL_17885994.anseriformes.united_states.NA.2022-06-23	H5N1	2022-06-23	2022.47	2022-06	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	NA	NA	anseriformes	TRUE	anseriformes-wild	-71.808843036148	42.2600509271849
H5N1.2344b.EPI_ISL_17785732.anseriformes.austria.2_1_1_1_1_1_1_1.2022-01-24	H5N1	2022-01-24	2022.06	2022-01	2022	western europe	austria	47.5942901543001	14.1261824377155	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	15.014733244016	47.2699907298467
H5N1.2344b.EPI_ISL_17424626.carnivora.france.2_1_1_1_1_1_1_1.2022-06-24	H5N1	2022-06-24	2022.48	2022-06	2022	western europe	france	46.5103009447381	2.5780749353201	profile001	2_1_1_1_1_1_1_1	dominant	carnivora	FALSE	mammal	4.54715006428513	45.5190780558984
H5N1.2344b.EPI_ISL_17424622.carnivora.france.2_1_1_1_1_1_1_1.2022-07-02	H5N1	2022-07-02	2022.5	2022-07	2022	western europe	france	46.5103009447381	2.5780749353201	profile001	2_1_1_1_1_1_1_1	dominant	carnivora	FALSE	mammal	4.54715006428513	45.5190780558984
H5N1.NA.EPI_ISL_16642897.charadriiformes.united_states.NA.2022-03-07	H5N1	2022-03-07	2022.18	2022-03	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	NA	NA	charadriiformes	TRUE	charadriiformes-wild	-71.808843036148	42.2600509271849
H5N1.NA.EPI_ISL_16642896.accipitriformes.united_states.NA.2022-02-27	H5N1	2022-02-27	2022.16	2022-02	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	NA	NA	accipitriformes	TRUE	other	-71.808843036148	42.2600509271849
H5N1.2344b.EPI_ISL_16641793.accipitriformes.united_states.2_1_1_1_1_1_1_1.2022-03-18	H5N1	2022-03-18	2022.21	2022-03	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	2_1_1_1_1_1_1_1	dominant	accipitriformes	TRUE	other	-71.808843036148	42.2600509271849
H5N1.2344b.EPI_ISL_16641792.falconiformes.united_states.2_1_1_1_1_1_1_1.2022-06-22	H5N1	2022-06-22	2022.47	2022-06	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	2_1_1_1_1_1_1_1	dominant	falconiformes	TRUE	other	-71.808843036148	42.2600509271849
H5N1.2344b.EPI_ISL_16641791.falconiformes.united_states.2_1_1_1_1_1_1_1.2022-06-16	H5N1	2022-06-16	2022.45	2022-06	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	2_1_1_1_1_1_1_1	dominant	falconiformes	TRUE	other	-71.808843036148	42.2600509271849
H5N1.2344b.EPI_ISL_16641789.charadriiformes.united_states.2_1_1_1_1_1_1_1.2022-06-15	H5N1	2022-06-15	2022.45	2022-06	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	2_1_1_1_1_1_1_1	dominant	charadriiformes	TRUE	charadriiformes-wild	-71.808843036148	42.2600509271849
H5N1.2344b.EPI_ISL_16641780.anseriformes.united_states.2_1_1_1_1_1_1_1.2022-06-13	H5N1	2022-06-13	2022.45	2022-06	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	-71.808843036148	42.2600509271849
H5N1.2344b.EPI_ISL_16641779.suliformes.united_states.2_1_1_1_1_1_1_1.2022-06-12	H5N1	2022-06-12	2022.44	2022-06	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	2_1_1_1_1_1_1_1	dominant	suliformes	TRUE	other	-71.808843036148	42.2600509271849
H5N1.2344b.EPI_ISL_16641775.passeriformes.united_states.2_1_1_1_1_1_1_1.2022-03-09	H5N1	2022-03-09	2022.18	2022-03	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	2_1_1_1_1_1_1_1	dominant	passeriformes	TRUE	other	-71.808843036148	42.2600509271849
H5N1.2344b.EPI_ISL_16641766.charadriiformes.united_states.2_1_1_1_1_1_1_1.2022-03-06	H5N1	2022-03-06	2022.18	2022-03	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	2_1_1_1_1_1_1_1	dominant	charadriiformes	TRUE	charadriiformes-wild	-71.808843036148	42.2600509271849
H5N1.NA.EPI_ISL_15852183.suliformes.south_africa.NA.2021-10-31	H5N1	2021-10-31	2021.83	2021-10	2021	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	NA	NA	suliformes	TRUE	other	25.1981253246192	-28.9709136281448
H5N1.NA.EPI_ISL_15852182.suliformes.south_africa.NA.2021-10-28	H5N1	2021-10-28	2021.82	2021-10	2021	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	NA	NA	suliformes	TRUE	other	25.1981253246192	-28.9709136281448
H5N1.NA.EPI_ISL_15852179.galliformes.south_africa.NA.2021-10-27	H5N1	2021-10-27	2021.82	2021-10	2021	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	25.1981253246192	-28.9709136281448
H5N1.NA.EPI_ISL_14918031.pelecaniformes.south_africa.NA.2021-06-19	H5N1	2021-06-19	2021.46	2021-06	2021	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	NA	NA	pelecaniformes	TRUE	other	25.1981253246192	-28.9709136281448
H5N1.NA.EPI_ISL_14573124.anseriformes.south_africa.NA.2021-05-13	H5N1	2021-05-13	2021.36	2021-05	2021	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	NA	NA	anseriformes	TRUE	anseriformes-wild	25.1981253246192	-28.9709136281448
H5N1.2344b.EPI_ISL_13370679.charadriiformes.united_kingdom.1_1_2_1_1_1_1_1.2022-01-08	H5N1	2022-01-08	2022.02	2022-01	2022	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	1_1_2_1_1_1_1_1	dominant	charadriiformes	TRUE	charadriiformes-wild	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_13370627.anseriformes.united_kingdom.2_1_1_1_1_1_1_1.2021-12-31	H5N1	2021-12-31	2022	2021-12	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_13370624.anseriformes.united_kingdom.2_1_1_1_1_1_1_1.2021-12-29	H5N1	2021-12-29	2021.99	2021-12	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_13370623.galliformes.united_kingdom.2_1_1_1_1_1_1_1.2021-12-29	H5N1	2021-12-29	2021.99	2021-12	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_13370622.anseriformes.united_kingdom.2_1_1_1_1_1_1_1.2021-12-29	H5N1	2021-12-29	2021.99	2021-12	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-domestic	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_13370617.accipitriformes.united_kingdom.2_1_1_1_1_1_1_1.2021-12-21	H5N1	2021-12-21	2021.97	2021-12	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	2_1_1_1_1_1_1_1	dominant	accipitriformes	TRUE	other	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_13370611.anseriformes.united_kingdom.2_1_1_1_1_1_1_1.2021-12-15	H5N1	2021-12-15	2021.95	2021-12	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	-4.20419908814114	56.7931587491509
H5N1.2344b.EPI_ISL_13370572.anseriformes.united_kingdom.2_1_1_1_1_1_1_1.2021-12-12	H5N1	2021-12-12	2021.95	2021-12	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-domestic	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_13370519.anseriformes.united_kingdom.2_1_1_1_1_1_1_1.2021-12-06	H5N1	2021-12-06	2021.93	2021-12	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-domestic	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_13370512.anseriformes.united_kingdom.2_1_1_1_1_1_1_1.2021-12-03	H5N1	2021-12-03	2021.92	2021-12	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_13370249.anseriformes.united_kingdom.2_1_1_1_1_1_1_1.2021-11-30	H5N1	2021-11-30	2021.91	2021-11	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-domestic	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_13369767.galliformes.united_kingdom.1_1_2_1_1_1_1_1.2021-11-20	H5N1	2021-11-20	2021.88	2021-11	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	1_1_2_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_13369758.anseriformes.united_kingdom.2_1_1_1_1_1_1_1.2021-11-15	H5N1	2021-11-15	2021.87	2021-11	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_13369398.accipitriformes.united_kingdom.1_1_2_1_1_1_1_1.2021-11-02	H5N1	2021-11-02	2021.84	2021-11	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	1_1_2_1_1_1_1_1	dominant	accipitriformes	TRUE	other	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_11561589.galliformes.united_kingdom.2_1_1_1_1_1_1_1.2022-02-02	H5N1	2022-02-02	2022.09	2022-02	2022	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	-2.78687513666638	54.0438440515314
H5N1.NA.EPI_ISL_10894901.anseriformes.sweden.NA.2021-12-21	H5N1	2021-12-21	2021.97	2021-12	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile001	NA	NA	anseriformes	TRUE	anseriformes-wild	16.2835241791686	62.374013544985
H5N1.NA.EPI_ISL_9651560.charadriiformes.sweden.NA.2021-12-21	H5N1	2021-12-21	2021.97	2021-12	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile001	NA	NA	charadriiformes	TRUE	charadriiformes-wild	16.2835241791686	62.374013544985
H5N1.NA.EPI_ISL_9650269.anseriformes.sweden.NA.2021-12-20	H5N1	2021-12-20	2021.97	2021-12	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile001	NA	NA	anseriformes	TRUE	anseriformes-wild	16.2835241791686	62.374013544985
H5N1.NA.EPI_ISL_9648464.anseriformes.sweden.NA.2021-12-18	H5N1	2021-12-18	2021.96	2021-12	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile001	NA	NA	anseriformes	TRUE	anseriformes-wild	16.2835241791686	62.374013544985
H5N1.2344b.EPI_ISL_7452805.galliformes.sweden.2_1_1_1_1_1_1_1.2021-11-30	H5N1	2021-11-30	2021.91	2021-11	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	13.595146733816	55.9474024317265
H5N1.NA.EPI_ISL_17791407.galliformes.netherlands.NA.2020-12-14	H5N1	2020-12-14	2020.95	2020-12	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	5.56251311224367	52.2573048104135
H5N1.2344b.EPI_ISL_14064699.passeriformes.japan.2_1_1_1_1_1_1_1.2022-02-07	H5N1	2022-02-07	2022.1	2022-02	2022	eastern asia	japan	37.3996665395305	137.574137168765	profile001	2_1_1_1_1_1_1_1	dominant	passeriformes	TRUE	other	142.542521870972	43.3824165431654
H5N1.2344b.EPI_ISL_2227277.anseriformes.netherlands.2_1_1_1_1_1_1_1.2021-05-13	H5N1	2021-05-13	2021.36	2021-05	2021	western europe	netherlands	52.2573048104135	5.56251311224367	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	5.94466833784019	52.0617180422494
H5N8.2344b.EPI_ISL_7598788.anseriformes.belgium.3_2_3_1_1_2_1_2.2020-12-03	H5N8	2020-12-03	2020.92	2020-12	2020	western europe	belgium	50.64017310615	4.66939027974939	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	4.2420548599892	51.0391095671615
H5N8.2344b.EPI_ISL_7597827.podicipediformes.belgium.3_2_3_1_1_2_1_2.2020-11-24	H5N8	2020-11-24	2020.9	2020-11	2020	western europe	belgium	50.64017310615	4.66939027974939	profile002	3_2_3_1_1_2_1_2	dominant	podicipediformes	TRUE	other	4.2420548599892	51.0391095671615
H5N8.2344b.EPI_ISL_5061390.anseriformes.germany.3_2_3_1_1_2_1_2.2020-11-03	H5N8	2020-11-03	2020.84	2020-11	2020	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	9.81577342948134	54.1814850326718
H5N8.2344b.EPI_ISL_5058855.anseriformes.germany.3_2_3_1_1_2_1_2.2020-11-02	H5N8	2020-11-02	2020.84	2020-11	2020	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	9.81577342948134	54.1814850326718
H5N8.2344b.EPI_ISL_5057963.anseriformes.germany.3_2_3_1_1_2_1_2.2020-11-01	H5N8	2020-11-01	2020.83	2020-11	2020	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	9.81577342948134	54.1814850326718
H5N8.NA.EPI_ISL_5057876.anseriformes.germany.NA.2020-11-01	H5N8	2020-11-01	2020.83	2020-11	2020	western europe	germany	51.0533277435649	10.373650933319	profile002	NA	NA	anseriformes	TRUE	anseriformes-wild	9.81577342948134	54.1814850326718
H5N8.2344b.EPI_ISL_5057875.anseriformes.germany.3_2_3_1_1_2_1_2.2020-10-30	H5N8	2020-10-30	2020.83	2020-10	2020	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	9.81577342948134	54.1814850326718
H5N8.2344b.EPI_ISL_5057874.anseriformes.germany.3_2_3_1_1_2_1_2.2020-10-30	H5N8	2020-10-30	2020.83	2020-10	2020	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	9.81577342948134	54.1814850326718
H5N8.2344b.EPI_ISL_5057856.falconiformes.germany.3_2_3_1_1_2_1_2.2020-10-26	H5N8	2020-10-26	2020.82	2020-10	2020	western europe	germany	51.0533277435649	10.373650933319	profile002	3_2_3_1_1_2_1_2	dominant	falconiformes	TRUE	other	9.81577342948134	54.1814850326718
H5N8.NA.EPI_ISL_4061481.galliformes.nigeria.NA.2021-02-10	H5N8	2021-02-10	2021.11	2021-02	2021	western africa	nigeria	9.58907159716497	8.08769036750384	profile002	NA	NA	galliformes	TRUE	galliformes-domestic	8.08769036750384	9.58907159716497
H5N8.2344b.EPI_ISL_3128522.anseriformes.sweden.3_2_3_1_1_2_1_2.2021-04-06	H5N8	2021-04-06	2021.26	2021-04	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	12.8595382920252	58.2955067014075
H5N8.2344b.EPI_ISL_3128152.anseriformes.sweden.3_2_3_1_1_2_1_2.2021-03-25	H5N8	2021-03-25	2021.23	2021-03	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	14.3747945686103	60.9480775654018
H5N8.2344b.EPI_ISL_3127850.anseriformes.sweden.3_2_3_1_1_2_1_2.2021-03-29	H5N8	2021-03-29	2021.24	2021-03	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	14.3747945686103	60.9480775654018
H5N8.2344b.EPI_ISL_1123360.anseriformes.united_kingdom.3_2_3_1_1_2_1_2.2020-12-01	H5N8	2020-12-01	2020.92	2020-12	2020	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	-2.78687513666638	54.0438440515314
H5N8.2344b.EPI_ISL_995172.galliformes.united_kingdom.3_2_3_1_1_2_1_2.2020-12-31	H5N8	2020-12-31	2021	2020-12	2020	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	-2.78687513666638	54.0438440515314
