virus.subtype,isolate.id,isolate.name,collection.date,collection.datedecimal,collection.datemonth,host.class,host.order,host.family,host.sciname,host.commonname,host.isbird,host.isdomestic,collection.region.name,collection.country.name,collection.country.code,collection.country.lat,collection.country.long,collection.subdiv1.name,collection.subdiv1.code,collection.subdiv1.lat,collection.subdiv1.long,clade,collection.original,cluster.pb2,cluster.pb1,cluster.pa,cluster.ha,cluster.np,cluster.na,cluster.mp,cluster.ns,cluster.profile,profile.lab,cluster.genome,...1
H5N1,EPI_ISL_9304992,A/barnacle goose/Netherlands/22000551-002/2022,2021-12-31,2021.997,2021-12,anseriformes_wild,anseriformes,Anatidae,branta leucopsis,barnacle goose,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,fryslân,nl.fr,53.1100430768808,5.84863928632393,2344b,Europe / Netherlands / Provincie Friesland / NA / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2195
H5N1,EPI_ISL_9603819,A/goose/Czech Republic/22608-2T/2021,2021-11-18,2021.879,2021-11,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,jihočeský,cz.ck,49.0928166218663,14.4391547985202,2344b,"Europe / Czech Republic / Jihocesky Kraj / Okres Ceske Budejovice / NovÃ© Hrady, ByÅˆov",2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,687
H5N1,EPI_ISL_9603901,A/goose/Czech Republic/22608-3T/2021,2021-11-18,2021.879,2021-11,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,jihočeský,cz.ck,49.0928166218663,14.4391547985202,2344b,"Europe / Czech Republic / Jihocesky Kraj / Okres Ceske Budejovice / NovÃ© Hrady, ByÅˆov",2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,687
H5N1,EPI_ISL_9603916,A/mute swan/Czech Republic/22477-1/2021,2021-12-11,2021.863,2021-11,anseriformes_wild,anseriformes,Anatidae,cygnus olor,mute swan,bird,wild,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,zlínský,cz.zk,49.2395239668424,17.7694110590927,2344b,"Europe / Czech Republic / Zlinsky Kraj / Okres Kromeriz / Doubravicky pond, GPS: 49Â°1717.233N, 17Â°2825.407E",2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,700
H5N1,EPI_ISL_9603918,A/mute swan/Czech Republic/22477-2/2021,2021-12-11,2021.863,2021-11,anseriformes_wild,anseriformes,Anatidae,cygnus olor,mute swan,bird,wild,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,zlínský,cz.zk,49.2395239668424,17.7694110590927,2344b,"Europe / Czech Republic / Zlinsky Kraj / Okres Kromeriz / Doubravicky pond, GPS: 49Â°1717.233N, 17Â°2825.407E",2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,700
H5N1,EPI_ISL_9603920,A/mute swan/Czech Republic/22380/2021,2021-11-15,2021.871,2021-11,anseriformes_wild,anseriformes,Anatidae,cygnus olor,mute swan,bird,wild,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,královéhradecký,cz.hk,50.3852537596798,15.8661896036913,2344b,"Europe / Czech Republic / Kralovehradecky Kraj / Okres Jicin / Ostruzensky pond, GPS: 50Â°2633,355N 15Â°1839,041E",2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,691
H5N1,EPI_ISL_9603922,A/mute swan/Czech Republic/22684/2021,2021-11-15,2021.871,2021-11,anseriformes_wild,anseriformes,Anatidae,cygnus olor,mute swan,bird,wild,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,olomoucký,cz.ok,49.7786245115919,17.190355445158,2344b,"Europe / Czech Republic / Olomoucky Kraj / Okres Prerov / Na hrazi pond, GPS: 49,3582233N, 17,3050758E",2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,694
H5N1,EPI_ISL_9603924,A/goose/Czech Republic/22750/2021,2021-11-19,2021.882,2021-11,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,jihočeský,cz.ck,49.0928166218663,14.4391547985202,2344b,"Europe / Czech Republic / Jihocesky Kraj / Okres Ceske Budejovice / NovÃ© Hrady, Velebil pond",2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,687
H5N1,EPI_ISL_9603927,A/mute swan/Czech Republic/25702-2/2021,2021-12-20,2021.967,2021-12,anseriformes_wild,anseriformes,Anatidae,cygnus olor,mute swan,bird,wild,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,olomoucký,cz.ok,49.7786245115919,17.190355445158,2344b,Europe / Czech Republic / Olomoucky Kraj / Okres Prostejov / VÃ­cemeÅ™ice,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,694
H5N1,EPI_ISL_9603929,A/chicken/Czech Republic/25690/2021,2021-12-22,2021.973,2021-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,ústecký,cz.uk,50.5294097303953,13.8509106160886,2344b,"Europe / Czech Republic / Ustecky Kraj / Okres Litomerice / Libotenice, GPS: 50Â°288.285N, 14Â°1346.778E",2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,699
H5N1,EPI_ISL_9603931,A/pheasant/Czech Republic/25827-1/2021,2021-12-25,2021.981,2021-12,galliformes_wild,galliformes,Phasianidae,phasianidae sp. (pheasant sp.),pheasant sp.,bird,wild,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,jihomoravský,cz.bk,49.0792008172895,16.6634176148425,2344b,Europe / Czech Republic / South Moravian Region / Okres Hodonin / JarohnÄ›vice-MistÅ™Ã­n,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,688
H5N1,EPI_ISL_9603937,A/pheasant/Czech Republic/25827-2/2021,2021-12-25,2021.981,2021-12,galliformes_wild,galliformes,Phasianidae,phasianidae sp. (pheasant sp.),pheasant sp.,bird,wild,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,jihomoravský,cz.bk,49.0792008172895,16.6634176148425,2344b,Europe / Czech Republic / South Moravian Region / Okres Hodonin / JarohnÄ›vice-MistÅ™Ã­n,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,688
H5N1,EPI_ISL_9603939,A/pheasant/Czech Republic/25827-3/2021,2021-12-25,2021.981,2021-12,galliformes_wild,galliformes,Phasianidae,phasianidae sp. (pheasant sp.),pheasant sp.,bird,wild,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,jihomoravský,cz.bk,49.0792008172895,16.6634176148425,2344b,Europe / Czech Republic / South Moravian Region / Okres Hodonin / JarohnÄ›vice-MistÅ™Ã­n,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,688
H5N1,EPI_ISL_9603943,A/mute swan/Czech Republic/785/2022,2022-10-01,2022.025,2022-01,anseriformes_wild,anseriformes,Anatidae,cygnus olor,mute swan,bird,wild,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,středočeský,cz.sk,49.9969098943343,14.5545810187162,2344b,"Europe / Czech Republic / Stredocesky Kraj / Okres Praha-Zapad / Davle, GPS: 49.8909144N, 14.4011586E",2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,698
H5N1,EPI_ISL_9616210,A/gadwall/Netherlands/22000307-001/2022,2022-04-01,2022.008,2022-01,anseriformes_wild,anseriformes,Anatidae,mareca strepera,gadwall,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,noord-holland,nl.nh,52.5811544669078,4.87272777813315,2344b,Europe / Netherlands / Provincie Noord-Holland / NA / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2201
H5N1,EPI_ISL_9616212,A/red knot/Netherlands/22000409-002/2022,2022-06-01,2022.014,2022-01,charadriiformes_wild,charadriiformes,Scolopacidae,calidris canutus,red knot,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,noord-holland,nl.nh,52.5811544669078,4.87272777813315,2344b,Europe / Netherlands / Provincie Noord-Holland / NA / NA,2,1,1,1,7,1,1,1,2_1_1_1_7_1_1_1,H5N1/2021/R12_Europe,2,2201
H5N1,EPI_ISL_9616263,A/brant goose/Netherlands/22000648-002/2022,2022-11-01,2022.027,2022-01,anseriformes_wild,anseriformes,Anatidae,branta bernicla,brant,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,zeeland,nl.ze,51.4517197034959,3.83526799798383,2344b,Europe / Netherlands / Provincie Zeeland / NA / NA,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,2204
H5N1,EPI_ISL_9616265,A/red fox/Netherlands/22001901-005/2022,2022-01-27,2022.071,2022-01,carnivora_wild,carnivora,Canidae,Vulpes vulpes,red fox,other,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,utrecht,nl.ut,52.083727924893,5.16763788059654,2344b,Europe / Netherlands / Provincie Utrecht / NA / NA,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,2203
H5N1,EPI_ISL_9616266,A/polecat/Netherlands/22002047-001/2022,2022-01-24,2022.063,2022-01,carnivora_wild,carnivora,Mustelidae,mustelid sp.,mustelid sp.,other,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,gelderland,nl.ge,52.0617180422494,5.94466833784019,2344b,Europe / Netherlands / Provincie Gelderland / NA / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2196
H5N1,EPI_ISL_9616271,A/red fox/Netherlands/22002190-003/2022,2022-01-31,2022.082,2022-01,carnivora_wild,carnivora,Canidae,Vulpes vulpes,red fox,other,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,flevoland,nl.fl,52.5266976905946,5.60009163363913,2344b,Europe / Netherlands / Provincie Flevoland / NA / NA,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,2194
H5N1,EPI_ISL_9616272,A/red fox/Netherlands/22002191-003/2022,2022-01-31,2022.082,2022-01,carnivora_wild,carnivora,Canidae,Vulpes vulpes,red fox,other,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,utrecht,nl.ut,52.083727924893,5.16763788059654,2344b,Europe / Netherlands / Provincie Utrecht / NA / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2203
H5N1,EPI_ISL_10255580,A/wild bird/Netherlands/22002833-002/2022,2022-04-02,2022.093,2022-02,na_wild,na,NA,aves sp.,bird sp.,other,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,gelderland,nl.ge,52.0617180422494,5.94466833784019,2344b,Europe / Netherlands / Provincie Gelderland / NA / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2196
H5N1,EPI_ISL_10255581,A/red fox/Netherlands/22002992-003/2022,2022-11-02,2022.112,2022-02,carnivora_wild,carnivora,Canidae,Vulpes vulpes,red fox,other,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,gelderland,nl.ge,52.0617180422494,5.94466833784019,2344b,Europe / Netherlands / Provincie Gelderland / NA / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2196
H5N1,EPI_ISL_10255587,A/red fox/Netherlands/22002993-003 /2022,2022-11-02,2022.112,2022-02,carnivora_wild,carnivora,Canidae,Vulpes vulpes,red fox,other,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,noord-holland,nl.nh,52.5811544669078,4.87272777813315,2344b,Europe / Netherlands / Provincie Noord-Holland / NA / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2201
H5N1,EPI_ISL_10943657,A/northern goshawk/Sweden/SVA220210SZ0305/FP000317/O-2022,2022-01-25,2022.066,2022-01,accipitriformes_wild,accipitriformes,Accipitridae,accipiter gentilis,eurasian goshawk,bird,wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,västra götaland,se.vg,58.2955067014075,12.8595382920252,2344b,Europe / Sweden / Vastra Gotalands Lan / Goteborgs Kommun / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2934
H5N1,EPI_ISL_10992813,A/Mallard/Netherlands/1/2022,2022-12-02,2022.115,2022-02,anseriformes_wild,anseriformes,Anatidae,anas platyrhynchos,mallard,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,zuid-holland,na,51.9374604216783,4.46477045234472,2344b,Europe / Netherlands / Oud Alblas / NA / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2206
H5N1,EPI_ISL_10993074,A/Mallard/Netherlands/2/2022,2022-02-14,2022.121,2022-02,anseriformes_wild,anseriformes,Anatidae,anas platyrhynchos,mallard,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,zuid-holland,na,51.9374604216783,4.46477045234472,2344b,Europe / Netherlands / Oud Alblas / NA / NA,2,1,2,1,1,1,1,1,2_1_2_1_1_1_1_1,H5N1/2021/R6_Europe,3,2206
H5N1,EPI_ISL_10993075,A/Mallard/Netherlands/4/2021,2021-11-29,2021.91,2021-11,anseriformes_wild,anseriformes,Anatidae,anas platyrhynchos,mallard,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,noord-holland,nl.nh,52.5811544669078,4.87272777813315,2344b,"Europe / Netherlands / Zwaagdijk, Eendenkooi Zwaagdijk / NA / NA",1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,2201
H5N1,EPI_ISL_10993076,A/Mallard/Netherlands/5/2021,2021-11-29,2021.91,2021-11,anseriformes_wild,anseriformes,Anatidae,anas platyrhynchos,mallard,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,noord-holland,nl.nh,52.5811544669078,4.87272777813315,2344b,"Europe / Netherlands / Zwaagdijk, Eendenkooi Zwaagdijk / NA / NA",1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,2201
H5N1,EPI_ISL_10993105,A/Mallard/Netherlands/6/2021,2021-11-29,2021.91,2021-11,anseriformes_wild,anseriformes,Anatidae,anas platyrhynchos,mallard,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,noord-holland,nl.nh,52.5811544669078,4.87272777813315,2344b,"Europe / Netherlands / Zwaagdijk, Eendenkooi Zwaagdijk / NA / NA",1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,2201
H5N1,EPI_ISL_10993134,A/Mallard/Netherlands/7/2021,2021-11-29,2021.91,2021-11,anseriformes_wild,anseriformes,Anatidae,anas platyrhynchos,mallard,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,noord-holland,nl.nh,52.5811544669078,4.87272777813315,2344b,"Europe / Netherlands / Zwaagdijk, Eendenkooi Zwaagdijk / NA / NA",1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,2201
H5N1,EPI_ISL_11259264,A/mute_swan/Ireland/033169_22VIR1325-14/2021,2021-11-15,2021.871,2021-11,anseriformes_wild,anseriformes,Anatidae,cygnus olor,mute swan,bird,wild,northern europe,ireland,irl,53.1625189533631,-8.16313556364258,NA,NA,NA,NA,2344b,Europe / Ireland / NA / NA / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,3759
H5N1,EPI_ISL_11259265,A/peregrine_falcon/Ireland/000191_22VIR1325-15/2022,2022-05-01,2022.011,2022-01,falconiformes_wild,falconiformes,Falconidae,falco peregrinus,peregrine falcon,bird,wild,northern europe,ireland,irl,53.1625189533631,-8.16313556364258,NA,NA,NA,NA,2344b,Europe / Ireland / NA / NA / NA,2,1,1,1,7,1,1,1,2_1_1_1_7_1_1_1,H5N1/2021/R12_Europe,2,3759
H5N1,EPI_ISL_11259266,A/mute_swan/Ireland/033945_22VIR1325-16/2021,2021-11-19,2021.882,2021-11,anseriformes_wild,anseriformes,Anatidae,cygnus olor,mute swan,bird,wild,northern europe,ireland,irl,53.1625189533631,-8.16313556364258,NA,NA,NA,NA,2344b,Europe / Ireland / NA / NA / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,3759
H5N1,EPI_ISL_11259267,A/turkey/Ireland/035425_22VIR1325-17/2021,2021-06-12,2021.929,2021-12,galliformes_domestic,galliformes,Phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),bird,domestic,northern europe,ireland,irl,53.1625189533631,-8.16313556364258,NA,NA,NA,NA,2344b,Europe / Ireland / NA / NA / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,3759
H5N1,EPI_ISL_11259268,A/duck/Ireland/036646_22VIR1325-18/2021,2021-12-17,2021.959,2021-12,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,northern europe,ireland,irl,53.1625189533631,-8.16313556364258,NA,NA,NA,NA,2344b,Europe / Ireland / NA / NA / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,3759
H5N1,EPI_ISL_11259269,A/turkey/Ireland/033674_22VIR1325-19/2021,2021-11-19,2021.882,2021-11,galliformes_domestic,galliformes,Phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),bird,domestic,northern europe,ireland,irl,53.1625189533631,-8.16313556364258,NA,NA,NA,NA,2344b,Europe / Ireland / NA / NA / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,3759
H5N1,EPI_ISL_11259270,A/mute_swan/Ireland/032363_22VIR1325-1/2021,2021-08-11,2021.852,2021-11,anseriformes_wild,anseriformes,Anatidae,cygnus olor,mute swan,bird,wild,northern europe,ireland,irl,53.1625189533631,-8.16313556364258,NA,NA,NA,NA,2344b,Europe / Ireland / NA / NA / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,3759
H5N1,EPI_ISL_11259271,A/broiler/Ireland/033734_22VIR1325-20/2021,2021-11-22,2021.89,2021-11,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,northern europe,ireland,irl,53.1625189533631,-8.16313556364258,NA,NA,NA,NA,2344b,Europe / Ireland / NA / NA / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,3759
H5N1,EPI_ISL_11259272,A/layer/Ireland/034424_22VIR1325-21/2021,2021-11-29,2021.91,2021-11,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,northern europe,ireland,irl,53.1625189533631,-8.16313556364258,NA,NA,NA,NA,2344b,Europe / Ireland / NA / NA / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,3759
H5N1,EPI_ISL_11259273,A/duck/Ireland/036105_22VIR1325-22/2021,2021-11-12,2021.942,2021-12,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,northern europe,ireland,irl,53.1625189533631,-8.16313556364258,NA,NA,NA,NA,2344b,Europe / Ireland / NA / NA / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,3759
H5N1,EPI_ISL_11259274,A/white-tailed_eagle/Ireland/032034_22VIR1325-23/2021,2021-03-11,2021.838,2021-11,accipitriformes_wild,accipitriformes,Accipitridae,haliaeetus albicilla,white-tailed eagle,bird,wild,northern europe,ireland,irl,53.1625189533631,-8.16313556364258,NA,NA,NA,NA,2344b,Europe / Ireland / NA / NA / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,3759
H5N1,EPI_ISL_11259275,A/whooper_swan/Ireland/032444_22VIR1325-2/2021,2021-09-11,2021.855,2021-11,anseriformes_wild,anseriformes,Anatidae,cygnus cygnus,whooper swan,bird,wild,northern europe,ireland,irl,53.1625189533631,-8.16313556364258,NA,NA,NA,NA,2344b,Europe / Ireland / NA / NA / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,3759
H5N1,EPI_ISL_11259276,A/peregrine_falcon/Ireland/032476_22VIR1325-3/2021,2021-10-11,2021.858,2021-11,falconiformes_wild,falconiformes,Falconidae,falco peregrinus,peregrine falcon,bird,wild,northern europe,ireland,irl,53.1625189533631,-8.16313556364258,NA,NA,NA,NA,2344b,Europe / Ireland / NA / NA / NA,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,3759
H5N1,EPI_ISL_11259277,A/whooper_swan/Ireland/032960_22VIR1325-4/2021,2021-12-11,2021.863,2021-11,anseriformes_wild,anseriformes,Anatidae,cygnus cygnus,whooper swan,bird,wild,northern europe,ireland,irl,53.1625189533631,-8.16313556364258,NA,NA,NA,NA,2344b,Europe / Ireland / NA / NA / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,3759
H5N1,EPI_ISL_11259278,A/magpie/Ireland/032958_22VIR1325-5/2021,2021-12-11,2021.863,2021-11,passeriformes_wild,passeriformes,Corvidae,pica pica,eurasian magpie,bird,wild,northern europe,ireland,irl,53.1625189533631,-8.16313556364258,NA,NA,NA,NA,2344b,Europe / Ireland / NA / NA / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,3759
H5N1,EPI_ISL_11259279,A/greylag_goose/Ireland/032969_22VIR1325-6/2021,2021-11-15,2021.871,2021-11,anseriformes_wild,anseriformes,Anatidae,anser anser,greylag goose,bird,wild,northern europe,ireland,irl,53.1625189533631,-8.16313556364258,NA,NA,NA,NA,2344b,Europe / Ireland / NA / NA / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,3759
H5N1,EPI_ISL_11259280,A/greylag_goose/Ireland/033062_22VIR1325-7/2021,2021-11-15,2021.871,2021-11,anseriformes_wild,anseriformes,Anatidae,anser anser,greylag goose,bird,wild,northern europe,ireland,irl,53.1625189533631,-8.16313556364258,NA,NA,NA,NA,2344b,Europe / Ireland / NA / NA / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,3759
H5N1,EPI_ISL_11259281,A/white-fronted_goose/Ireland/033181_22VIR1325-8/2021,2021-11-15,2021.871,2021-11,anseriformes_wild,anseriformes,Anatidae,anser albifrons/erythropus,greater/lesser white-fronted goose,bird,wild,northern europe,ireland,irl,53.1625189533631,-8.16313556364258,NA,NA,NA,NA,2344b,Europe / Ireland / NA / NA / NA,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,3759
H5N1,EPI_ISL_11259282,A/brent_goose/Ireland/033257_22VIR1325-9/2021,2021-11-16,2021.874,2021-11,anseriformes_wild,anseriformes,Anatidae,branta bernicla,brant,bird,wild,northern europe,ireland,irl,53.1625189533631,-8.16313556364258,NA,NA,NA,NA,2344b,Europe / Ireland / NA / NA / NA,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,3759
H5N1,EPI_ISL_11259283,A/fox/Ireland/3866_22VIR2064-1/2022,2022-02-14,2022.121,2022-02,carnivora_wild,carnivora,Canidae,Vulpes vulpes,red fox,other,wild,northern europe,ireland,irl,53.1625189533631,-8.16313556364258,NA,NA,NA,NA,2344b,Europe / Ireland / NA / NA / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,3759
H5N1,EPI_ISL_11259284,A/goose/Ireland/3869_22VIR2064-2/2022,2022-02-14,2022.121,2022-02,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,northern europe,ireland,irl,53.1625189533631,-8.16313556364258,NA,NA,NA,NA,2344b,Europe / Ireland / NA / NA / NA,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,3759
H5N1,EPI_ISL_11259285,A/stork/Spain/442-8_22VIR2142-12/2022,2022-03-02,2022.09,2022-02,ciconiiformes_wild,ciconiiformes,Ciconiidae,ciconiidae sp.,stork sp.,bird,wild,western europe,france,fra,46.5103009447381,2.5780749353201,auvergne-rhône-alpes,fr.ar,45.5190780558984,4.54715006428513,2344b,Europe / Spain / NA / NA / NA,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,934
H5N1,EPI_ISL_11259287,A/stork/Spain/538-2_22VIR2142-14/2022,2022-03-02,2022.09,2022-02,ciconiiformes_wild,ciconiiformes,Ciconiidae,ciconiidae sp.,stork sp.,bird,wild,western europe,france,fra,46.5103009447381,2.5780749353201,auvergne-rhône-alpes,fr.ar,45.5190780558984,4.54715006428513,2344b,Europe / Spain / NA / NA / NA,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,934
H5N1,EPI_ISL_11259288,A/common_crane/Spain/597-2_22VIR2142-15/2022,2022-02-14,2022.121,2022-02,anseriformes_wild,anseriformes,Anatidae,anas crecca,green-winged teal,bird,wild,western europe,france,fra,46.5103009447381,2.5780749353201,auvergne-rhône-alpes,fr.ar,45.5190780558984,4.54715006428513,2344b,Europe / Spain / NA / NA / NA,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,934
H5N1,EPI_ISL_11259289,A/gray_heron/Spain/602-1_22VIR2142-17/2022,2022-10-02,2022.11,2022-02,pelecaniformes_wild,pelecaniformes,Ardeidae,ardea cinerea,grey heron,bird,wild,western europe,france,fra,46.5103009447381,2.5780749353201,auvergne-rhône-alpes,fr.ar,45.5190780558984,4.54715006428513,2344b,Europe / Spain / NA / NA / NA,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,934
H5N1,EPI_ISL_11259290,A/stork/Spain/729-1_22VIR2142-18/2022,2022-02-22,2022.142,2022-02,ciconiiformes_wild,ciconiiformes,Ciconiidae,ciconiidae sp.,stork sp.,bird,wild,western europe,france,fra,46.5103009447381,2.5780749353201,auvergne-rhône-alpes,fr.ar,45.5190780558984,4.54715006428513,2344b,Europe / Spain / NA / NA / NA,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,934
