tipnames	collection_date	collection_datedecimal	collection_datemonth	collection_dateyear	collection_regionname	collection_countryname	collection_countrylat	collection_countrylong	cluster_number	profile	cluster_profileclass	host_order	host_isbird	host_simplifiedhost	tiplocation_lon	tiplocation_lat
H5N8.2344b.EPI_ISL_1240997.accipitriformes.japan.6_1_5_2_1_3_1_2.2021-03-03	2021-03-03	2021.17	2021-03	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	accipitriformes	TRUE	other	139.818920628006	36.6894768729176
H5N8.2344b.EPI_ISL_2932612.anseriformes.kazakhstan.3_2_3_1_1_2_1_2.2020-09-22	2020-09-22	2020.72	2020-09	2020	central asia	kazakhstan	48.3645677524915	67.2060737287064	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	69.2722074369824	53.8421826489217
H5N8.2344b.EPI_ISL_2932600.anseriformes.kazakhstan.3_2_3_1_1_2_1_2.2020-09-01	2020-09-01	2020.67	2020-09	2020	central asia	kazakhstan	48.3645677524915	67.2060737287064	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	77.9603747475348	44.9554808695858
H5N8.2344b.EPI_ISL_7380500.anseriformes.china.3_2_3_1_1_2_1_2.2021-02-01	2021-02-01	2021.08	2021-02	2021	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	118.136153809721	36.3536638777003
H5N8.2344b.EPI_ISL_2555536.charadriiformes.china.3_2_3_1_1_2_1_2.2020-11-16	2020-11-16	2020.87	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	charadriiformes	TRUE	charadriiformes-wild	112.277189482252	30.9806813015582
H5N8.2344b.EPI_ISL_2932619.anseriformes.kazakhstan.3_2_3_1_1_2_1_2.2020-09-23	2020-09-23	2020.73	2020-09	2020	central asia	kazakhstan	48.3645677524915	67.2060737287064	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	69.9739209295215	51.7623557428944
H5N8.2344b.EPI_ISL_2932614.anseriformes.kazakhstan.3_2_3_1_1_2_1_2.2020-09-21	2020-09-21	2020.72	2020-09	2020	central asia	kazakhstan	48.3645677524915	67.2060737287064	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	69.2722074369824	53.8421826489217
H5N8.2344b.EPI_ISL_978916.anseriformes.japan.3_2_3_1_1_2_1_2.2021-02-01	2021-02-01	2021.08	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.318971903473	36.3027610877484
H5N8.2344b.EPI_ISL_978915.anseriformes.japan.3_2_3_1_1_2_1_2.2021-02-01	2021-02-01	2021.08	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.318971903473	36.3027610877484
H5N8.2344b.EPI_ISL_2555543.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-12	2020-11-12	2020.86	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	112.277189482252	30.9806813015582
H5N8.2344b.EPI_ISL_2555542.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-12	2020-11-12	2020.86	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	112.277189482252	30.9806813015582
H5N8.2344b.EPI_ISL_2555541.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-16	2020-11-16	2020.87	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	112.277189482252	30.9806813015582
H5N8.2344b.EPI_ISL_2555538.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-16	2020-11-16	2020.87	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	112.277189482252	30.9806813015582
H5N8.2344b.EPI_ISL_2555534.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-04	2020-11-04	2020.84	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	112.277189482252	30.9806813015582
H5N8.2344b.EPI_ISL_2555532.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-16	2020-11-16	2020.87	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	112.277189482252	30.9806813015582
H5N8.2344b.EPI_ISL_2932617.passeriformes.kazakhstan.3_2_3_1_1_2_1_2.2020-09-15	2020-09-15	2020.7	2020-09	2020	central asia	kazakhstan	48.3645677524915	67.2060737287064	profile002	3_2_3_1_1_2_1_2	dominant	passeriformes	TRUE	other	69.2722074369824	53.8421826489217
H5N8.2344b.EPI_ISL_1241004.strigiformes.japan.6_1_5_2_1_3_1_2.2021-02-16	2021-02-16	2021.13	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	strigiformes	TRUE	other	139.818920628006	36.6894768729176
H5N8.2344b.EPI_ISL_1273440.galliformes.japan.9_1_5_2_1_3_1_2.2021-03-13	2021-03-13	2021.19	2021-03	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	139.818920628006	36.6894768729176
H5N8.2344b.EPI_ISL_1273423.galliformes.japan.6_1_5_2_1_3_1_2.2020-11-10	2020-11-10	2020.86	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_1273422.galliformes.japan.6_1_5_2_1_3_1_2.2020-11-10	2020-11-10	2020.86	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_1273421.galliformes.japan.6_1_5_2_1_3_1_2.2020-11-07	2020-11-07	2020.85	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_1273420.galliformes.japan.6_1_5_2_1_3_1_2.2020-11-07	2020-11-07	2020.85	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_1273417.galliformes.japan.6_1_5_2_1_3_1_2.2020-11-04	2020-11-04	2020.84	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_1273416.galliformes.japan.6_1_5_2_1_3_1_2.2020-11-04	2020-11-04	2020.84	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_978909.galliformes.japan.9_1_5_2_1_3_1_2.2021-01-22	2021-01-22	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	137.269020761504	36.6374969915777
H5N8.2344b.EPI_ISL_978908.galliformes.japan.9_1_5_2_1_3_1_2.2021-01-22	2021-01-22	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	137.269020761504	36.6374969915777
H5N8.2344b.EPI_ISL_978907.galliformes.japan.9_1_5_2_1_3_1_2.2021-01-22	2021-01-22	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	137.269020761504	36.6374969915777
H5N8.2344b.EPI_ISL_978906.galliformes.japan.9_1_5_2_1_3_1_2.2021-01-22	2021-01-22	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	137.269020761504	36.6374969915777
H5N8.2344b.EPI_ISL_978905.galliformes.japan.3_2_3_1_1_2_1_2.2021-01-30	2021-01-30	2021.08	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_978904.galliformes.japan.3_2_3_1_1_2_1_2.2021-01-30	2021-01-30	2021.08	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_978903.galliformes.japan.3_2_3_1_1_2_1_2.2021-01-30	2021-01-30	2021.08	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_978902.galliformes.japan.3_2_3_1_1_2_1_2.2021-01-30	2021-01-30	2021.08	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_978901.galliformes.japan.6_1_5_2_1_3_1_2.2021-02-01	2021-02-01	2021.08	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	140.318971903473	36.3027610877484
H5N8.2344b.EPI_ISL_978900.galliformes.japan.6_1_5_2_1_3_1_2.2021-02-01	2021-02-01	2021.08	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	140.318971903473	36.3027610877484
H5N8.2344b.EPI_ISL_978899.galliformes.japan.6_1_5_2_1_3_1_2.2021-02-01	2021-02-01	2021.08	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	140.318971903473	36.3027610877484
H5N8.2344b.EPI_ISL_978898.galliformes.japan.6_1_5_2_1_3_1_2.2021-02-01	2021-02-01	2021.08	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	140.318971903473	36.3027610877484
H5N8.2344b.EPI_ISL_978897.galliformes.japan.3_2_3_1_1_2_1_2.2021-02-05	2021-02-05	2021.1	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_978896.galliformes.japan.3_2_3_1_1_2_1_2.2021-02-05	2021-02-05	2021.1	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_978895.galliformes.japan.3_2_3_1_1_2_1_2.2021-02-05	2021-02-05	2021.1	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_978894.galliformes.japan.3_2_3_1_1_2_1_2.2021-02-05	2021-02-05	2021.1	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_978893.galliformes.japan.3_2_3_1_1_2_1_2.2021-02-03	2021-02-03	2021.09	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_978892.galliformes.japan.3_2_3_1_1_2_1_2.2021-02-03	2021-02-03	2021.09	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_978891.galliformes.japan.3_2_3_1_1_2_1_2.2021-02-03	2021-02-03	2021.09	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_978890.galliformes.japan.3_2_3_1_1_2_1_2.2021-02-03	2021-02-03	2021.09	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_5865417.anseriformes.united_states.3_2_3_1_1_2_1_2.2020-10-02	2020-10-02	2020.75	2020-10	2020	northern america	united states	44.75294654392	-103.651025114044	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-domestic	-83.4405725551842	32.6403385373358
H5N8.2344b.EPI_ISL_2932609.anseriformes.kazakhstan.3_2_3_1_1_2_1_2.2020-09-15	2020-09-15	2020.7	2020-09	2020	central asia	kazakhstan	48.3645677524915	67.2060737287064	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	69.2722074369824	53.8421826489217
H5N8.2344b.EPI_ISL_7458702.anseriformes.china.3_2_3_1_1_2_1_2.2021	NA	NA	2021-03	2021	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	118.136153809721	36.3536638777003
H5N8.2344b.EPI_ISL_7380813.anseriformes.china.3_2_3_1_1_71_1_2.2021	NA	NA	2021-03	2021	eastern asia	china	36.6848135465548	103.513718494908	profile071	3_2_3_1_1_71_1_2	minor	anseriformes	TRUE	anseriformes-wild	113.398153372919	23.33624359406
H5N8.2344b.EPI_ISL_7380623.anseriformes.china.3_2_3_1_1_2_1_2.2021	NA	NA	2021-03	2021	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	118.136153809721	36.3536638777003
H5N8.2344b.EPI_ISL_978914.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-23	2021-01-23	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_978913.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-20	2021-01-20	2021.05	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_978912.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-20	2021-01-20	2021.05	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_978911.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-20	2021-01-20	2021.05	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_978910.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-20	2021-01-20	2021.05	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_2932682.columbiformes.kazakhstan.3_2_3_1_1_2_1_2.2020-09-15	2020-09-15	2020.7	2020-09	2020	central asia	kazakhstan	48.3645677524915	67.2060737287064	profile002	3_2_3_1_1_2_1_2	dominant	columbiformes	TRUE	other	69.2722074369824	53.8421826489217
H5N8.2344b.EPI_ISL_2932683.galliformes.kazakhstan.3_2_3_1_1_2_1_2.2020-10-09	2020-10-09	2020.77	2020-10	2020	central asia	kazakhstan	48.3645677524915	67.2060737287064	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	69.2722074369824	53.8421826489217
H5N8.2344b.EPI_ISL_2932616.galliformes.kazakhstan.3_2_3_1_1_2_1_2.2020-09-19	2020-09-19	2020.72	2020-09	2020	central asia	kazakhstan	48.3645677524915	67.2060737287064	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	69.2722074369824	53.8421826489217
H5N8.2344b.EPI_ISL_2932608.galliformes.kazakhstan.3_2_3_1_1_2_1_2.2020-09-01	2020-09-01	2020.67	2020-09	2020	central asia	kazakhstan	48.3645677524915	67.2060737287064	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	77.9603747475348	44.9554808695858
H5N8.2344b.EPI_ISL_1822599.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-10	2020-11-10	2020.86	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	112.274268590565	37.5496375119255
H5N8.2344b.EPI_ISL_1822598.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-10	2020-11-10	2020.86	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	112.274268590565	37.5496375119255
H5N8.2344b.EPI_ISL_1822597.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-10	2020-11-10	2020.86	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	112.274268590565	37.5496375119255
H5N8.2344b.EPI_ISL_1822596.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-10	2020-11-10	2020.86	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	112.274268590565	37.5496375119255
H5N8.2344b.EPI_ISL_1822595.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-10	2020-11-10	2020.86	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	112.274268590565	37.5496375119255
H5N8.2344b.EPI_ISL_1822594.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-10	2020-11-10	2020.86	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	112.274268590565	37.5496375119255
H5N8.2344b.EPI_ISL_1822593.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-10	2020-11-10	2020.86	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	112.274268590565	37.5496375119255
H5N8.2344b.EPI_ISL_1822592.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-10	2020-11-10	2020.86	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	112.274268590565	37.5496375119255
H5N8.2344b.EPI_ISL_13632084.galliformes.kazakhstan.3_2_3_1_1_2_1_2.2020-08-01	2020-08-01	2020.58	2020-08	2020	central asia	kazakhstan	48.3645677524915	67.2060737287064	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	77.9603747475348	44.9554808695858
H5N8.2344b.EPI_ISL_14775517.anseriformes.china.3_2_3_1_1_2_1_2.2021	NA	NA	2021-01	2021	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	116.100714730353	39.5182972347816
H5N8.2344b.EPI_ISL_14819895.anseriformes.china.6_1_5_2_1_3_1_2.2020-10-16	2020-10-16	2020.79	2020-10	2020	eastern asia	china	36.6848135465548	103.513718494908	profile003	6_1_5_2_1_3_1_2	dominant	anseriformes	TRUE	anseriformes-wild	106.161545856493	37.2602231520297
H5N8.2344b.EPI_ISL_14819900.anseriformes.china.3_2_3_1_1_2_1_2.2021-03-11	2021-03-11	2021.19	2021-03	2021	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	106.161545856493	37.2602231520297
H5N8.2344b.EPI_ISL_14823424.anseriformes.china.3_2_3_1_1_2_1_2.2020-10-30	2020-10-30	2020.83	2020-10	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14823425.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-04	2020-11-04	2020.84	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14823426.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-05	2020-11-05	2020.84	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14823549.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-05	2020-11-05	2020.84	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14823646.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-08	2020-11-08	2020.85	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14823672.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-08	2020-11-08	2020.85	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14823811.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-08	2020-11-08	2020.85	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14823812.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-09	2020-11-09	2020.86	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14823813.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-09	2020-11-09	2020.86	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14824026.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-10	2020-11-10	2020.86	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14824091.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-10	2020-11-10	2020.86	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14824095.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-10	2020-11-10	2020.86	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14824122.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-10	2020-11-10	2020.86	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14835960.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-11	2020-11-11	2020.86	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14835963.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-11	2020-11-11	2020.86	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14835964.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-11	2020-11-11	2020.86	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14835965.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-11	2020-11-11	2020.86	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14835968.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-12	2020-11-12	2020.86	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14835974.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-13	2020-11-13	2020.87	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_14835976.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-13	2020-11-13	2020.87	2020-11	2020	eastern asia	china	36.6848135465548	103.513718494908	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	113.614527263456	33.8761853651454
